ID,SectorBranchesSIC2008,Periods,OutputBasicPrices_1,IntermediateConsumption_2,GrossValueAddedBasicPrices_3,OutputBasicPrices_4,IntermediateConsumption_5,GrossValueAddedBasicPrices_6,OutputBasicPrices_7,IntermediateConsumption_8,GrossValueAddedBasicPrices_9,OutputBasicPrices_10,IntermediateConsumption_11,GrossValueAddedBasicPrices_12,Total_13,WagesAndSalaries_14,EmployersSocialContributions_15,Gross_16,ConsumptionOfFixedCapital_17,Net_18,TaxesLessSubsidies_19,OtherTaxesOnProduction_20,OtherSubsidiesOnProduction_21,GrossValueAddedBasicPrices_22
527,317100 ,2018JJ00,7959.0,6002.0,1957.0,7575.0,5825.0,1750.0,2.2,3.0,-0.4,105.1,103.0,111.8,1105.0,871.0,234.0,837.0,367.0,470.0,15.0,26.0,11.0,1957.0
528,317100 ,2019JJ00,7659.0,5481.0,2178.0,7269.0,5352.0,1899.0,-4.0,-8.1,8.5,105.4,102.4,114.7,1152.0,908.0,244.0,1006.0,371.0,635.0,20.0,31.0,11.0,2178.0
529,317100 ,2020JJ00,7243.0,5063.0,2180.0,6927.0,5059.0,1846.0,-4.7,-5.5,-2.8,104.6,100.1,118.1,1145.0,904.0,241.0,1048.0,373.0,675.0,-13.0,36.0,49.0,2180.0
530,317100 ,2021JJ00,8362.0,6588.0,1774.0,7271.0,5915.0,1426.0,5.0,16.9,-22.8,115.0,111.4,124.4,1175.0,937.0,238.0,601.0,377.0,224.0,-2.0,29.0,31.0,1774.0
531,317100 ,2022JJ00,10641.0,8597.0,2044.0,7491.0,6225.0,1352.0,3.0,5.2,-5.2,142.1,138.1,151.2,1218.0,958.0,260.0,814.0,,,12.0,27.0,15.0,2044.0
532,318600 ,1995JJ00,5330.0,2890.0,2440.0,5183.0,3296.0,1905.0,,,,102.8,87.7,128.1,1398.0,1169.0,229.0,1036.0,311.0,725.0,6.0,6.0,0.0,2440.0
533,318600 ,1996JJ00,5556.0,3047.0,2509.0,5357.0,3502.0,1903.0,3.3,6.3,-0.1,103.7,87.0,131.9,1421.0,1176.0,245.0,1087.0,319.0,768.0,1.0,5.0,4.0,2509.0
534,318600 ,1997JJ00,5630.0,3098.0,2532.0,5582.0,3592.0,2021.0,4.2,2.6,6.2,100.9,86.2,125.3,1380.0,1168.0,212.0,1150.0,331.0,819.0,2.0,7.0,5.0,2532.0
535,318600 ,1998JJ00,5861.0,3296.0,2565.0,5757.0,3776.0,2034.0,3.1,5.1,0.7,101.8,87.3,126.1,1431.0,1124.0,307.0,1140.0,346.0,794.0,-6.0,3.0,9.0,2565.0
536,318600 ,1999JJ00,6004.0,3381.0,2623.0,5835.0,3867.0,2035.0,1.4,2.4,0.0,102.9,87.4,128.9,1457.0,1141.0,316.0,1169.0,360.0,809.0,-3.0,5.0,8.0,2623.0
537,318600 ,2000JJ00,6202.0,3568.0,2634.0,5882.0,3914.0,2041.0,0.8,1.2,0.3,105.4,91.2,129.1,1521.0,1178.0,343.0,1115.0,374.0,741.0,-2.0,9.0,11.0,2634.0
538,318600 ,2001JJ00,6292.0,3655.0,2637.0,5773.0,3864.0,1986.0,-1.9,-1.3,-2.7,109.0,94.6,132.8,1512.0,1198.0,314.0,1130.0,381.0,749.0,-5.0,10.0,15.0,2637.0
539,318600 ,2002JJ00,5982.0,3505.0,2477.0,5498.0,3714.0,1868.0,-4.8,-3.9,-6.0,108.8,94.4,132.6,1512.0,1191.0,321.0,973.0,388.0,585.0,-8.0,10.0,18.0,2477.0
540,318600 ,2003JJ00,5587.0,3310.0,2277.0,5210.0,3518.0,1771.0,-5.2,-5.3,-5.2,107.2,94.1,128.6,1449.0,1140.0,309.0,829.0,384.0,445.0,-1.0,9.0,10.0,2277.0
541,318600 ,2004JJ00,5461.0,3180.0,2281.0,5138.0,3449.0,1761.0,-1.4,-2.0,-0.5,106.3,92.2,129.5,1444.0,1140.0,304.0,841.0,382.0,459.0,-4.0,9.0,13.0,2281.0
542,318600 ,2005JJ00,5536.0,3143.0,2393.0,5175.0,3382.0,1839.0,0.7,-1.9,4.4,107.0,92.9,130.1,1367.0,1097.0,270.0,1028.0,384.0,644.0,-2.0,9.0,11.0,2393.0
543,318600 ,2006JJ00,5480.0,3175.0,2305.0,5107.0,3376.0,1788.0,-1.3,-0.2,-2.8,107.3,94.0,128.9,1370.0,1104.0,266.0,936.0,389.0,547.0,-1.0,6.0,7.0,2305.0
544,318600 ,2007JJ00,5714.0,3331.0,2383.0,5280.0,3473.0,1861.0,3.4,2.9,4.1,108.2,95.9,128.1,1408.0,1134.0,274.0,975.0,394.0,581.0,0.0,7.0,7.0,2383.0
545,318600 ,2008JJ00,5495.0,3152.0,2343.0,5072.0,3255.0,1848.0,-3.9,-6.3,-0.7,108.3,96.8,126.8,1432.0,1139.0,293.0,910.0,402.0,508.0,1.0,9.0,8.0,2343.0
546,318600 ,2009JJ00,5157.0,2931.0,2226.0,4826.0,3070.0,1779.0,-4.9,-5.7,-3.8,106.9,95.5,125.1,1341.0,1073.0,268.0,882.0,409.0,473.0,3.0,12.0,9.0,2226.0
547,318600 ,2010JJ00,4735.0,2787.0,1948.0,4526.0,2881.0,1668.0,-6.2,-6.2,-6.2,104.6,96.7,116.8,1229.0,984.0,245.0,719.0,405.0,314.0,0.0,10.0,10.0,1948.0
548,318600 ,2011JJ00,4657.0,2767.0,1890.0,4462.0,2764.0,1707.0,-1.4,-4.1,2.4,104.4,100.1,110.7,1125.0,894.0,231.0,764.0,394.0,370.0,1.0,10.0,9.0,1890.0
549,318600 ,2012JJ00,4282.0,2497.0,1785.0,4126.0,2505.0,1624.0,-7.5,-9.4,-4.9,103.8,99.7,109.9,1098.0,858.0,240.0,687.0,392.0,295.0,0.0,8.0,8.0,1785.0
550,318600 ,2013JJ00,4109.0,2424.0,1685.0,4076.0,2431.0,1644.0,-1.2,-3.0,1.2,100.8,99.7,102.5,1024.0,819.0,205.0,661.0,389.0,272.0,0.0,7.0,7.0,1685.0
551,318600 ,2014JJ00,3915.0,2368.0,1547.0,3914.0,2361.0,1553.0,-4.0,-2.9,-5.5,100.0,100.3,99.6,932.0,735.0,197.0,615.0,383.0,232.0,0.0,6.0,6.0,1547.0
552,318600 ,2015JJ00,3751.0,2301.0,1450.0,3751.0,2301.0,1450.0,-4.2,-2.5,-6.7,100.0,100.0,100.0,866.0,689.0,177.0,583.0,382.0,201.0,1.0,6.0,5.0,1450.0
553,318600 ,2016JJ00,3637.0,2234.0,1403.0,3670.0,2227.0,1443.0,-2.2,-3.2,-0.5,99.1,100.3,97.2,868.0,694.0,174.0,535.0,378.0,157.0,0.0,5.0,5.0,1403.0
554,318600 ,2017JJ00,3486.0,2116.0,1370.0,3497.0,2086.0,1412.0,-4.7,-6.3,-2.1,99.7,101.4,97.0,823.0,656.0,167.0,547.0,365.0,182.0,0.0,5.0,5.0,1370.0
555,318600 ,2018JJ00,3332.0,1971.0,1361.0,3286.0,1883.0,1407.0,-6.1,-9.7,-0.4,101.4,104.7,96.7,749.0,593.0,156.0,610.0,360.0,250.0,2.0,5.0,3.0,1361.0
556,318600 ,2019JJ00,3099.0,1842.0,1257.0,3003.0,1746.0,1259.0,-8.6,-7.3,-10.5,103.2,105.5,99.8,717.0,565.0,152.0,538.0,360.0,178.0,2.0,7.0,5.0,1257.0
557,318600 ,2020JJ00,2798.0,1618.0,1180.0,2704.0,1543.0,1165.0,-9.9,-11.6,-7.5,103.5,104.9,101.3,702.0,551.0,151.0,544.0,356.0,188.0,-66.0,6.0,72.0,1180.0
558,318600 ,2021JJ00,2883.0,1662.0,1221.0,2794.0,1494.0,1307.0,3.3,-3.2,12.2,103.2,111.2,93.4,688.0,540.0,148.0,611.0,352.0,259.0,-78.0,4.0,82.0,1221.0
559,318600 ,2022JJ00,3024.0,1871.0,1153.0,2704.0,1453.0,1257.0,-3.2,-2.8,-3.8,111.8,128.8,91.7,710.0,551.0,159.0,464.0,,,-21.0,4.0,25.0,1153.0
560,320000 ,1995JJ00,7511.0,7055.0,456.0,23515.0,22482.0,841.0,,,,31.9,31.4,54.2,390.0,269.0,121.0,65.0,619.0,-554.0,1.0,1.0,0.0,456.0
561,320000 ,1996JJ00,9011.0,8706.0,305.0,23428.0,22635.0,701.0,-0.4,0.7,-16.7,38.5,38.5,43.5,413.0,286.0,127.0,-109.0,601.0,-710.0,1.0,1.0,0.0,305.0
562,320000 ,1997JJ00,9352.0,8903.0,449.0,22759.0,22091.0,591.0,-2.9,-2.4,-15.7,41.1,40.3,76.0,405.0,286.0,119.0,43.0,566.0,-523.0,1.0,1.0,0.0,449.0
563,320000 ,1998JJ00,7489.0,6556.0,933.0,23076.0,22278.0,663.0,1.4,0.8,12.2,32.5,29.4,140.7,421.0,273.0,148.0,511.0,536.0,-25.0,1.0,1.0,0.0,933.0
564,320000 ,1999JJ00,8451.0,8119.0,332.0,20956.0,20184.0,612.0,-9.2,-9.4,-7.7,40.3,40.2,54.3,385.0,269.0,116.0,-54.0,515.0,-569.0,1.0,1.0,0.0,332.0
565,320000 ,2000JJ00,14736.0,14096.0,640.0,21752.0,20769.0,770.0,3.8,2.9,25.9,67.7,67.9,83.1,399.0,266.0,133.0,240.0,501.0,-261.0,1.0,1.0,0.0,640.0
566,320000 ,2001JJ00,13919.0,12491.0,1428.0,21681.0,20562.0,881.0,-0.3,-1.0,14.4,64.2,60.7,162.1,405.0,279.0,126.0,1014.0,492.0,522.0,9.0,9.0,0.0,1428.0
567,320000 ,2002JJ00,11964.0,10945.0,1019.0,20013.0,18990.0,810.0,-7.7,-7.6,-8.1,59.8,57.6,125.9,432.0,297.0,135.0,579.0,491.0,88.0,8.0,17.0,9.0,1019.0
568,320000 ,2003JJ00,12272.0,11034.0,1238.0,20324.0,19320.0,806.0,1.6,1.7,-0.4,60.4,57.1,153.5,460.0,310.0,150.0,771.0,480.0,291.0,7.0,7.0,0.0,1238.0
569,320000 ,2004JJ00,14709.0,13161.0,1548.0,20723.0,19728.0,812.0,2.0,2.1,0.6,71.0,66.7,190.7,476.0,320.0,156.0,1065.0,474.0,591.0,7.0,9.0,2.0,1548.0
570,320000 ,2005JJ00,20178.0,18013.0,2165.0,21026.0,20088.0,798.0,1.5,1.8,-1.6,96.0,89.7,271.2,479.0,327.0,152.0,1666.0,476.0,1190.0,20.0,21.0,1.0,2165.0
571,320000 ,2006JJ00,22983.0,21145.0,1838.0,21176.0,20330.0,772.0,0.7,1.2,-3.4,108.5,104.0,238.2,476.0,329.0,147.0,1352.0,487.0,865.0,10.0,11.0,1.0,1838.0
572,320000 ,2007JJ00,24238.0,22325.0,1913.0,21596.0,20732.0,787.0,2.0,2.0,2.0,112.2,107.7,243.1,497.0,345.0,152.0,1406.0,498.0,908.0,10.0,11.0,1.0,1913.0
573,320000 ,2008JJ00,29385.0,27084.0,2301.0,21695.0,20844.0,783.0,0.5,0.5,-0.5,135.4,129.9,293.7,1040.0,392.0,648.0,1252.0,516.0,736.0,9.0,10.0,1.0,2301.0
574,320000 ,2009JJ00,20339.0,18952.0,1387.0,21494.0,20554.0,819.0,-0.9,-1.4,4.5,94.6,92.2,169.4,2327.0,402.0,1925.0,-947.0,533.0,-1480.0,7.0,8.0,1.0,1387.0
575,320000 ,2010JJ00,26059.0,25435.0,624.0,21857.0,20858.0,856.0,1.7,1.5,4.5,119.2,121.9,72.9,551.0,387.0,164.0,66.0,539.0,-473.0,7.0,8.0,1.0,624.0
576,320000 ,2011JJ00,32948.0,32113.0,835.0,21738.0,20498.0,1263.0,-0.5,-1.7,47.6,151.6,156.7,66.1,682.0,391.0,291.0,131.0,548.0,-417.0,22.0,22.0,0.0,835.0
577,320000 ,2012JJ00,38202.0,37272.0,930.0,23021.0,21769.0,1194.0,5.9,6.2,-5.5,165.9,171.2,77.9,586.0,400.0,186.0,321.0,572.0,-251.0,23.0,24.0,1.0,930.0
578,320000 ,2013JJ00,36595.0,36062.0,533.0,23608.0,22311.0,1253.0,2.5,2.5,4.9,155.0,161.6,42.5,480.0,408.0,72.0,30.0,586.0,-556.0,23.0,23.0,0.0,533.0
579,320000 ,2014JJ00,33534.0,33873.0,-339.0,24014.0,22610.0,1598.0,1.7,1.3,27.6,139.6,149.8,-21.2,645.0,407.0,238.0,-1026.0,597.0,-1623.0,42.0,42.0,0.0,-339.0
580,320000 ,2015JJ00,25285.0,23781.0,1504.0,25285.0,23781.0,1504.0,5.3,5.2,-5.9,100.0,100.0,100.0,606.0,429.0,177.0,856.0,616.0,240.0,42.0,42.0,0.0,1504.0
581,320000 ,2016JJ00,20847.0,19392.0,1455.0,24740.0,23225.0,1515.0,-2.2,-2.3,0.7,84.3,83.5,96.0,580.0,433.0,147.0,826.0,619.0,207.0,49.0,51.0,2.0,1455.0
582,320000 ,2017JJ00,24314.0,22773.0,1541.0,23982.0,22575.0,1415.0,-3.1,-2.8,-6.6,101.4,100.9,108.9,559.0,444.0,115.0,929.0,626.0,303.0,53.0,55.0,2.0,1541.0
583,320000 ,2018JJ00,29856.0,28655.0,1201.0,25355.0,23655.0,1692.0,5.7,4.8,19.6,117.8,121.1,71.0,593.0,454.0,139.0,549.0,655.0,-106.0,59.0,63.0,4.0,1201.0
584,320000 ,2019JJ00,29633.0,28030.0,1603.0,25930.0,24143.0,1814.0,2.3,2.1,7.2,114.3,116.1,88.4,579.0,466.0,113.0,916.0,686.0,230.0,108.0,114.0,6.0,1603.0
585,320000 ,2020JJ00,19814.0,19529.0,285.0,24831.0,23139.0,1712.0,-4.2,-4.2,-5.6,79.8,84.4,16.6,596.0,418.0,178.0,-359.0,698.0,-1057.0,48.0,82.0,34.0,285.0
586,320000 ,2021JJ00,32686.0,31395.0,1291.0,26410.0,24607.0,1838.0,6.4,6.3,7.4,123.8,127.6,70.2,549.0,398.0,151.0,658.0,701.0,-43.0,84.0,99.0,15.0,1291.0
587,320000 ,2022JJ00,56109.0,49072.0,7037.0,26124.0,24335.0,1829.0,-1.1,-1.1,-0.5,214.8,201.7,384.7,651.0,467.0,184.0,6239.0,,,147.0,163.0,16.0,7037.0
588,320705 ,1995JJ00,23833.0,15429.0,8404.0,32315.0,26598.0,6441.0,,,,73.8,58.0,130.5,3248.0,2746.0,502.0,5109.0,1966.0,3143.0,47.0,88.0,41.0,8404.0
589,320705 ,1996JJ00,24308.0,16339.0,7969.0,33393.0,27608.0,6601.0,3.3,3.8,2.5,72.8,59.2,120.7,3273.0,2762.0,511.0,4667.0,1993.0,2674.0,29.0,77.0,48.0,7969.0
590,320705 ,1997JJ00,26558.0,18100.0,8458.0,35153.0,29315.0,6825.0,5.3,6.2,3.4,75.6,61.7,123.9,3331.0,2857.0,474.0,5126.0,2001.0,3125.0,1.0,53.0,52.0,8458.0
591,320705 ,1998JJ00,26026.0,17447.0,8579.0,35858.0,29913.0,6958.0,2.0,2.0,1.9,72.6,58.3,123.3,3324.0,2721.0,603.0,5268.0,2013.0,3255.0,-13.0,51.0,64.0,8579.0
592,320705 ,1999JJ00,27201.0,18718.0,8483.0,37932.0,31351.0,7498.0,5.8,4.8,7.8,71.7,59.7,113.1,3324.0,2760.0,564.0,5162.0,2036.0,3126.0,-3.0,58.0,61.0,8483.0
593,320705 ,2000JJ00,32981.0,24094.0,8887.0,40261.0,33225.0,7985.0,6.1,6.0,6.5,81.9,72.5,111.3,3453.0,2839.0,614.0,5431.0,2106.0,3325.0,3.0,66.0,63.0,8887.0
594,320705 ,2001JJ00,33755.0,23784.0,9971.0,41651.0,33136.0,9067.0,3.5,-0.3,13.5,81.0,71.8,110.0,3681.0,3005.0,676.0,6292.0,2182.0,4110.0,-2.0,68.0,70.0,9971.0
595,320705 ,2002JJ00,34500.0,23443.0,11057.0,43424.0,33467.0,10157.0,4.3,1.0,12.0,79.4,70.0,108.9,4031.0,3199.0,832.0,7025.0,2265.0,4760.0,1.0,77.0,76.0,11057.0
596,320705 ,2003JJ00,34958.0,24154.0,10804.0,43478.0,33727.0,10029.0,0.1,0.8,-1.3,80.4,71.6,107.7,4043.0,3271.0,772.0,6754.0,2319.0,4435.0,7.0,72.0,65.0,10804.0
597,320705 ,2004JJ00,37912.0,26630.0,11282.0,44812.0,34417.0,10566.0,3.1,2.0,5.3,84.6,77.4,106.8,4091.0,3247.0,844.0,7194.0,2378.0,4816.0,-3.0,72.0,75.0,11282.0
598,320705 ,2005JJ00,41379.0,30028.0,11351.0,45614.0,34872.0,10872.0,1.8,1.3,2.9,90.7,86.1,104.4,4215.0,3252.0,963.0,7129.0,2435.0,4694.0,7.0,85.0,78.0,11351.0
599,320705 ,2006JJ00,45241.0,32919.0,12322.0,47180.0,35317.0,11865.0,3.4,1.3,9.1,95.9,93.2,103.8,4109.0,3346.0,763.0,8221.0,2520.0,5701.0,-8.0,76.0,84.0,12322.0
600,320705 ,2007JJ00,47479.0,34398.0,13081.0,48490.0,35852.0,12595.0,2.8,1.5,6.2,97.9,95.9,103.9,4215.0,3426.0,789.0,8881.0,2622.0,6259.0,-15.0,73.0,88.0,13081.0
601,320705 ,2008JJ00,47163.0,34531.0,12632.0,45291.0,33585.0,11673.0,-6.6,-6.3,-7.3,104.1,102.8,108.2,4299.0,3466.0,833.0,8340.0,2762.0,5578.0,-7.0,95.0,102.0,12632.0
602,320705 ,2009JJ00,38708.0,28419.0,10289.0,43825.0,32631.0,11169.0,-3.2,-2.8,-4.3,88.3,87.1,92.1,4189.0,3321.0,868.0,6135.0,2880.0,3255.0,-35.0,107.0,142.0,10289.0
603,320705 ,2010JJ00,45382.0,34370.0,11012.0,46403.0,34690.0,11695.0,5.9,6.3,4.7,97.8,99.1,94.2,4211.0,3430.0,781.0,6833.0,2954.0,3879.0,-32.0,90.0,122.0,11012.0
604,320705 ,2011JJ00,53461.0,41688.0,11773.0,48808.0,37024.0,11736.0,5.2,6.7,0.4,109.5,112.6,100.3,4297.0,3453.0,844.0,7479.0,3021.0,4458.0,-3.0,112.0,115.0,11773.0
605,320705 ,2012JJ00,55944.0,43992.0,11952.0,50013.0,37510.0,12507.0,2.5,1.3,6.6,111.9,117.3,95.6,4233.0,3356.0,877.0,7711.0,3105.0,4606.0,8.0,109.0,101.0,11952.0
606,320705 ,2013JJ00,50932.0,40783.0,10149.0,47373.0,35461.0,11931.0,-5.3,-5.5,-4.6,107.5,115.0,85.1,4325.0,3521.0,804.0,5825.0,3147.0,2678.0,-1.0,89.0,90.0,10149.0
607,320705 ,2014JJ00,49390.0,39207.0,10183.0,46688.0,35045.0,11627.0,-1.4,-1.2,-2.6,105.8,111.9,87.6,4366.0,3437.0,929.0,5809.0,3193.0,2616.0,8.0,101.0,93.0,10183.0
608,320705 ,2015JJ00,47566.0,35646.0,11920.0,47566.0,35646.0,11920.0,1.9,1.7,2.5,100.0,100.0,100.0,4377.0,3579.0,798.0,7559.0,3221.0,4338.0,-16.0,91.0,107.0,11920.0
609,320705 ,2016JJ00,47073.0,34081.0,12992.0,49812.0,36762.0,13050.0,4.7,3.1,9.5,94.5,92.7,99.6,4558.0,3594.0,964.0,8481.0,3180.0,5301.0,-47.0,95.0,142.0,12992.0
610,320705 ,2017JJ00,53839.0,39837.0,14002.0,53141.0,39065.0,14066.0,6.7,6.3,7.8,101.3,102.0,99.5,4646.0,3731.0,915.0,9396.0,3168.0,6228.0,-40.0,94.0,134.0,14002.0
611,320705 ,2018JJ00,58726.0,44096.0,14630.0,55819.0,41204.0,14600.0,5.0,5.5,3.8,105.2,107.0,100.2,4825.0,3898.0,927.0,9828.0,3182.0,6646.0,-23.0,110.0,133.0,14630.0
612,320705 ,2019JJ00,56063.0,42392.0,13671.0,54957.0,41133.0,13771.0,-1.5,-0.2,-5.7,102.0,103.1,99.3,5035.0,4029.0,1006.0,8644.0,3225.0,5419.0,-8.0,113.0,121.0,13671.0
613,320705 ,2020JJ00,49808.0,37132.0,12676.0,53003.0,39455.0,13505.0,-3.6,-4.1,-1.9,94.0,94.1,93.9,5319.0,4093.0,1226.0,7428.0,3259.0,4169.0,-71.0,111.0,182.0,12676.0
614,320705 ,2021JJ00,69785.0,53255.0,16530.0,59853.0,44434.0,15370.0,12.9,12.6,13.8,116.6,119.9,107.5,5237.0,4246.0,991.0,11324.0,3273.0,8051.0,-31.0,119.0,150.0,16530.0
615,320705 ,2022JJ00,85760.0,68186.0,17574.0,58380.0,43317.0,15018.0,-2.5,-2.5,-2.3,146.9,157.4,117.0,5759.0,4638.0,1121.0,11782.0,,,33.0,171.0,138.0,17574.0
616,320700 ,1995JJ00,20582.0,13883.0,6699.0,29787.0,24647.0,5693.0,,,,69.1,56.3,117.7,2613.0,2224.0,389.0,4027.0,1452.0,2575.0,59.0,84.0,25.0,6699.0
617,320700 ,1996JJ00,20813.0,14629.0,6184.0,30566.0,25416.0,5783.0,2.6,3.1,1.6,68.1,57.6,106.9,2639.0,2237.0,402.0,3502.0,1468.0,2034.0,43.0,73.0,30.0,6184.0
618,320700 ,1997JJ00,22739.0,16293.0,6446.0,32030.0,27037.0,5842.0,4.8,6.4,1.0,71.0,60.3,110.3,2688.0,2317.0,371.0,3740.0,1473.0,2267.0,18.0,50.0,32.0,6446.0
619,320700 ,1998JJ00,21902.0,15437.0,6465.0,32436.0,27369.0,5922.0,1.3,1.2,1.4,67.5,56.4,109.2,2676.0,2205.0,471.0,3782.0,1481.0,2301.0,7.0,47.0,40.0,6465.0
620,320700 ,1999JJ00,22697.0,16505.0,6192.0,34004.0,28480.0,6318.0,4.8,4.1,6.7,66.7,58.0,98.0,2630.0,2202.0,428.0,3550.0,1493.0,2057.0,12.0,51.0,39.0,6192.0
621,320700 ,2000JJ00,28079.0,21634.0,6445.0,36126.0,30266.0,6707.0,6.2,6.3,6.2,77.7,71.5,96.1,2705.0,2259.0,446.0,3724.0,1537.0,2187.0,16.0,57.0,41.0,6445.0
622,320700 ,2001JJ00,28499.0,21296.0,7203.0,37217.0,30209.0,7632.0,3.0,-0.2,13.8,76.6,70.5,94.4,2892.0,2377.0,515.0,4298.0,1583.0,2715.0,13.0,59.0,46.0,7203.0
623,320700 ,2002JJ00,28603.0,20739.0,7864.0,38251.0,30246.0,8443.0,2.8,0.1,10.6,74.8,68.6,93.1,3143.0,2498.0,645.0,4709.0,1636.0,3073.0,12.0,66.0,54.0,7864.0
624,320700 ,2003JJ00,29174.0,21274.0,7900.0,38336.0,30323.0,8455.0,0.2,0.3,0.1,76.1,70.2,93.4,3085.0,2528.0,557.0,4795.0,1671.0,3124.0,20.0,62.0,42.0,7900.0
625,320700 ,2004JJ00,32234.0,23686.0,8548.0,39888.0,31010.0,9203.0,4.0,2.3,8.8,80.8,76.4,92.9,3104.0,2481.0,623.0,5430.0,1712.0,3718.0,14.0,61.0,47.0,8548.0
626,320700 ,2005JJ00,35800.0,26951.0,8849.0,40785.0,31455.0,9618.0,2.2,1.4,4.5,87.8,85.7,92.0,3200.0,2458.0,742.0,5624.0,1753.0,3871.0,25.0,73.0,48.0,8849.0
627,320700 ,2006JJ00,39604.0,29714.0,9890.0,42321.0,31909.0,10660.0,3.8,1.4,10.8,93.6,93.1,92.8,3086.0,2539.0,547.0,6792.0,1813.0,4979.0,12.0,64.0,52.0,9890.0
628,320700 ,2007JJ00,41357.0,30972.0,10385.0,43236.0,32392.0,11098.0,2.2,1.5,4.1,95.7,95.6,93.6,3137.0,2577.0,560.0,7243.0,1893.0,5350.0,5.0,60.0,55.0,10385.0
629,320700 ,2008JJ00,41327.0,31457.0,9870.0,40531.0,30351.0,10419.0,-6.3,-6.3,-6.1,102.0,103.6,94.7,3217.0,2620.0,597.0,6645.0,2004.0,4641.0,8.0,75.0,67.0,9870.0
630,320700 ,2009JJ00,33040.0,25634.0,7406.0,39084.0,29534.0,9755.0,-3.6,-2.7,-6.4,84.5,86.8,75.9,3116.0,2477.0,639.0,4312.0,2094.0,2218.0,-22.0,82.0,104.0,7406.0
631,320700 ,2010JJ00,39464.0,31313.0,8151.0,41508.0,31431.0,10285.0,6.2,6.4,5.4,95.1,99.6,79.3,3151.0,2568.0,583.0,5018.0,2151.0,2867.0,-18.0,61.0,79.0,8151.0
632,320700 ,2011JJ00,47613.0,38711.0,8902.0,44205.0,33957.0,10347.0,6.5,8.0,0.6,107.7,114.0,86.0,3282.0,2626.0,656.0,5613.0,2200.0,3413.0,7.0,84.0,77.0,8902.0
633,320700 ,2012JJ00,49641.0,40930.0,8711.0,44941.0,34328.0,10775.0,1.7,1.1,4.1,110.5,119.2,80.8,3347.0,2650.0,697.0,5346.0,2265.0,3081.0,18.0,87.0,69.0,8711.0
634,320700 ,2013JJ00,45906.0,37785.0,8121.0,42238.0,32395.0,9934.0,-6.0,-5.6,-7.8,108.7,116.6,81.7,3436.0,2800.0,636.0,4669.0,2315.0,2354.0,16.0,75.0,59.0,8121.0
635,320700 ,2014JJ00,44180.0,36021.0,8159.0,41341.0,31814.0,9570.0,-2.1,-1.8,-3.7,106.9,113.2,85.3,3502.0,2742.0,760.0,4628.0,2385.0,2243.0,29.0,89.0,60.0,8159.0
636,320700 ,2015JJ00,41782.0,32285.0,9497.0,41782.0,32285.0,9497.0,1.1,1.5,-0.8,100.0,100.0,100.0,3475.0,2842.0,633.0,6007.0,2434.0,3573.0,15.0,83.0,68.0,9497.0
637,320700 ,2016JJ00,41001.0,30722.0,10279.0,43807.0,33339.0,10468.0,4.8,3.3,10.2,93.6,92.2,98.2,3542.0,2866.0,676.0,6747.0,2416.0,4331.0,-10.0,88.0,98.0,10279.0
638,320700 ,2017JJ00,48007.0,36734.0,11273.0,47388.0,35996.0,11389.0,8.2,8.0,8.8,101.3,102.1,99.0,3704.0,2971.0,733.0,7577.0,2427.0,5150.0,-8.0,85.0,93.0,11273.0
639,320700 ,2018JJ00,52924.0,40909.0,12015.0,50062.0,38035.0,12022.0,5.6,5.7,5.6,105.7,107.6,99.9,3836.0,3109.0,727.0,8177.0,2453.0,5724.0,2.0,101.0,99.0,12015.0
640,320700 ,2019JJ00,49618.0,38758.0,10860.0,48621.0,37568.0,11000.0,-2.9,-1.2,-8.5,102.1,103.2,98.7,3992.0,3197.0,795.0,6848.0,2500.0,4348.0,20.0,105.0,85.0,10860.0
641,320700 ,2020JJ00,42906.0,33111.0,9795.0,46357.0,35589.0,10729.0,-4.7,-5.3,-2.5,92.6,93.0,91.3,4182.0,3177.0,1005.0,5661.0,2540.0,3121.0,-48.0,99.0,147.0,9795.0
642,320700 ,2021JJ00,61570.0,48136.0,13434.0,52181.0,39835.0,12305.0,12.6,11.9,14.7,118.0,120.8,109.2,3998.0,3246.0,752.0,9441.0,2552.0,6889.0,-5.0,108.0,113.0,13434.0
643,320700 ,2022JJ00,76264.0,61787.0,14477.0,49999.0,38242.0,11711.0,-4.2,-4.0,-4.8,152.5,161.6,123.6,4282.0,3452.0,830.0,10136.0,,,59.0,157.0,98.0,14477.0
644,323200 ,1995JJ00,3251.0,1546.0,1705.0,2813.0,2057.0,922.0,,,,115.6,75.2,184.9,635.0,522.0,113.0,1082.0,514.0,568.0,-12.0,4.0,16.0,1705.0
645,323200 ,1996JJ00,3495.0,1710.0,1785.0,3035.0,2260.0,978.0,7.9,9.9,6.1,115.2,75.7,182.5,634.0,525.0,109.0,1165.0,525.0,640.0,-14.0,4.0,18.0,1785.0
646,323200 ,1997JJ00,3819.0,1807.0,2012.0,3282.0,2362.0,1092.0,8.1,4.5,11.6,116.4,76.5,184.3,643.0,540.0,103.0,1386.0,528.0,858.0,-17.0,3.0,20.0,2012.0
647,323200 ,1998JJ00,4124.0,2010.0,2114.0,3492.0,2583.0,1133.0,6.4,9.4,3.8,118.1,77.8,186.6,648.0,516.0,132.0,1486.0,532.0,954.0,-20.0,4.0,24.0,2114.0
