ID,SoortGegevens,Perioden,BeschikbaarVoorBestedingenTotaal_1,BrutoBinnenlandsProductMarktprijzen_2,InvoerGoederenEnDienstenFOB_3,FinaleBestedingenTotaal_4,BrutoNationaleFinaleBestedingen_5,ConsumptieveBestedingenTotaal_6,ConsumptieHuishoudensInclIZWh_7,ConsumptieOverheid_8,InvesteringenInVasteActivaTotaal_9,InvesteringenDoorBedrijven_10,InvesteringenDoorOverheid_11,VeranderingInVoorraden_12,UitvoerGoederenEnDienstenFOB_13,BrutoToegevoegdeWaardeTotaal_14,GoederenproducentenTotaal_15,LandbouwBosbouwEnVisserij_16,Delfstoffenwinning_17,Industrie_18,EnergieEnWaterleidingbedrijven_19,Bouwnijverheid_20,CommercieleDienstenTotaal_21,HandelReparatieEnHorecaTotaal_22,HandelEnReparatie_23,Horeca_24,VervoerOpslagEnCommunicatieTotaal_25,VervoerEnDienstverleningTenBehoev_26,PostEnTelecommunicatie_27,FinancieleEnZakelijkeDienstenTotaal_28,FinancieleDienstverlening_29,VerhuurVanEnHandelInOnroerendGoed_30,Uitzendbureaus_31,OverigeZakelijkeDienstverlening_32,NietCommercieleDienstenTotaal_33,Overheid_34,ZorgEnOverigeDienstverlening_35,LandbouwBosbouwEnVisserij_36,DelfstoffenIndustrieEnNutsbedrijven_37,Bouwnijverheid_38,HandelHorecaVervoerEnCommunicatie_39,FinancieleEnZakelijkeDiensten_40,OverheidZorgEnOverigeDiensten_41,ProductgebondenBelastingenMinSubsi_42,VerschilToegerekendeEnAfgedragenBTW_43,BrutoBinnenlandsProductMarktprijzen_44,BeloningVanWerknemers_45,ExploitatieOverschot_46,SaldoBelastingenEnSubsidies_47,NettoBinnenlandsProductMarktprijzen_48,Afschrijvingen_49,BrutoBinnenlandsProductMarktprijzen_50,BrutoBinnenlandsProductMarktprijzen_51,SaldoPrimaireInkomensBuitenland_52,OntvangenPrimaireInkomens_53,BetaaldePrimaireInkomens_54,BrutoNationaalInkomenMarktprijzen_55,SaldoInkomensoverdrachtenBuitenland_56,OntvangenInkomensoverdrachten_57,BetaaldeInkomensoverdrachten_58,BrutoBeschikbaarNationaalInkomen_59,ConsumptieveBestedingenTotaal_60,CorrectiePensioenvoorziening_61,BrutoNationaleBesparingen_62,BrutoInvesteringen_63,NationaalInkomensoverschot_64,UitvoeroverschotVanGoederen_65,UitvoeroverschotVanDiensten_66,SaldoOntvangenPrimaireInkomens_67,SaldoOntvangenInkomensoverdrachten_68,CorrectiePensioenvoorziening_69,SaldoLopendeTransacties_70,SaldoOntvangenKapitaaloverdrachten_71,OntvangenKapitaaloverdrachten_72,BetaaldeKapitaaloverdrachten_73,NationaalVorderingensaldo_74,ConsumptieveBestedingenTotaal_75,ConsumptieHuishoudensInclIZWhTotaal_76,ConsumptieVanGoederenTotaal_77,VoedingsEnGenotmiddelenTotaal_78,Voedingsmiddelen_79,Genotmiddelen_80,DuurzameConsumptiegoederenTotaal_81,KledingEnSchoeisel_82,VervoermiddelenEnOnderdelen_83,WoninginrichtingOverigeDuurzameGo_84,OverigeGoederenTotaal_85,EnergieEnWater_86,BrandstoffenEnOverigeGoederen_87,ConsumptieVanDienstenTotaal_88,Huisvesting_89,Horecadiensten_90,RecreatieEnCultuurdiensten_91,VervoerEnCommunicatiediensten_92,MedischeDienstenEnWelzijnzorg_93,FinancieleEnZakelijkeDiensten_94,OverigeDiensten_95,BinnenlandsConsumptieHuishoudens_96,ConsumptieHuishoudensInBuitenland_97,ConsumptieBuitenlandersInNederland_98,ConsumptieOverheidTotaal_99,IndividueleConsumptieOverheid_100,CollectieveConsumptieOverheid_101,ConsumptieveBestedingenTotaal_102,WerkelijkeIndividueleConsumptieTotaal_103,WerkelijkeCollectieveConsumptie_104,BrutoInvesteringenTotaal_105,Woningen_106,GebouwenEnGWWWerkenTotaal_107,Gebouwen_108,GWWWerken_109,Vervoermiddelen_110,MachinesEnComputersTotaal_111,MachinesEnInstallaties_112,Computers_113,OverigeVasteActivaTotaal_114,OverigeMaterieleVasteActiva_115,ImmaterieleVasteActiva_116,OverdrachtskostenOpGrond_117,VerkopenGebruikteActiva_118,InCultuurGebrachteActiva_119,AankopenNieuweActiva_120,BrutoInvesteringenTotaal_121,LandbouwBosbouwEnVisserij_122,Nijverheid_123,HandelHorecaEnReparatiebedrijven_124,TransportOpslagEnTelecommunicatie_125,ExploitatieWoningen_126,Overheid_127,OverigeDienstenproducenten_128,AankopenNieuweActiva_129,VerkopenGebruikteActiva_130,UitvoerGoederenEnDienstenTotaal_131,LandbouwEnVisserijproducten_132,AardolieAardgasEnOverigeDelfstoffen_133,VoedingsEnGenotmiddelen_134,TextielKledingLederEnLederwaren_135,PapierDrukwerkEnOpgenomenMedia_136,AardolieProducten_137,ChemischeProducten_138,RubberEnKunststofproducten_139,BasismetalenEnMetaalproducten_140,MachinesEnApparaten_141,ElektrotechnischeEnOptischeApparaten_142,Transportmiddelen_143,OverigeIndustrieleProducten_144,VervoerEnCommunicatie_145,FinancieleEnZakelijkeDiensten_146,OverigeProducten_147,ConsumptieBuitenlandersInNederland_148,UitvoerVanGebruikteVasteActiva_149,CifFobCorrectie_150,UitvoerGoederenTotaal_151,UitvoerGoederenUitProductie_152,Wederuitvoer_153,UitvoerVanGebruikteVasteActiva_154,UitvoerDienstenTotaal_155,ConsumptieBuitenlandersInNederland_156,OverigeUitvoerVanDiensten_157,CifFobCorrectie_158,InvoerGoederenEnDienstenTotaal_159,LandbouwEnVisserijproducten_160,AardolieAardgasEnOverigeDelfstoffen_161,VoedingsEnGenotmiddelen_162,TextielKledingLederEnLederwaren_163,PapierDrukwerkEnOpgenomenMedia_164,AardolieProducten_165,ChemischeProducten_166,RubberEnKunststofproducten_167,BasismetalenEnMetaalproducten_168,MachinesEnApparaten_169,ElektrotechnischeEnOptischeApparaten_170,Transportmiddelen_171,OverigeIndustrieleProducten_172,OverigeProducten_173,ConsumptieHuishoudensInBuitenland_174,CifFobCorrectie_175,InvoerGoederenFobTotaal_176,InvoerGoederenCif_177,CifFobCorrectieEnHerclassificatie_178,InvoerDienstenFobTotaal_179,InvoerDienstenCif_180,CifFobHerclassificatie_181,ToegevoegdeWaardeIndustrieTotaal_182,VoedingsEnGenotmiddelenindustrie_183,TextielEnLederindustrie_184,PapierindustrieUitgeverijen_185,AardolieIndustrie_186,ChemischeBasisproductenindustrie_187,ChemischeEindproductenindustrie_188,RubberEnKunststofindustrie_189,Metaalindustrie_190,MachineIndustrie_191,ElektrotechnischeIndustrie_192,TransportmiddelenIndustrie_193,OverigeIndustrie_194,BeloningVanWerknemersTotaal_195,LandbouwBosbouwEnVisserij_196,Delfstoffenwinning_197,TotaalIndustrie_198,VoedingsEnGenotmiddelenindustrie_199,TextielEnLederindustrie_200,PapierindustrieEnDrukkerijen_201,AardolieIndustrie_202,ChemischeBasisproductenindustrie_203,ChemischeEindproductenindustrie_204,RubberEnKunststofindustrie_205,Metaalindustrie_206,MachineIndustrie_207,ElektrotechnischeIndustrie_208,TransportmiddelenIndustrie_209,OverigeIndustrie_210,EnergieEnWaterleidingbedrijven_211,Bouwnijverheid_212,HandelReparatieEnHorecaTotaal_213,HandelEnReparatie_214,Horeca_215,VervoerEnCommunicatieTotaal_216,VervoerEnDienstenTBVVervoer_217,PostEnTelecommunicatie_218,FinancieleEnZakelijkeDienstenTotaal_219,FinancieleInstellingen_220,VerhuurVanEnHandelInOnroerendGoed_221,Uitzendbureaus_222,OverigeZakelijkeDienstverlening_223,OverheidEnGesubsidieerdOnderwijs_224,GezondheidszorgEtc_225,LandbouwBosbouwEnVisserij_226,DelfstoffenIndustrieEnNutsbedrijven_227,Bouwnijverheid_228,HandelHorecaVervoerEnCommunicatie_229,FinancieleEnZakelijkeDiensten_230,OverheidZorgEnOverigeDiensten_231,BelastingenOpProductieEnInvoer_232,ProductgebondenBelastingen_233,NietProductgebondenBelastingen_234,SubsidiesTotaal_235,ProductgebondenSubsidies_236,NietProductgebondenSubsidies_237
0,vlwans,1987KW01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,vlwans,1987KW02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,vlwans,1987KW03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,vlwans,1987KW04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,vlwans,1987JJ00,374943.0,271954.0,106775.0,374943.0,265667.0,214014.0,143007.0,71201.0,52163.0,44619.0,7527.0,412.0,113619.0,248029.0,75909.0,6539.0,8578.0,40139.0,5142.0,16653.0,102003.0,33927.0,29021.0,4994.0,13529.0,10698.0,3145.0,54317.0,14592.0,20350.0,3223.0,16562.0,71357.0,39586.0,31712.0,6539.0,53335.0,16653.0,47339.0,54317.0,71357.0,22992.0,,271954.0,,,25499.0,236900.0,35461.0,271954.0,271954.0,,,,,,,,,214014.0,,,52626.0,,,,,,,,,,,,214014.0,143007.0,72282.0,23444.0,,,28127.0,,,,20820.0,,,66328.0,,,,,,,,139051.0,8187.0,4019.0,71201.0,38830.0,32424.0,214014.0,181569.0,32424.0,52163.0,17014.0,17466.0,10757.0,6738.0,5945.0,8189.0,11418.0,198.0,5001.0,3042.0,1994.0,623.0,-565.0,183.0,52717.0,52163.0,2331.0,11599.0,3818.0,4144.0,17608.0,7241.0,6650.0,52717.0,-565.0,113619.0,,,,,,,,,,,,,,,,,,,,88928.0,,,,24411.0,,,,106775.0,,,,,,,,,,,,,,,,,80659.0,,,25771.0,,,40139.0,7357.0,1295.0,5451.0,1361.0,3371.0,2004.0,1127.0,4769.0,3251.0,3082.0,1769.0,5596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32283.0,29396.0,2870.0,4996.0,4786.0,645.0
5,vlwans,1988KW01,96223.0,69350.0,27808.0,96223.0,66069.0,53305.0,35851.0,17489.0,13349.0,11602.0,1744.0,-365.0,30960.0,62805.0,20044.0,1579.0,2868.0,10199.0,1388.0,4378.0,25376.0,8271.0,7209.0,1058.0,3548.0,2848.0,772.0,13475.0,3474.0,5019.0,762.0,4297.0,17651.0,9402.0,8238.0,1579.0,14336.0,4378.0,11812.0,13475.0,17651.0,6078.0,,69350.0,,,6726.0,60309.0,9131.0,69350.0,69350.0,,,,,,,,,53305.0,,,12993.0,,,,,,,,,,,,53305.0,35851.0,18382.0,5598.0,,,7097.0,,,,5732.0,,,17042.0,,,,,,,,35503.0,1150.0,803.0,17489.0,9716.0,7764.0,53305.0,45528.0,7764.0,13349.0,4296.0,4143.0,2689.0,1460.0,1465.0,2192.0,2763.0,51.0,1618.0,726.0,845.0,208.0,-158.0,90.0,13510.0,13349.0,616.0,2656.0,974.0,1167.0,4438.0,1678.0,2134.0,13510.0,-158.0,30960.0,,,,,,,,,,,,,,,,,,,,24653.0,,,,6228.0,,,,27808.0,,,,,,,,,,,,,,,,,21461.0,,,6345.0,,,10199.0,1745.0,342.0,1393.0,351.0,841.0,558.0,304.0,1314.0,814.0,689.0,438.0,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8025.0,7280.0,739.0,1061.0,990.0,169.0
6,vlwans,1988KW02,98571.0,70921.0,28355.0,98571.0,69203.0,55341.0,35940.0,19472.0,14857.0,12879.0,1973.0,-938.0,30317.0,64698.0,19445.0,1847.0,1638.0,10058.0,1275.0,4992.0,26350.0,8804.0,7494.0,1314.0,3432.0,2686.0,821.0,14057.0,3826.0,5041.0,900.0,4387.0,19203.0,11188.0,8000.0,1847.0,12891.0,4992.0,12202.0,14057.0,19203.0,6059.0,,70921.0,,,6687.0,61769.0,9235.0,70921.0,70921.0,,,,,,,,,55341.0,,,13981.0,,,,,,,,,,,,55341.0,35940.0,17893.0,5983.0,,,7001.0,,,,4929.0,,,16874.0,,,,,,,,34842.0,2114.0,952.0,19472.0,10319.0,9133.0,55341.0,46190.0,9133.0,14857.0,5073.0,4946.0,3099.0,1859.0,1484.0,2215.0,2904.0,54.0,1597.0,737.0,839.0,194.0,-179.0,127.0,15041.0,14857.0,728.0,2663.0,1085.0,1168.0,5243.0,1929.0,2432.0,15041.0,-179.0,30317.0,,,,,,,,,,,,,,,,,,,,23918.0,,,,6312.0,,,,28355.0,,,,,,,,,,,,,,,,,21187.0,,,7193.0,,,10058.0,1715.0,313.0,1400.0,350.0,850.0,533.0,297.0,1138.0,805.0,708.0,400.0,1649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8501.0,7774.0,719.0,1365.0,1322.0,166.0
7,vlwans,1988KW03,96566.0,68045.0,29160.0,96566.0,66630.0,53252.0,36520.0,16772.0,13209.0,11433.0,1778.0,244.0,30730.0,61763.0,18497.0,2070.0,1374.0,9992.0,1073.0,4244.0,26331.0,8698.0,7393.0,1318.0,3404.0,2666.0,813.0,14211.0,3721.0,5332.0,978.0,4290.0,17113.0,8978.0,8126.0,2070.0,12360.0,4244.0,12055.0,14211.0,17113.0,5994.0,,68045.0,,,6652.0,58784.0,9345.0,68045.0,68045.0,,,,,,,,,53252.0,,,13452.0,,,,,,,,,,,,53252.0,36520.0,17323.0,5953.0,,,6628.0,,,,4792.0,,,17129.0,,,,,,,,34505.0,3444.0,1345.0,16772.0,9214.0,7568.0,53252.0,45684.0,7568.0,13209.0,4435.0,4461.0,2847.0,1615.0,1185.0,1856.0,2610.0,61.0,1665.0,700.0,894.0,139.0,-94.0,27.0,13289.0,13209.0,606.0,2627.0,915.0,1041.0,4574.0,1687.0,1940.0,13289.0,-94.0,30730.0,,,,,,,,,,,,,,,,,,,,23525.0,,,,7102.0,,,,29160.0,,,,,,,,,,,,,,,,,20236.0,,,9177.0,,,9992.0,1739.0,322.0,1325.0,473.0,971.0,490.0,291.0,1236.0,792.0,749.0,414.0,1382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8241.0,7490.0,744.0,1201.0,1139.0,162.0
8,vlwans,1988KW04,102786.0,72999.0,30582.0,102786.0,72108.0,55200.0,36915.0,18329.0,15857.0,13483.0,2369.0,1056.0,31735.0,66561.0,21054.0,1548.0,2542.0,11018.0,1273.0,5065.0,27723.0,9396.0,8167.0,1246.0,3704.0,2892.0,907.0,14532.0,3765.0,5355.0,956.0,4582.0,18034.0,9955.0,8067.0,1548.0,14655.0,5065.0,13070.0,14532.0,18034.0,6449.0,,72999.0,,,7078.0,63638.0,9454.0,72999.0,72999.0,,,,,,,,,55200.0,,,16993.0,,,,,,,,,,,,55200.0,36915.0,19055.0,6359.0,,,7208.0,,,,5537.0,,,17519.0,,,,,,,,36625.0,1368.0,1065.0,18329.0,9451.0,8877.0,55200.0,46311.0,8877.0,15857.0,5153.0,5455.0,3273.0,2191.0,1452.0,2134.0,3002.0,81.0,2218.0,1003.0,1108.0,210.0,-145.0,34.0,15992.0,15857.0,698.0,3048.0,1151.0,1226.0,5289.0,2273.0,2456.0,15992.0,-145.0,31735.0,,,,,,,,,,,,,,,,,,,,24945.0,,,,6709.0,,,,30582.0,,,,,,,,,,,,,,,,,23013.0,,,7590.0,,,11018.0,2084.0,332.0,1608.0,309.0,908.0,559.0,313.0,1327.0,857.0,887.0,472.0,1417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8843.0,8105.0,732.0,1348.0,1295.0,172.0
9,vlwans,1988JJ00,394146.0,281313.0,115902.0,394146.0,274003.0,217096.0,145225.0,72062.0,57274.0,49399.0,7866.0,-3.0,123732.0,255826.0,79040.0,7043.0,8422.0,41269.0,5008.0,18679.0,105782.0,35168.0,30262.0,4939.0,14084.0,11090.0,3313.0,56272.0,14782.0,20746.0,3595.0,17554.0,72003.0,39527.0,32432.0,7043.0,54236.0,18679.0,49139.0,56272.0,72003.0,24587.0,,281313.0,,,27148.0,244499.0,37165.0,281313.0,281313.0,,,,,,,,,217096.0,,,57373.0,,,,,,,,,,,,217096.0,145225.0,72650.0,23893.0,,,27937.0,,,,20987.0,,,68565.0,,,,,,,,141470.0,8075.0,4166.0,72062.0,38698.0,33340.0,217096.0,183709.0,33340.0,57274.0,18949.0,19001.0,11908.0,7125.0,5588.0,8410.0,11274.0,247.0,7095.0,3163.0,3680.0,749.0,-573.0,278.0,57832.0,57274.0,2643.0,10989.0,4126.0,4599.0,19541.0,7567.0,8965.0,57832.0,-573.0,123732.0,,,,,,,,,,,,,,,,,,,,97034.0,,,,26352.0,,,,115902.0,,,,,,,,,,,,,,,,,85897.0,,,30311.0,,,41269.0,7283.0,1310.0,5726.0,1484.0,3574.0,2139.0,1207.0,5017.0,3263.0,3032.0,1725.0,5950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606.0,30650.0,2938.0,4976.0,4744.0,670.0
