ID,Perioden,TotaalConsumptieveBestedingen_1,TotaalWerkelijkeIndividueleConsumptie_2,Totaal_3,Totaal_4,Totaal_5,Totaal_6,AardappelenGroenteEnFruit_7,VleesEnVleesproducten_8,Vis_9,ZuivelEierenOlienEnVetten_10,BroodBroodproductenGebakEnBanket_11,Kruidenierswaren_12,Totaal_13,AlcoholvrijeDranken_14,AlcoholhoudendeDranken_15,Tabak_16,Totaal_17,KledingEnTextiel_18,SchoenenEnLederwaren_19,WoninginrichtingEnWoningDecoratie_20,ElektrischeApparatuur_21,Vervoermiddelen_22,OverigeDuurzameGoederen_23,Totaal_24,EnergieEnWater_25,Motorbrandstoffen_26,ProductenVoorPersoonlijkeVerzorging_27,OverigeGoederen_28,Totaal_29,Totaal_30,WerkelijkeHuur_31,ToegerekendeHuurwaardeEigenWoning_32,DienstenMetBetrekkingTotHuisEnTuin_33,Totaal_34,MaaltijdEnDrankverstrekking_35,Logiesverstrekking_36,Totaal_37,DienstenMetBetrekkingTotRecreatie_38,DienstenMetBetrekkingTotCultuur_39,Totaal_40,DienstenMetBetrekkingTotVervoer_41,DienstenMetBetrekkingTotCommunicatie_42,Totaal_43,MedischeDiensten_44,Welzijnszorg_45,FinancieleEnZakelijkeDiensten_46,OverigeDiensten_47,ConsumptieNietIngezetenenInNederland_48,ConsumptieIngezetenenInHetBuitenland_49,Totaal_50,Totaal_51,Totaal_52,WoninginrichtingEnWoningDecoratie_53,ElektrischeApparatuur_54,Vervoermiddelen_55,OverigeDuurzameGoederen_56,EnergieWaterEnMotorbrandstoffen_57,ProductenVoorPersoonlijkeVerzorging_58,Totaal_59,Huisvesting_60,Horeca_61,DienstenMBTRecreatieEnCultuur_62,DienstenMBTVervoerEnCommunicatie_63,MedischeDienstenEnWelzijnszorg_64,FinancieleEnZakelijkeDiensten_65,OverigeDiensten_66,CollectieveConsumptieDoorDeOverheid_67,TotaalConsumptieveBestedingen_68,TotaalWerkelijkeIndividueleConsumptie_69,Totaal_70,Totaal_71,Totaal_72,Totaal_73,AardappelenGroenteEnFruit_74,VleesEnVleesproducten_75,Vis_76,ZuivelEierenOlienEnVetten_77,BroodBroodproductenGebakEnBanket_78,Kruidenierswaren_79,Totaal_80,AlcoholvrijeDranken_81,AlcoholhoudendeDranken_82,Tabak_83,Totaal_84,KledingEnTextiel_85,SchoenenEnLederwaren_86,WoninginrichtingEnWoningDecoratie_87,ElektrischeApparatuur_88,Vervoermiddelen_89,OverigeDuurzameGoederen_90,Totaal_91,EnergieEnWater_92,Motorbrandstoffen_93,ProductenVoorPersoonlijkeVerzorging_94,OverigeGoederen_95,Totaal_96,Totaal_97,WerkelijkeHuur_98,ToegerekendeHuurwaardeEigenWoning_99,DienstenMetBetrekkingTotHuisEnTuin_100,Totaal_101,MaaltijdEnDrankverstrekking_102,Logiesverstrekking_103,Totaal_104,DienstenMetBetrekkingTotRecreatie_105,DienstenMetBetrekkingTotCultuur_106,Totaal_107,DienstenMetBetrekkingTotVervoer_108,DienstenMetBetrekkingTotCommunicatie_109,Totaal_110,MedischeDiensten_111,Welzijnszorg_112,FinancieleEnZakelijkeDiensten_113,OverigeDiensten_114,ConsumptieNietIngezetenenInNederland_115,ConsumptieIngezetenenInHetBuitenland_116,Totaal_117,Totaal_118,Totaal_119,WoninginrichtingEnWoningDecoratie_120,ElektrischeApparatuur_121,Vervoermiddelen_122,OverigeDuurzameGoederen_123,EnergieWaterEnMotorbrandstoffen_124,ProductenVoorPersoonlijkeVerzorging_125,Totaal_126,Huisvesting_127,Horeca_128,DienstenMBTRecreatieEnCultuur_129,DienstenMBTVervoerEnCommunicatie_130,MedischeDienstenEnWelzijnszorg_131,FinancieleEnZakelijkeDiensten_132,OverigeDiensten_133,CollectieveConsumptieDoorDeOverheid_134,TotaalConsumptieveBestedingen_135,TotaalWerkelijkeIndividueleConsumptie_136,Totaal_137,Totaal_138,Totaal_139,Totaal_140,AardappelenGroenteEnFruit_141,VleesEnVleesproducten_142,Vis_143,ZuivelEierenOlienEnVetten_144,BroodBroodproductenGebakEnBanket_145,Kruidenierswaren_146,Totaal_147,AlcoholvrijeDranken_148,AlcoholhoudendeDranken_149,Tabak_150,Totaal_151,KledingEnTextiel_152,SchoenenEnLederwaren_153,WoninginrichtingEnWoningDecoratie_154,ElektrischeApparatuur_155,Vervoermiddelen_156,OverigeDuurzameGoederen_157,Totaal_158,EnergieEnWater_159,Motorbrandstoffen_160,ProductenVoorPersoonlijkeVerzorging_161,OverigeGoederen_162,Totaal_163,Totaal_164,WerkelijkeHuur_165,ToegerekendeHuurwaardeEigenWoning_166,DienstenMetBetrekkingTotHuisEnTuin_167,Totaal_168,MaaltijdEnDrankverstrekking_169,Logiesverstrekking_170,Totaal_171,DienstenMetBetrekkingTotRecreatie_172,DienstenMetBetrekkingTotCultuur_173,Totaal_174,DienstenMetBetrekkingTotVervoer_175,DienstenMetBetrekkingTotCommunicatie_176,Totaal_177,MedischeDiensten_178,Welzijnszorg_179,FinancieleEnZakelijkeDiensten_180,OverigeDiensten_181,ConsumptieNietIngezetenenInNederland_182,ConsumptieIngezetenenInHetBuitenland_183,Totaal_184,Totaal_185,Totaal_186,WoninginrichtingEnWoningDecoratie_187,ElektrischeApparatuur_188,Vervoermiddelen_189,OverigeDuurzameGoederen_190,EnergieWaterEnMotorbrandstoffen_191,ProductenVoorPersoonlijkeVerzorging_192,Totaal_193,Huisvesting_194,Horeca_195,DienstenMBTRecreatieEnCultuur_196,DienstenMBTVervoerEnCommunicatie_197,MedischeDienstenEnWelzijnszorg_198,FinancieleEnZakelijkeDiensten_199,OverigeDiensten_200,CollectieveConsumptieDoorDeOverheid_201,TotaalConsumptieveBestedingen_202,TotaalWerkelijkeIndividueleConsumptie_203,Totaal_204,Totaal_205,Totaal_206,Totaal_207,AardappelenGroenteEnFruit_208,VleesEnVleesproducten_209,Vis_210,ZuivelEierenOlienEnVetten_211,BroodBroodproductenGebakEnBanket_212,Kruidenierswaren_213,Totaal_214,AlcoholvrijeDranken_215,AlcoholhoudendeDranken_216,Tabak_217,Totaal_218,KledingEnTextiel_219,SchoenenEnLederwaren_220,WoninginrichtingEnWoningDecoratie_221,ElektrischeApparatuur_222,Vervoermiddelen_223,OverigeDuurzameGoederen_224,Totaal_225,EnergieEnWater_226,Motorbrandstoffen_227,ProductenVoorPersoonlijkeVerzorging_228,OverigeGoederen_229,Totaal_230,Totaal_231,WerkelijkeHuur_232,ToegerekendeHuurwaardeEigenWoning_233,DienstenMetBetrekkingTotHuisEnTuin_234,Totaal_235,MaaltijdEnDrankverstrekking_236,Logiesverstrekking_237,Totaal_238,DienstenMetBetrekkingTotRecreatie_239,DienstenMetBetrekkingTotCultuur_240,Totaal_241,DienstenMetBetrekkingTotVervoer_242,DienstenMetBetrekkingTotCommunicatie_243,Totaal_244,MedischeDiensten_245,Welzijnszorg_246,FinancieleEnZakelijkeDiensten_247,OverigeDiensten_248,ConsumptieNietIngezetenenInNederland_249,ConsumptieIngezetenenInHetBuitenland_250,Totaal_251,Totaal_252,Totaal_253,WoninginrichtingEnWoningDecoratie_254,ElektrischeApparatuur_255,Vervoermiddelen_256,OverigeDuurzameGoederen_257,EnergieWaterEnMotorbrandstoffen_258,ProductenVoorPersoonlijkeVerzorging_259,Totaal_260,Huisvesting_261,Horeca_262,DienstenMBTRecreatieEnCultuur_263,DienstenMBTVervoerEnCommunicatie_264,MedischeDienstenEnWelzijnszorg_265,FinancieleEnZakelijkeDiensten_266,OverigeDiensten_267,CollectieveConsumptieDoorDeOverheid_268
10,2005JJ00,391614,346742,268879,266180,116601,25358,4801,4993,939,3860,3967,6798,3885,1302,2583,4069,51804,10770,3281,11624,7862,11643,6624,18394,8607,9787,6083,7008,149579,45702,13891,26159,5652,18453,14685,3768,11032,8562,2470,16520,5199,11321,14079,9864,4215,26262,17531,7321,10020,77863,4427,1010,1,36,5,968,21,3396,73436,2428,24,12853,427,35957,691,21056,44872,450841,398913,307495,304060,129845,30302,6045,5749,1104,4808,4904,7711,4877,1708,3169,6934,50927,10981,3418,12752,4971,13251,6859,22650,11549,11272,6646,8407,174304,58330,17705,33728,6760,23578,19178,4443,13710,10702,3009,16566,6473,9855,16583,11321,5184,23755,21679,8541,11973,91155,3952,1091,,36,6,1049,19,2874,87408,3445,33,15180,577,41390,840,26122,51888,1.0,1.1,0.9,1.0,0.3,0.4,0.9,-0.1,-0.6,-1.8,1.5,1.0,-0.8,0.2,-1.3,-1.9,1.3,0.4,4.1,-0.3,9.5,-2.2,0.7,-2.2,-3.2,-1.4,2.7,-0.3,1.4,2.3,0.9,3.3,0.8,1.0,0.8,1.8,0.8,0.9,0.4,3.2,2.9,3.3,5.3,5.1,5.8,0.1,-2.5,-1.5,-1.9,1.9,4.0,-4.0,,0.0,0.0,-4.2,5.9,6.5,1.8,-2.3,-14.3,5.9,0.2,1.5,-0.4,0.3,0.1,86.9,86.9,87.4,87.5,89.8,83.7,79.4,86.9,85.1,80.3,80.9,88.2,79.7,76.3,81.5,58.7,101.7,98.1,96.0,91.2,158.2,87.9,96.6,81.2,74.5,86.8,91.5,83.4,85.8,78.4,78.5,77.6,83.6,78.3,76.6,84.8,80.5,80.0,82.1,99.7,80.3,114.9,84.9,87.1,81.3,110.6,80.9,85.7,83.7,85.4,112.0,92.6,,100.4,85.7,92.3,112.0,118.1,84.0,70.5,71.9,84.7,74.0,86.9,82.3,80.6,86.5
11,2006JJ00,411440,365572,275889,273096,122135,26432,5231,5189,1005,3945,4090,6972,4085,1441,2644,4227,55014,11594,3554,12304,8549,11891,7122,19775,9338,10437,5409,7193,150961,47231,13915,27479,5837,19323,15352,3971,11574,8953,2621,16866,5653,11213,8697,4292,4405,29250,18020,7751,10544,89683,6197,1212,1,39,6,1166,21,4964,83486,2884,24,13167,404,44091,703,22213,45868,462123,409590,307016,303808,133645,31067,6183,5884,1157,4954,5056,7855,5032,1780,3252,7026,54181,11794,3656,13385,5725,13360,7292,22672,11495,11338,5843,8409,170071,58814,17314,34599,6772,24199,19634,4605,14241,11036,3205,17069,6806,10058,9975,4734,5343,23949,21638,8891,12095,102509,5374,1268,,39,7,1222,18,4085,97056,3936,33,15376,527,49921,833,26402,52490,2.5,2.7,-0.2,-0.1,2.9,2.5,2.3,2.4,4.8,3.1,3.1,1.9,3.2,4.2,2.6,1.3,6.4,7.4,7.0,5.0,15.2,0.8,6.3,0.1,-0.5,0.6,-12.1,0.0,-2.4,0.8,-2.2,2.6,0.2,2.6,2.4,3.6,3.9,3.1,6.5,3.0,5.2,2.1,-39.8,-58.2,3.1,0.8,-0.2,4.1,1.0,12.5,36.0,16.2,,8.3,20.0,16.5,-4.8,42.1,11.0,14.3,0.0,1.3,-8.7,20.6,-0.9,1.1,1.2,89.0,89.3,89.9,89.9,91.4,85.1,84.6,88.2,86.9,79.6,80.9,88.8,81.2,81.0,81.3,60.2,101.5,98.3,97.2,91.9,149.3,89.0,97.7,87.2,81.2,92.1,92.6,85.5,88.8,80.3,80.4,79.4,86.2,79.9,78.2,86.2,81.3,81.1,81.8,98.8,83.1,111.5,87.2,90.7,82.4,122.1,83.3,87.2,87.2,87.5,115.3,95.6,,100.4,85.7,95.4,117.6,121.5,86.0,73.3,71.9,85.6,76.6,88.3,84.4,84.1,87.4
12,2007JJ00,430679,381973,286818,284107,126760,27429,5485,5260,999,4057,4429,7199,4191,1493,2698,4495,58049,12293,3668,12980,9366,12100,7642,19611,9103,10508,5541,7444,157347,48826,14110,28720,5996,20537,16274,4263,12265,9493,2772,16930,5927,11003,8361,4597,3764,31650,18778,8195,10906,95155,6521,1271,1,40,6,1224,18,5232,88634,3050,30,14228,370,46890,688,23378,48706,472690,417868,312772,309778,137330,31755,6314,5949,1139,4946,5301,8128,5029,1773,3256,7255,57270,12378,3740,13822,6809,13409,7720,21894,10862,11159,5916,8550,172323,59539,17195,35435,6788,24900,20150,4786,14810,11462,3347,17322,7051,10101,9390,4960,4475,24194,22066,9247,12227,105043,5604,1295,,40,7,1248,15,4284,99325,4086,40,15291,497,51939,810,26604,54800,2.3,2.0,1.9,2.0,2.8,2.2,2.1,1.1,-1.5,-0.2,4.8,3.5,0.0,-0.3,0.1,3.3,5.7,5.0,2.3,3.3,18.9,0.4,5.9,-3.4,-5.5,-1.6,1.3,1.7,1.3,1.2,-0.7,2.4,0.2,2.9,2.6,3.9,4.0,3.9,4.4,1.5,3.6,0.4,-5.9,4.8,-16.2,1.0,2.0,4.0,1.1,2.5,4.3,2.1,,2.6,0.0,2.1,-14.3,4.9,2.3,3.8,20.8,-0.6,-5.7,4.0,-2.7,0.8,4.4,91.1,91.4,91.7,91.7,92.3,86.4,86.9,88.4,87.7,82.0,83.5,88.6,83.3,84.2,82.9,62.0,101.4,99.3,98.1,93.9,137.6,90.2,99.0,89.6,83.8,94.2,93.7,87.1,91.3,82.0,82.1,81.0,88.3,82.5,80.8,89.1,82.8,82.8,82.8,97.7,84.1,108.9,89.0,92.7,84.1,130.8,85.1,88.6,89.2,90.6,116.4,98.2,,100.4,85.7,98.1,117.6,122.1,89.2,74.6,74.4,93.0,74.4,90.3,84.9,87.9,88.9
13,2008JJ00,447484,395631,295433,292148,131450,29108,5723,5440,991,4563,4786,7605,4493,1586,2907,4560,58939,12281,3728,13369,9371,12156,8034,21121,10049,11072,5648,7581,160698,50598,14325,29913,6360,20633,16264,4369,12702,9835,2867,16504,6287,10217,9088,5302,3786,31634,19539,8422,11707,100198,6237,1316,1,52,7,1256,19,4902,93961,3151,48,13960,400,50788,734,24880,51853,480563,424286,315556,311583,138206,31763,6360,5920,1081,4893,5359,8172,5171,1796,3375,7066,58487,12391,3815,13983,7245,13492,8043,21447,10552,11010,5952,8474,173250,60325,17097,36213,6896,24027,19313,4736,14983,11614,3367,17001,7095,9778,9898,5612,4295,24480,22379,9209,13195,108701,5428,1345,,51,8,1286,16,4075,103267,4157,59,15906,524,54891,841,26795,56271,1.7,1.5,0.9,0.6,0.6,0.0,0.7,-0.5,-5.1,-1.1,1.1,0.5,2.8,1.3,3.7,-2.6,2.1,0.1,2.0,1.2,6.4,0.6,4.2,-2.0,-2.9,-1.3,0.6,-0.9,0.5,1.3,-0.6,2.2,1.6,-3.5,-4.2,-1.0,1.2,1.3,0.6,-1.9,0.6,-3.2,5.4,13.1,-4.0,1.2,1.4,-0.4,7.9,3.5,-3.1,3.9,,27.5,16.7,3.0,5.6,-4.9,4.0,1.7,46.7,4.0,5.4,5.7,3.8,0.7,2.7,93.1,93.2,93.6,93.8,95.1,91.6,90.0,91.9,91.7,93.3,89.3,93.1,86.9,88.3,86.1,64.5,100.8,99.1,97.7,95.6,129.3,90.1,99.9,98.5,95.2,100.6,94.9,89.5,92.8,83.9,83.8,82.6,92.2,85.9,84.2,92.2,84.8,84.7,85.1,97.1,88.6,104.5,91.8,94.5,88.2,129.2,87.3,91.5,88.7,92.2,114.9,97.9,,102.4,85.7,97.7,117.6,120.3,91.0,75.8,81.1,87.8,76.3,92.5,87.3,92.9,92.1
14,2009JJ00,447976,393477,285532,281773,126582,29200,5651,5508,1026,4509,4767,7739,4681,1669,3012,4660,55119,11961,3725,12424,8614,11030,7365,20025,9742,10283,5565,7332,155191,52716,14953,31249,6514,20055,15868,4187,12710,9881,2829,15052,5789,9263,9177,5525,3652,26011,19470,8122,11881,107945,6478,1340,1,53,7,1279,20,5118,101467,3265,58,15018,438,55248,1107,26333,54499,482223,423960,309606,304859,133960,31457,6278,5860,1113,4898,5249,8078,5247,1858,3388,6448,55288,12195,3777,12971,7050,12187,7446,21726,10078,11731,5845,8056,170807,61222,17413,36933,6779,22700,18168,4546,14613,11337,3276,15859,6661,9085,9888,5795,4088,24541,21776,8835,13637,114414,5859,1387,,52,8,1327,17,4452,108510,4200,68,16699,540,58691,1137,27061,58278,0.3,-0.1,-1.9,-2.2,-3.1,-1.0,-1.3,-1.0,2.9,0.1,-2.0,-1.1,1.5,3.5,0.4,-8.8,-5.5,-1.6,-1.0,-7.2,-2.7,-9.7,-7.4,1.3,-4.5,6.5,-1.8,-4.9,-1.4,1.5,1.8,2.0,-1.7,-5.5,-5.9,-4.0,-2.5,-2.4,-2.7,-6.7,-6.1,-7.1,-0.1,3.3,-4.8,0.2,-2.7,-4.1,3.3,5.3,8.0,3.1,,1.9,0.0,3.2,5.3,9.3,5.1,1.0,14.6,5.0,3.0,6.9,35.3,1.0,3.6,92.9,92.8,92.2,92.4,94.5,92.8,90.0,94.0,92.2,92.1,90.8,95.8,89.2,89.8,88.9,72.3,99.7,98.1,98.6,95.8,122.2,90.5,98.9,92.2,96.7,87.7,95.2,91.0,90.9,86.1,85.9,84.6,96.1,88.3,87.3,92.1,87.0,87.2,86.4,94.9,86.9,102.0,92.8,95.3,89.3,106.0,89.4,91.9,87.1,94.3,110.6,96.6,,102.4,85.7,96.4,117.6,114.9,93.5,77.7,85.6,89.9,81.1,94.1,97.3,97.3,93.5
15,2010JJ00,458253,403854,290509,287403,129612,29797,5967,5587,1031,4522,4814,7876,4743,1658,3085,4719,56364,12221,3815,12388,8883,11767,7290,20856,10010,10846,5647,7486,157791,54835,15794,32710,6331,19712,15522,4190,12945,10077,2868,14791,5914,8877,9637,5638,3999,26423,19448,8850,11956,113345,6510,1346,1,57,7,1281,24,5140,106835,3403,43,17388,406,57457,1116,27022,54399,484157,426603,309932,306146,135681,31843,6335,5992,1104,4910,5228,8286,5258,1857,3401,6252,56277,12423,3851,12825,7363,12778,7357,22123,10964,11172,5901,8049,170326,62496,17955,37818,6657,21766,17271,4501,14555,11320,3234,15290,6715,8510,10251,5924,4328,24539,21269,9463,13280,116696,5867,1357,,55,8,1294,20,4482,110803,4294,48,17289,494,60141,1144,27290,57577,0.4,0.6,0.1,0.4,1.3,1.2,0.9,2.3,-0.8,0.2,-0.4,2.6,0.2,-0.1,0.4,-3.0,1.8,1.9,2.0,-1.1,4.4,4.9,-1.2,1.8,8.8,-4.8,1.0,-0.1,-0.3,2.1,3.1,2.4,-1.8,-4.1,-4.9,-1.0,-0.4,-0.2,-1.3,-3.6,0.8,-6.3,3.7,2.2,5.9,0.0,-2.3,7.1,-2.6,2.0,0.1,-2.2,,5.7,0.0,-2.5,20.0,0.7,2.1,2.2,-29.3,3.5,-8.4,2.5,0.5,0.8,-1.2,94.6,94.7,93.7,93.9,95.5,93.6,94.2,93.2,93.4,92.1,92.1,95.1,90.2,89.3,90.7,75.5,100.2,98.4,99.1,96.6,120.6,92.1,99.1,94.3,91.3,97.1,95.7,93.0,92.6,87.7,88.0,86.5,95.1,90.6,89.9,93.1,88.9,89.0,88.7,96.7,88.1,104.3,94.0,95.2,92.4,107.7,91.4,93.5,90.0,97.1,111.0,99.2,,104.2,85.7,99.0,117.6,114.7,96.4,79.2,89.7,100.6,82.1,95.5,97.6,99.0,94.5
16,2011JJ00,464525,411071,296819,293808,132034,30901,6117,5737,1099,4715,4905,8328,4955,1784,3171,4815,56595,12486,3936,12630,8523,11730,7290,21368,9312,12056,5783,7617,161774,56404,16491,33482,6431,20587,16247,4340,13127,10207,2920,14830,6124,8706,10254,5982,4272,26879,19693,9220,12231,114252,6493,1378,1,57,7,1313,24,5091,107759,3478,37,17629,408,58517,964,26726,53454,483634,428046,310147,306894,135433,32385,6396,6018,1147,5047,5216,8569,5428,1952,3476,6059,56481,12507,3930,12878,7483,12694,7282,20963,9653,11280,6028,8065,171340,63220,18434,38101,6624,22295,17677,4623,14456,11241,3214,15000,6836,8139,10751,6251,4500,24454,21068,9754,13027,117894,5917,1364,,55,8,1301,20,4525,111953,4351,41,16938,485,61757,968,27349,55607,-0.1,0.3,0.1,0.2,-0.2,1.7,1.0,0.4,3.9,2.8,-0.2,3.4,3.2,5.1,2.2,-3.1,0.4,0.7,2.0,0.4,1.6,-0.7,-1.0,-5.2,-12.0,1.0,2.2,0.2,0.6,1.2,2.7,0.7,-0.5,2.4,2.4,2.7,-0.7,-0.7,-0.6,-1.9,1.8,-4.4,4.9,5.5,4.0,-0.3,-0.9,3.1,-1.9,1.0,0.8,0.5,,0.0,0.0,0.5,-4.2,1.0,1.0,1.3,-14.0,-2.0,-2.0,2.7,-15.3,0.2,-3.4,96.0,96.0,95.7,95.7,97.5,95.4,95.6,95.3,95.8,93.4,94.0,97.2,91.3,91.4,91.2,79.5,100.2,99.8,100.2,98.1,113.9,92.4,100.1,101.9,96.5,106.9,95.9,94.4,94.4,89.2,89.5,87.9,97.1,92.3,91.9,93.9,90.8,90.8,90.9,98.9,89.6,107.0,95.4,95.7,94.9,109.9,93.5,94.5,93.9,96.9,109.7,101.0,,104.2,85.7,100.9,122.7,112.5,96.3,79.9,89.7,104.1,84.2,94.8,99.5,97.7,96.1
17,2012JJ00,467112,413141,297167,293982,132850,32086,6268,5971,1094,4842,5152,8759,5222,1899,3323,4975,54284,12422,3840,12314,8637,9983,7088,22827,10287,12540,5834,7622,161132,58431,16962,34952,6517,20725,16279,4446,12964,10099,2865,14742,6300,8442,11073,6499,4574,23604,19593,9600,12785,115974,5931,1435,1,58,7,1369,25,4471,110043,3484,29,17616,409,60962,765,26778,53971,478087,423160,306608,303457,133084,32760,6465,6015,1109,5074,5288,8814,5544,2004,3540,5900,53919,12365,3824,12374,7725,10635,7083,21143,10154,10999,5949,7889,170281,64002,18446,38934,6578,21908,17317,4596,13813,10731,3081,14541,6690,7837,11301,6639,4661,24065,20640,9960,13131,116547,5748,1435,,56,7,1372,20,4296,110789,4341,31,16024,449,61808,763,27384,54945,-1.1,-1.1,-1.1,-1.1,-1.7,1.2,1.1,-0.1,-3.3,0.5,1.4,2.9,2.1,2.6,1.9,-2.6,-4.5,-1.1,-2.7,-3.9,3.2,-16.2,-2.7,0.9,5.2,-2.5,-1.3,-2.2,-0.6,1.2,0.1,2.2,-0.7,-1.7,-2.0,-0.6,-4.4,-4.5,-4.1,-3.1,-2.1,-3.7,5.1,6.2,3.6,-1.6,-2.0,2.1,0.8,-1.1,-2.8,5.2,,1.8,-14.3,5.5,0.0,-5.0,-1.0,-0.2,-24.3,-5.4,-7.4,0.1,-21.2,0.1,-1.2,97.7,97.6,96.9,96.9,99.8,97.9,97.0,99.3,98.6,95.4,97.4,99.4,94.2,94.8,93.9,84.3,100.7,100.5,100.4,99.5,111.8,93.9,100.1,108.0,101.3,114.0,98.1,96.6,94.6,91.3,92.0,89.8,99.1,94.6,94.0,96.7,93.9,94.1,93.0,101.4,94.2,107.7,98.0,97.9,98.1,98.1,94.9,96.4,97.4,99.5,103.2,100.0,,104.2,100.0,99.8,127.8,104.1,99.3,80.3,92.9,109.9,91.1,98.6,100.2,97.8,98.2
18,2013JJ00,470767,415691,300441,297727,131885,32806,6594,6028,1057,4877,5267,8983,5363,1939,3424,4921,52473,12433,3653,11982,8294,9298,6813,22764,10809,11955,5929,7629,165842,60973,17563,36944,6466,20998,16439,4559,12778,9895,2883,14856,6567,8289,12240,7398,4842,24325,19672,10421,13135,115250,5487,1364,1,57,6,1300,26,4097,109763,3592,25,16578,399,61499,794,26876,55076,475187,419266,303652,301081,129928,32852,6550,5967,1074,5017,5337,8914,5477,1988,3489,5233,51677,12278,3589,11910,7546,9621,6763,21061,10453,10656,5899,7661,171177,64573,18396,39751,6410,21939,17131,4807,13229,10233,2996,14508,6780,7727,12326,7463,4863,24349,20214,10683,13268,115606,5430,1358,,55,6,1297,22,4052,110176,4336,27,15936,418,61253,782,27437,55932,-0.6,-0.9,-1.0,-0.8,-2.4,0.3,1.3,-0.8,-3.2,-1.1,0.9,1.1,-1.2,-0.8,-1.4,-11.3,-4.2,-0.7,-6.1,-3.8,-2.3,-9.5,-4.5,-0.4,2.9,-3.1,-0.8,-2.9,0.5,0.9,-0.3,2.1,-2.5,0.1,-1.1,4.6,-4.2,-4.6,-2.8,-0.2,1.3,-1.4,9.1,12.4,4.3,1.2,-2.1,7.3,1.0,-0.8,-5.5,-5.4,,-1.7,-14.3,-5.5,12.0,-5.7,-0.6,-0.1,-13.8,-0.5,-6.8,-0.9,2.5,0.2,1.8,99.1,99.1,98.9,98.9,101.5,99.9,100.7,101.0,98.4,97.2,98.7,100.8,97.9,97.5,98.1,94.0,101.5,101.3,101.8,100.6,109.9,96.6,100.7,108.1,103.4,112.2,100.5,99.6,96.9,94.4,95.5,92.9,100.9,95.7,96.0,94.8,96.6,96.7,96.2,102.4,96.9,107.3,99.3,99.1,99.6,99.9,97.3,97.6,99.0,99.7,101.0,100.4,,104.2,100.0,100.2,118.7,101.1,99.6,82.8,92.9,104.0,95.4,100.4,101.5,98.0,98.5
19,2014JJ00,476709,420772,304244,301872,131707,33354,6740,5987,1084,5090,5284,9169,5412,1940,3472,4708,53726,12970,3673,12206,8483,9676,6718,20845,9351,11494,6112,7550,170165,63568,18221,39057,6290,22117,17234,4883,12742,9763,2979,14721,6668,8053,12313,7578,4735,24790,19914,11198,13570,116528,5548,1407,2,62,6,1337,29,4112,110980,3976,33,16896,355,61891,745,27084,55937,477282,420836,304790,302527,130555,33494,6876,5958,1101,5047,5329,9182,5438,1954,3484,4888,53452,12863,3626,12177,8169,9890,6723,19569,9106,10460,6097,7630,171997,65195,18584,40292,6316,22661,17619,5041,12955,9923,3031,14579,6838,7743,12290,7570,4720,24201,20101,11343,13611,116038,5538,1422,,59,6,1355,25,4093,110499,4305,34,15920,365,61631,747,27504,56458,0.4,0.4,0.4,0.5,0.5,2.0,5.0,-0.1,2.6,0.6,-0.1,3.0,-0.7,-1.7,-0.1,-6.6,3.4,4.8,1.0,2.2,8.3,2.8,-0.6,-7.1,-12.9,-1.8,3.4,-0.4,0.5,1.0,1.0,1.4,-1.5,3.3,2.9,4.9,-2.1,-3.0,1.2,0.5,0.9,0.2,-0.3,1.4,-2.9,-0.6,-0.6,6.2,2.6,0.4,2.0,4.7,,8.8,0.0,4.5,15.4,1.0,0.3,-0.7,28.0,-0.1,-12.8,0.6,-4.5,0.2,0.9,99.9,100.0,99.8,99.8,100.9,99.6,98.0,100.5,98.4,100.8,99.1,99.9,99.5,99.3,99.7,96.3,100.5,100.8,101.3,100.2,103.8,97.8,99.9,106.5,102.7,109.9,100.2,99.0,98.9,97.5,98.0,96.9,99.6,97.6,97.8,96.9,98.4,98.4,98.3,101.0,97.5,104.0,100.2,100.1,100.3,102.4,99.1,98.7,99.7,100.4,100.2,99.0,,104.2,100.0,98.7,114.7,100.5,100.4,92.4,95.8,106.1,97.3,100.4,99.7,98.5,99.1
