ID,Milieuactiviteiten,Milieudomein,Perioden,ArbeidsvolumeWerkzamePersonen_1,ProductieBasisprijzen_2,BrutoToegevoegdeWaardeBasisprijzen_3
474,10500 ,10000 ,2010JJ00,2.4,197.0,113.0
475,10500 ,10000 ,2011JJ00,2.5,207.0,119.0
476,10500 ,10100 ,1995JJ00,0.1,15.0,7.0
477,10500 ,10100 ,1996JJ00,0.3,28.0,9.0
478,10500 ,10100 ,1997JJ00,0.4,38.0,12.0
479,10500 ,10100 ,1998JJ00,0.5,53.0,17.0
480,10500 ,10100 ,1999JJ00,0.6,35.0,23.0
481,10500 ,10100 ,2000JJ00,0.7,39.0,25.0
482,10500 ,10100 ,2001JJ00,0.9,58.0,31.0
483,10500 ,10100 ,2002JJ00,1.0,71.0,39.0
484,10500 ,10100 ,2003JJ00,1.3,94.0,53.0
485,10500 ,10100 ,2004JJ00,1.3,105.0,59.0
486,10500 ,10100 ,2005JJ00,1.6,123.0,71.0
487,10500 ,10100 ,2006JJ00,1.5,123.0,71.0
488,10500 ,10100 ,2007JJ00,1.6,133.0,77.0
489,10500 ,10100 ,2008JJ00,1.9,150.0,87.0
490,10500 ,10100 ,2009JJ00,2.4,200.0,115.0
491,10500 ,10100 ,2010JJ00,2.4,197.0,113.0
492,10500 ,10100 ,2011JJ00,2.5,207.0,119.0
493,10500 ,10700 ,1995JJ00,,,
494,10500 ,10700 ,1996JJ00,,,
495,10500 ,10700 ,1997JJ00,,,
496,10500 ,10700 ,1998JJ00,,,
497,10500 ,10700 ,1999JJ00,,,
498,10500 ,10700 ,2000JJ00,,,
499,10500 ,10700 ,2001JJ00,,,
500,10500 ,10700 ,2002JJ00,,,
501,10500 ,10700 ,2003JJ00,,,
502,10500 ,10700 ,2004JJ00,,,
503,10500 ,10700 ,2005JJ00,,,
504,10500 ,10700 ,2006JJ00,,,
505,10500 ,10700 ,2007JJ00,,,
506,10500 ,10700 ,2008JJ00,,,
507,10500 ,10700 ,2009JJ00,,,
508,10500 ,10700 ,2010JJ00,,,
509,10500 ,10700 ,2011JJ00,,,
510,10800 ,10000 ,1995JJ00,7.3,1056.0,342.0
511,10800 ,10000 ,1996JJ00,6.9,1002.0,325.0
512,10800 ,10000 ,1997JJ00,6.8,1042.0,337.0
513,10800 ,10000 ,1998JJ00,6.8,1088.0,349.0
514,10800 ,10000 ,1999JJ00,7.2,1209.0,384.0
515,10800 ,10000 ,2000JJ00,7.3,1319.0,416.0
516,10800 ,10000 ,2001JJ00,8.1,1535.0,484.0
517,10800 ,10000 ,2002JJ00,8.1,1586.0,498.0
518,10800 ,10000 ,2003JJ00,9.7,1937.0,600.0
519,10800 ,10000 ,2004JJ00,9.7,2014.0,604.0
520,10800 ,10000 ,2005JJ00,10.7,2240.0,661.0
521,10800 ,10000 ,2006JJ00,11.0,2507.0,705.0
522,10800 ,10000 ,2007JJ00,11.6,2723.0,758.0
523,10800 ,10000 ,2008JJ00,11.0,2678.0,730.0
524,10800 ,10000 ,2009JJ00,10.3,2639.0,716.0
525,10800 ,10000 ,2010JJ00,9.5,2363.0,647.0
526,10800 ,10000 ,2011JJ00,9.3,2317.0,647.0
527,10800 ,10100 ,1995JJ00,7.3,1040.0,338.0
528,10800 ,10100 ,1996JJ00,6.8,986.0,321.0
529,10800 ,10100 ,1997JJ00,6.7,1025.0,333.0
530,10800 ,10100 ,1998JJ00,6.8,1071.0,345.0
531,10800 ,10100 ,1999JJ00,7.2,1190.0,379.0
532,10800 ,10100 ,2000JJ00,7.2,1302.0,412.0
533,10800 ,10100 ,2001JJ00,8.1,1518.0,479.0
534,10800 ,10100 ,2002JJ00,8.1,1567.0,494.0
535,10800 ,10100 ,2003JJ00,9.7,1919.0,595.0
536,10800 ,10100 ,2004JJ00,9.7,1993.0,598.0
537,10800 ,10100 ,2005JJ00,10.7,2218.0,656.0
538,10800 ,10100 ,2006JJ00,10.9,2387.0,693.0
539,10800 ,10100 ,2007JJ00,11.5,2616.0,746.0
540,10800 ,10100 ,2008JJ00,10.9,2550.0,717.0
541,10800 ,10100 ,2009JJ00,10.1,2516.0,702.0
542,10800 ,10100 ,2010JJ00,9.4,2227.0,628.0
543,10800 ,10100 ,2011JJ00,9.1,2172.0,627.0
544,10800 ,10700 ,1995JJ00,0.1,16.0,4.0
545,10800 ,10700 ,1996JJ00,0.1,16.0,4.0
546,10800 ,10700 ,1997JJ00,0.1,16.0,4.0
547,10800 ,10700 ,1998JJ00,0.1,17.0,4.0
548,10800 ,10700 ,1999JJ00,0.1,19.0,5.0
549,10800 ,10700 ,2000JJ00,0.1,16.0,4.0
550,10800 ,10700 ,2001JJ00,0.1,17.0,5.0
551,10800 ,10700 ,2002JJ00,0.1,18.0,5.0
552,10800 ,10700 ,2003JJ00,0.1,18.0,5.0
553,10800 ,10700 ,2004JJ00,0.1,21.0,5.0
554,10800 ,10700 ,2005JJ00,0.1,22.0,5.0
555,10800 ,10700 ,2006JJ00,0.1,120.0,13.0
556,10800 ,10700 ,2007JJ00,0.1,107.0,12.0
557,10800 ,10700 ,2008JJ00,0.1,129.0,13.0
558,10800 ,10700 ,2009JJ00,0.1,122.0,14.0
559,10800 ,10700 ,2010JJ00,0.2,136.0,19.0
560,10800 ,10700 ,2011JJ00,0.2,145.0,20.0
561,11400 ,10000 ,1995JJ00,0.6,42.0,31.0
562,11400 ,10000 ,1996JJ00,0.6,40.0,30.0
563,11400 ,10000 ,1997JJ00,0.5,38.0,28.0
564,11400 ,10000 ,1998JJ00,0.5,40.0,29.0
565,11400 ,10000 ,1999JJ00,0.7,48.0,36.0
566,11400 ,10000 ,2000JJ00,0.6,48.0,36.0
567,11400 ,10000 ,2001JJ00,0.6,48.0,35.0
568,11400 ,10000 ,2002JJ00,0.6,48.0,36.0
569,11400 ,10000 ,2003JJ00,0.6,47.0,36.0
570,11400 ,10000 ,2004JJ00,0.5,45.0,34.0
571,11400 ,10000 ,2005JJ00,0.5,43.0,32.0
572,11400 ,10000 ,2006JJ00,0.4,40.0,29.0
573,11400 ,10000 ,2007JJ00,0.4,42.0,31.0
574,11400 ,10000 ,2008JJ00,0.4,42.0,31.0
575,11400 ,10000 ,2009JJ00,0.4,46.0,35.0
576,11400 ,10000 ,2010JJ00,0.5,50.0,38.0
577,11400 ,10000 ,2011JJ00,0.5,52.0,39.0
578,11400 ,10100 ,1995JJ00,0.6,42.0,31.0
579,11400 ,10100 ,1996JJ00,0.6,40.0,30.0
580,11400 ,10100 ,1997JJ00,0.5,38.0,28.0
581,11400 ,10100 ,1998JJ00,0.5,40.0,29.0
582,11400 ,10100 ,1999JJ00,0.7,48.0,36.0
583,11400 ,10100 ,2000JJ00,0.6,48.0,36.0
584,11400 ,10100 ,2001JJ00,0.6,48.0,35.0
585,11400 ,10100 ,2002JJ00,0.6,48.0,36.0
586,11400 ,10100 ,2003JJ00,0.6,47.0,36.0
587,11400 ,10100 ,2004JJ00,0.5,45.0,34.0
588,11400 ,10100 ,2005JJ00,0.5,43.0,32.0
589,11400 ,10100 ,2006JJ00,0.4,40.0,29.0
590,11400 ,10100 ,2007JJ00,0.4,42.0,31.0
591,11400 ,10100 ,2008JJ00,0.4,42.0,31.0
592,11400 ,10100 ,2009JJ00,0.4,46.0,35.0
593,11400 ,10100 ,2010JJ00,0.5,50.0,38.0
594,11400 ,10100 ,2011JJ00,0.5,52.0,39.0
595,11400 ,10700 ,1995JJ00,,,
596,11400 ,10700 ,1996JJ00,,,
597,11400 ,10700 ,1997JJ00,,,
598,11400 ,10700 ,1998JJ00,,,
599,11400 ,10700 ,1999JJ00,,,
600,11400 ,10700 ,2000JJ00,,,
601,11400 ,10700 ,2001JJ00,,,
602,11400 ,10700 ,2002JJ00,,,
603,11400 ,10700 ,2003JJ00,,,
604,11400 ,10700 ,2004JJ00,,,
605,11400 ,10700 ,2005JJ00,,,
606,11400 ,10700 ,2006JJ00,,,
607,11400 ,10700 ,2007JJ00,,,
608,11400 ,10700 ,2008JJ00,,,
609,11400 ,10700 ,2009JJ00,,,
610,11400 ,10700 ,2010JJ00,,,
611,11400 ,10700 ,2011JJ00,,,
612,11200 ,10000 ,1995JJ00,6.9,667.0,369.0
613,11200 ,10000 ,1996JJ00,7.1,688.0,393.0
614,11200 ,10000 ,1997JJ00,6.7,706.0,393.0
615,11200 ,10000 ,1998JJ00,6.9,737.0,411.0
616,11200 ,10000 ,1999JJ00,7.6,1068.0,471.0
617,11200 ,10000 ,2000JJ00,7.3,1082.0,470.0
618,11200 ,10000 ,2001JJ00,7.4,1191.0,501.0
619,11200 ,10000 ,2002JJ00,7.9,1352.0,561.0
620,11200 ,10000 ,2003JJ00,8.4,1514.0,620.0
621,11200 ,10000 ,2004JJ00,8.2,1468.0,629.0
622,11200 ,10000 ,2005JJ00,8.0,1423.0,638.0
623,11200 ,10000 ,2006JJ00,8.1,1497.0,666.0
624,11200 ,10000 ,2007JJ00,8.1,1571.0,693.0
625,11200 ,10000 ,2008JJ00,7.2,1490.0,632.0
626,11200 ,10000 ,2009JJ00,6.2,1410.0,571.0
627,11200 ,10000 ,2010JJ00,6.4,1413.0,586.0
628,11200 ,10000 ,2011JJ00,6.2,1379.0,583.0
629,11200 ,10100 ,1995JJ00,6.9,667.0,369.0
630,11200 ,10100 ,1996JJ00,7.1,688.0,393.0
631,11200 ,10100 ,1997JJ00,6.7,706.0,393.0
632,11200 ,10100 ,1998JJ00,6.9,737.0,411.0
633,11200 ,10100 ,1999JJ00,7.6,1068.0,471.0
634,11200 ,10100 ,2000JJ00,7.3,1082.0,470.0
635,11200 ,10100 ,2001JJ00,7.4,1191.0,501.0
636,11200 ,10100 ,2002JJ00,7.9,1352.0,561.0
637,11200 ,10100 ,2003JJ00,8.4,1514.0,620.0
638,11200 ,10100 ,2004JJ00,8.2,1468.0,629.0
639,11200 ,10100 ,2005JJ00,8.0,1423.0,638.0
640,11200 ,10100 ,2006JJ00,8.1,1497.0,666.0
641,11200 ,10100 ,2007JJ00,8.1,1571.0,693.0
642,11200 ,10100 ,2008JJ00,7.2,1490.0,632.0
643,11200 ,10100 ,2009JJ00,6.2,1410.0,571.0
644,11200 ,10100 ,2010JJ00,6.4,1413.0,586.0
645,11200 ,10100 ,2011JJ00,6.2,1379.0,583.0
646,11200 ,10700 ,1995JJ00,,,
647,11200 ,10700 ,1996JJ00,,,
648,11200 ,10700 ,1997JJ00,,,
649,11200 ,10700 ,1998JJ00,,,
650,11200 ,10700 ,1999JJ00,,,
651,11200 ,10700 ,2000JJ00,,,
652,11200 ,10700 ,2001JJ00,,,
653,11200 ,10700 ,2002JJ00,,,
654,11200 ,10700 ,2003JJ00,,,
655,11200 ,10700 ,2004JJ00,,,
656,11200 ,10700 ,2005JJ00,,,
657,11200 ,10700 ,2006JJ00,,,
658,11200 ,10700 ,2007JJ00,,,
659,11200 ,10700 ,2008JJ00,,,
660,11200 ,10700 ,2009JJ00,,,
661,11200 ,10700 ,2010JJ00,,,
662,11200 ,10700 ,2011JJ00,,,
663,10200 ,10000 ,1995JJ00,0.4,82.0,67.0
664,10200 ,10000 ,1996JJ00,0.5,100.0,78.0
665,10200 ,10000 ,1997JJ00,0.6,118.0,94.0
666,10200 ,10000 ,1998JJ00,0.6,132.0,98.0
667,10200 ,10000 ,1999JJ00,0.7,138.0,100.0
668,10200 ,10000 ,2000JJ00,0.8,164.0,104.0
669,10200 ,10000 ,2001JJ00,0.8,191.0,108.0
670,10200 ,10000 ,2002JJ00,0.9,232.0,111.0
671,10200 ,10000 ,2003JJ00,0.9,249.0,128.0
672,10200 ,10000 ,2004JJ00,1.1,333.0,141.0
673,10200 ,10000 ,2005JJ00,1.4,508.0,107.0
674,10200 ,10000 ,2006JJ00,1.6,736.0,309.0
675,10200 ,10000 ,2007JJ00,1.9,779.0,504.0
676,10200 ,10000 ,2008JJ00,2.4,1067.0,828.0
677,10200 ,10000 ,2009JJ00,2.6,1181.0,773.0
678,10200 ,10000 ,2010JJ00,2.6,1324.0,756.0
679,10200 ,10000 ,2011JJ00,2.8,1820.0,843.0
680,10200 ,10100 ,1995JJ00,,,
681,10200 ,10100 ,1996JJ00,,,
682,10200 ,10100 ,1997JJ00,,,
683,10200 ,10100 ,1998JJ00,,,
684,10200 ,10100 ,1999JJ00,,,
685,10200 ,10100 ,2000JJ00,,,
686,10200 ,10100 ,2001JJ00,,,
687,10200 ,10100 ,2002JJ00,,,
688,10200 ,10100 ,2003JJ00,,,
689,10200 ,10100 ,2004JJ00,,,
690,10200 ,10100 ,2005JJ00,,,
691,10200 ,10100 ,2006JJ00,,,
692,10200 ,10100 ,2007JJ00,,,
693,10200 ,10100 ,2008JJ00,,,
694,10200 ,10100 ,2009JJ00,,,
695,10200 ,10100 ,2010JJ00,,,
696,10200 ,10100 ,2011JJ00,,,
697,10200 ,10700 ,1995JJ00,0.4,82.0,67.0
698,10200 ,10700 ,1996JJ00,0.5,100.0,78.0
699,10200 ,10700 ,1997JJ00,0.6,118.0,94.0
700,10200 ,10700 ,1998JJ00,0.6,132.0,98.0
701,10200 ,10700 ,1999JJ00,0.7,138.0,100.0
702,10200 ,10700 ,2000JJ00,0.8,164.0,104.0
703,10200 ,10700 ,2001JJ00,0.8,191.0,108.0
704,10200 ,10700 ,2002JJ00,0.9,232.0,111.0
705,10200 ,10700 ,2003JJ00,0.9,249.0,128.0
706,10200 ,10700 ,2004JJ00,1.1,333.0,141.0
707,10200 ,10700 ,2005JJ00,1.4,508.0,107.0
708,10200 ,10700 ,2006JJ00,1.6,736.0,309.0
709,10200 ,10700 ,2007JJ00,1.9,779.0,504.0
710,10200 ,10700 ,2008JJ00,2.4,1067.0,828.0
711,10200 ,10700 ,2009JJ00,2.6,1181.0,773.0
712,10200 ,10700 ,2010JJ00,2.6,1324.0,756.0
713,10200 ,10700 ,2011JJ00,2.8,1820.0,843.0
714,10700 ,10000 ,1995JJ00,3.7,845.0,242.0
715,10700 ,10000 ,1996JJ00,3.7,866.0,252.0
716,10700 ,10000 ,1997JJ00,3.7,886.0,250.0
717,10700 ,10000 ,1998JJ00,3.9,924.0,264.0
718,10700 ,10000 ,1999JJ00,4.5,1039.0,306.0
719,10700 ,10000 ,2000JJ00,4.4,1050.0,303.0
720,10700 ,10000 ,2001JJ00,4.8,1177.0,333.0
721,10700 ,10000 ,2002JJ00,5.0,1320.0,346.0
722,10700 ,10000 ,2003JJ00,5.2,1354.0,360.0
723,10700 ,10000 ,2004JJ00,4.7,1255.0,320.0
724,10700 ,10000 ,2005JJ00,5.3,1502.0,362.0
725,10700 ,10000 ,2006JJ00,5.3,1486.0,378.0
726,10700 ,10000 ,2007JJ00,5.3,1527.0,378.0
727,10700 ,10000 ,2008JJ00,5.4,1561.0,345.0
728,10700 ,10000 ,2009JJ00,5.2,1221.0,368.0
729,10700 ,10000 ,2010JJ00,5.4,1298.0,413.0
730,10700 ,10000 ,2011JJ00,5.4,1504.0,436.0
731,10700 ,10100 ,1995JJ00,3.6,820.0,236.0
732,10700 ,10100 ,1996JJ00,3.6,838.0,245.0
733,10700 ,10100 ,1997JJ00,3.6,845.0,238.0
734,10700 ,10100 ,1998JJ00,3.7,881.0,251.0
735,10700 ,10100 ,1999JJ00,4.3,994.0,293.0
736,10700 ,10100 ,2000JJ00,4.2,1000.0,289.0
737,10700 ,10100 ,2001JJ00,4.6,1121.0,317.0
738,10700 ,10100 ,2002JJ00,4.8,1269.0,333.0
739,10700 ,10100 ,2003JJ00,5.0,1301.0,346.0
740,10700 ,10100 ,2004JJ00,4.5,1201.0,305.0
741,10700 ,10100 ,2005JJ00,5.0,1415.0,338.0
742,10700 ,10100 ,2006JJ00,5.1,1414.0,358.0
743,10700 ,10100 ,2007JJ00,5.0,1447.0,356.0
744,10700 ,10100 ,2008JJ00,5.1,1473.0,321.0
745,10700 ,10100 ,2009JJ00,5.0,1149.0,345.0
746,10700 ,10100 ,2010JJ00,5.1,1214.0,377.0
747,10700 ,10100 ,2011JJ00,5.1,1400.0,406.0
748,10700 ,10700 ,1995JJ00,0.1,25.0,7.0
749,10700 ,10700 ,1996JJ00,0.1,29.0,7.0
750,10700 ,10700 ,1997JJ00,0.2,40.0,12.0
751,10700 ,10700 ,1998JJ00,0.2,43.0,13.0
752,10700 ,10700 ,1999JJ00,0.2,45.0,13.0
753,10700 ,10700 ,2000JJ00,0.2,50.0,14.0
754,10700 ,10700 ,2001JJ00,0.2,56.0,16.0
755,10700 ,10700 ,2002JJ00,0.2,50.0,14.0
756,10700 ,10700 ,2003JJ00,0.2,52.0,14.0
757,10700 ,10700 ,2004JJ00,0.2,54.0,15.0
758,10700 ,10700 ,2005JJ00,0.3,86.0,24.0
759,10700 ,10700 ,2006JJ00,0.3,71.0,21.0
760,10700 ,10700 ,2007JJ00,0.3,80.0,22.0
761,10700 ,10700 ,2008JJ00,0.3,87.0,24.0
762,10700 ,10700 ,2009JJ00,0.3,72.0,23.0
763,10700 ,10700 ,2010JJ00,0.3,83.0,36.0
764,10700 ,10700 ,2011JJ00,0.3,103.0,30.0
765,11100 ,10000 ,1995JJ00,2.1,84.0,28.0
766,11100 ,10000 ,1996JJ00,2.5,103.0,33.0
767,11100 ,10000 ,1997JJ00,2.7,105.0,35.0
768,11100 ,10000 ,1998JJ00,2.8,114.0,42.0
769,11100 ,10000 ,1999JJ00,2.6,150.0,50.0
770,11100 ,10000 ,2000JJ00,3.5,204.0,68.0
771,11100 ,10000 ,2001JJ00,3.1,190.0,63.0
772,11100 ,10000 ,2002JJ00,3.6,244.0,73.0
773,11100 ,10000 ,2003JJ00,4.3,261.0,81.0
774,11100 ,10000 ,2004JJ00,3.4,255.0,74.0
775,11100 ,10000 ,2005JJ00,4.3,252.0,85.0
776,11100 ,10000 ,2006JJ00,3.5,208.0,70.0
777,11100 ,10000 ,2007JJ00,3.2,203.0,71.0
778,11100 ,10000 ,2008JJ00,4.1,234.0,75.0
779,11100 ,10000 ,2009JJ00,4.8,246.0,81.0
780,11100 ,10000 ,2010JJ00,5.0,229.0,72.0
781,11100 ,10000 ,2011JJ00,5.2,286.0,86.0
782,11100 ,10100 ,1995JJ00,,,
783,11100 ,10100 ,1996JJ00,,,
784,11100 ,10100 ,1997JJ00,,,
785,11100 ,10100 ,1998JJ00,,,
786,11100 ,10100 ,1999JJ00,,,
787,11100 ,10100 ,2000JJ00,,,
788,11100 ,10100 ,2001JJ00,,,
789,11100 ,10100 ,2002JJ00,,,
790,11100 ,10100 ,2003JJ00,,,
791,11100 ,10100 ,2004JJ00,,,
792,11100 ,10100 ,2005JJ00,,,
793,11100 ,10100 ,2006JJ00,,,
794,11100 ,10100 ,2007JJ00,,,
795,11100 ,10100 ,2008JJ00,,,
796,11100 ,10100 ,2009JJ00,,,
797,11100 ,10100 ,2010JJ00,,,
798,11100 ,10100 ,2011JJ00,,,
799,11100 ,10700 ,1995JJ00,2.1,84.0,28.0
800,11100 ,10700 ,1996JJ00,2.5,103.0,33.0
801,11100 ,10700 ,1997JJ00,2.7,105.0,35.0
802,11100 ,10700 ,1998JJ00,2.8,114.0,42.0
803,11100 ,10700 ,1999JJ00,2.6,150.0,50.0
804,11100 ,10700 ,2000JJ00,3.5,204.0,68.0
805,11100 ,10700 ,2001JJ00,3.1,190.0,63.0
806,11100 ,10700 ,2002JJ00,3.6,244.0,73.0
807,11100 ,10700 ,2003JJ00,4.3,261.0,81.0
808,11100 ,10700 ,2004JJ00,3.4,255.0,74.0
809,11100 ,10700 ,2005JJ00,4.3,252.0,85.0
810,11100 ,10700 ,2006JJ00,3.5,208.0,70.0
811,11100 ,10700 ,2007JJ00,3.2,203.0,71.0
812,11100 ,10700 ,2008JJ00,4.1,234.0,75.0
813,11100 ,10700 ,2009JJ00,4.8,246.0,81.0
814,11100 ,10700 ,2010JJ00,5.0,229.0,72.0
815,11100 ,10700 ,2011JJ00,5.2,286.0,86.0
816,11000 ,10000 ,1995JJ00,1.4,325.0,72.0
817,11000 ,10000 ,1996JJ00,1.7,400.0,88.0
818,11000 ,10000 ,1997JJ00,2.2,495.0,109.0
819,11000 ,10000 ,1998JJ00,2.6,518.0,105.0
820,11000 ,10000 ,1999JJ00,2.4,726.0,188.0
821,11000 ,10000 ,2000JJ00,2.4,745.0,175.0
822,11000 ,10000 ,2001JJ00,2.6,760.0,169.0
823,11000 ,10000 ,2002JJ00,2.8,765.0,159.0
824,11000 ,10000 ,2003JJ00,2.9,795.0,178.0
825,11000 ,10000 ,2004JJ00,2.7,908.0,222.0
826,11000 ,10000 ,2005JJ00,2.7,956.0,235.0
827,11000 ,10000 ,2006JJ00,2.7,1094.0,310.0
828,11000 ,10000 ,2007JJ00,2.7,1151.0,312.0
829,11000 ,10000 ,2008JJ00,2.7,1243.0,279.0
830,11000 ,10000 ,2009JJ00,2.9,1002.0,180.0
831,11000 ,10000 ,2010JJ00,2.9,1256.0,245.0
832,11000 ,10000 ,2011JJ00,3.3,1784.0,411.0
833,11000 ,10100 ,1995JJ00,,,
834,11000 ,10100 ,1996JJ00,,,
835,11000 ,10100 ,1997JJ00,,,
836,11000 ,10100 ,1998JJ00,,,
837,11000 ,10100 ,1999JJ00,,,
838,11000 ,10100 ,2000JJ00,,,
839,11000 ,10100 ,2001JJ00,,,
840,11000 ,10100 ,2002JJ00,,,
841,11000 ,10100 ,2003JJ00,,,
842,11000 ,10100 ,2004JJ00,,,
843,11000 ,10100 ,2005JJ00,,,
844,11000 ,10100 ,2006JJ00,,,
845,11000 ,10100 ,2007JJ00,,,
846,11000 ,10100 ,2008JJ00,,,
847,11000 ,10100 ,2009JJ00,,,
848,11000 ,10100 ,2010JJ00,,,
849,11000 ,10100 ,2011JJ00,,,
850,11000 ,10700 ,1995JJ00,1.4,325.0,72.0
851,11000 ,10700 ,1996JJ00,1.7,400.0,88.0
852,11000 ,10700 ,1997JJ00,2.2,495.0,109.0
853,11000 ,10700 ,1998JJ00,2.6,518.0,105.0
854,11000 ,10700 ,1999JJ00,2.4,726.0,188.0
855,11000 ,10700 ,2000JJ00,2.4,745.0,175.0
856,11000 ,10700 ,2001JJ00,2.6,760.0,169.0
857,11000 ,10700 ,2002JJ00,2.8,765.0,159.0
858,11000 ,10700 ,2003JJ00,2.9,795.0,178.0
859,11000 ,10700 ,2004JJ00,2.7,908.0,222.0
860,11000 ,10700 ,2005JJ00,2.7,956.0,235.0
861,11000 ,10700 ,2006JJ00,2.7,1094.0,310.0
862,11000 ,10700 ,2007JJ00,2.7,1151.0,312.0
863,11000 ,10700 ,2008JJ00,2.7,1243.0,279.0
864,11000 ,10700 ,2009JJ00,2.9,1002.0,180.0
865,11000 ,10700 ,2010JJ00,2.9,1256.0,245.0
866,11000 ,10700 ,2011JJ00,3.3,1784.0,411.0
867,11500 ,10000 ,1995JJ00,3.6,513.0,294.0
868,11500 ,10000 ,1996JJ00,3.6,541.0,312.0
869,11500 ,10000 ,1997JJ00,3.7,554.0,329.0
870,11500 ,10000 ,1998JJ00,3.5,582.0,342.0
871,11500 ,10000 ,1999JJ00,3.0,605.0,337.0
872,11500 ,10000 ,2000JJ00,3.0,633.0,357.0
873,11500 ,10000 ,2001JJ00,3.4,697.0,393.0
874,11500 ,10000 ,2002JJ00,4.1,736.0,450.0
875,11500 ,10000 ,2003JJ00,4.0,920.0,468.0
876,11500 ,10000 ,2004JJ00,4.0,947.0,483.0
877,11500 ,10000 ,2005JJ00,3.9,952.0,496.0
878,11500 ,10000 ,2006JJ00,4.0,993.0,513.0
879,11500 ,10000 ,2007JJ00,3.7,1036.0,523.0
880,11500 ,10000 ,2008JJ00,3.7,1104.0,559.0
881,11500 ,10000 ,2009JJ00,3.8,1195.0,594.0
882,11500 ,10000 ,2010JJ00,4.0,1235.0,631.0
883,11500 ,10000 ,2011JJ00,3.9,1277.0,652.0
884,11500 ,10100 ,1995JJ00,,,
885,11500 ,10100 ,1996JJ00,,,
886,11500 ,10100 ,1997JJ00,,,
887,11500 ,10100 ,1998JJ00,,,
888,11500 ,10100 ,1999JJ00,,,
889,11500 ,10100 ,2000JJ00,,,
890,11500 ,10100 ,2001JJ00,,,
891,11500 ,10100 ,2002JJ00,,,
892,11500 ,10100 ,2003JJ00,,,
893,11500 ,10100 ,2004JJ00,,,
894,11500 ,10100 ,2005JJ00,,,
895,11500 ,10100 ,2006JJ00,,,
896,11500 ,10100 ,2007JJ00,,,
897,11500 ,10100 ,2008JJ00,,,
898,11500 ,10100 ,2009JJ00,,,
899,11500 ,10100 ,2010JJ00,,,
900,11500 ,10100 ,2011JJ00,,,
901,11500 ,10700 ,1995JJ00,3.6,513.0,294.0
902,11500 ,10700 ,1996JJ00,3.6,541.0,312.0
903,11500 ,10700 ,1997JJ00,3.7,554.0,329.0
904,11500 ,10700 ,1998JJ00,3.5,582.0,342.0
905,11500 ,10700 ,1999JJ00,3.0,605.0,337.0
906,11500 ,10700 ,2000JJ00,3.0,633.0,357.0
907,11500 ,10700 ,2001JJ00,3.4,697.0,393.0
908,11500 ,10700 ,2002JJ00,4.1,736.0,450.0
909,11500 ,10700 ,2003JJ00,4.0,920.0,468.0
910,11500 ,10700 ,2004JJ00,4.0,947.0,483.0
911,11500 ,10700 ,2005JJ00,3.9,952.0,496.0
912,11500 ,10700 ,2006JJ00,4.0,993.0,513.0
913,11500 ,10700 ,2007JJ00,3.7,1036.0,523.0
914,11500 ,10700 ,2008JJ00,3.7,1104.0,559.0
915,11500 ,10700 ,2009JJ00,3.8,1195.0,594.0
916,11500 ,10700 ,2010JJ00,4.0,1235.0,631.0
917,11500 ,10700 ,2011JJ00,3.9,1277.0,652.0
