ID,Landen,Perioden,Totaal_1,PlantaardigeProducten_2,Totaal_3,Dieren_4,DierlijkeProducten_5,Landbouwdiensten_6,NietTotDeLandbouwBehorendeNevena_7,IntermediairVerbruik_8,BrutoToegevoegdeWaardeBasisprijzen_9,BrutoToegevoegdeWaardeBasisprijzen_10,VerbruikVanVasteActiva_11,NietProductgebondenBelastingen_12,NietProductgebondenSubsidies_13,Landbouwinkomen_14,Arbeidsvolume_15,Inkomensindex2010100_16,MutatieTOVVoorafgaandJaar_17
569,10460,2014JJ00,6823.0,3628.0,2877.0,1881.0,996.0,138.0,180.0,4337.0,2486.0,2486.0,724.0,26.0,688.0,2424.0,265.0,108.2,1.2
570,10460,2015JJ00,7080.0,3955.0,2809.0,1869.0,940.0,141.0,174.0,4446.0,2634.0,2634.0,753.0,26.0,604.0,2458.0,256.0,111.4,2.9
571,10460,2016JJ00,6815.0,3818.0,2682.0,1814.0,868.0,150.0,165.0,4416.0,2398.0,2398.0,765.0,25.0,1034.0,2642.0,239.0,125.7,12.9
572,10470,1995JJ00,,,,,,,,,,,,,,,,,
573,10470,1996JJ00,,,,,,,,,,,,,,,3198.0,,
574,10470,1997JJ00,,,,,,,,,,,,,,,3473.0,,
575,10470,1998JJ00,9784.0,5319.0,4293.0,2362.0,1932.0,171.0,0.0,4631.0,5152.0,5152.0,938.0,44.0,178.0,4348.0,3460.0,78.9,
576,10470,1999JJ00,7780.0,4976.0,2687.0,1229.0,1459.0,117.0,0.0,3560.0,4220.0,4220.0,1004.0,69.0,83.0,3229.0,3648.0,63.5,-19.5
577,10470,2000JJ00,8067.0,4975.0,2993.0,1313.0,1680.0,100.0,0.0,3850.0,4217.0,4217.0,1045.0,166.0,133.0,3139.0,3645.0,54.6,-14.0
578,10470,2001JJ00,10707.0,6723.0,3863.0,2031.0,1832.0,121.0,0.0,4998.0,5709.0,5709.0,1067.0,16.0,219.0,4845.0,3121.0,93.2,70.6
579,10470,2002JJ00,10101.0,5783.0,4202.0,2229.0,1972.0,116.0,0.0,4903.0,5198.0,5198.0,1172.0,19.0,88.0,4095.0,2765.0,87.2,-6.4
580,10470,2003JJ00,10762.0,6902.0,3760.0,1634.0,2126.0,100.0,0.0,5108.0,5653.0,5653.0,1154.0,19.0,177.0,4657.0,2696.0,99.0,13.5
581,10470,2004JJ00,13654.0,9404.0,3465.0,1808.0,1657.0,97.0,688.0,6462.0,7192.0,7192.0,1297.0,21.0,371.0,6245.0,2336.0,143.1,44.5
582,10470,2005JJ00,12853.0,7722.0,4202.0,2227.0,1976.0,109.0,820.0,6664.0,6189.0,6189.0,1555.0,26.0,363.0,4970.0,2596.0,81.7,-42.9
583,10470,2006JJ00,14365.0,8885.0,4208.0,2217.0,1990.0,134.0,1138.0,7348.0,7017.0,7017.0,2040.0,33.0,510.0,5454.0,2527.0,81.1,-0.7
584,10470,2007JJ00,14302.0,8612.0,4375.0,2143.0,2231.0,205.0,1110.0,8058.0,6244.0,6244.0,2259.0,57.0,491.0,4419.0,2205.0,63.2,-22.1
585,10470,2008JJ00,18192.0,12421.0,4262.0,1973.0,2289.0,194.0,1314.0,9830.0,8362.0,8362.0,2010.0,45.0,398.0,6705.0,2152.0,93.8,48.5
586,10470,2009JJ00,14134.0,8428.0,4230.0,2060.0,2170.0,177.0,1299.0,7742.0,6392.0,6392.0,1927.0,22.0,711.0,5154.0,2152.0,79.3,-15.5
587,10470,2010JJ00,15301.0,10324.0,3636.0,1624.0,2012.0,132.0,1209.0,8710.0,6591.0,6591.0,2326.0,23.0,1012.0,5254.0,1639.0,100.0,26.1
588,10470,2011JJ00,18048.0,12781.0,3889.0,1720.0,2170.0,129.0,1250.0,9939.0,8109.0,8109.0,2748.0,22.0,1196.0,6535.0,1532.0,127.9,27.9
589,10470,2012JJ00,14410.0,9008.0,3993.0,1751.0,2241.0,120.0,1290.0,8201.0,6209.0,6209.0,2615.0,21.0,1357.0,4930.0,1573.0,94.4,-26.2
590,10470,2013JJ00,17756.0,12185.0,3908.0,1911.0,1996.0,168.0,1496.0,10135.0,7621.0,7621.0,3018.0,21.0,1460.0,6043.0,1564.0,111.5,18.1
591,10470,2014JJ00,16771.0,11040.0,3967.0,1891.0,2076.0,222.0,1542.0,9661.0,7110.0,7110.0,2812.0,21.0,1839.0,6117.0,1433.0,121.8,9.3
592,10470,2015JJ00,15465.0,9802.0,4020.0,1896.0,2124.0,193.0,1450.0,8977.0,6488.0,6488.0,2418.0,21.0,1507.0,5557.0,1293.0,119.8,-1.6
593,10470,2016JJ00,15171.0,9689.0,3877.0,1809.0,2069.0,177.0,1429.0,8838.0,6334.0,6334.0,2266.0,21.0,2628.0,6675.0,1193.0,154.7,29.1
594,10510,1995JJ00,969.0,456.0,495.0,340.0,156.0,18.0,0.0,535.0,434.0,434.0,179.0,0.0,16.0,271.0,111.0,64.8,
595,10510,1996JJ00,1009.0,515.0,477.0,320.0,156.0,18.0,0.0,602.0,407.0,407.0,179.0,1.0,15.0,241.0,111.0,57.2,-11.8
596,10510,1997JJ00,1029.0,514.0,496.0,333.0,164.0,19.0,0.0,570.0,459.0,459.0,177.0,2.0,16.0,296.0,114.0,66.2,15.7
597,10510,1998JJ00,1005.0,479.0,508.0,323.0,185.0,18.0,0.0,543.0,462.0,462.0,179.0,3.0,13.0,293.0,111.0,64.6,-2.4
598,10510,1999JJ00,956.0,445.0,494.0,308.0,186.0,17.0,0.0,520.0,436.0,436.0,175.0,2.0,27.0,286.0,109.0,63.5,-1.7
599,10510,2000JJ00,979.0,462.0,502.0,308.0,194.0,16.0,0.0,553.0,426.0,426.0,182.0,3.0,65.0,306.0,104.0,71.8,13.1
600,10510,2001JJ00,978.0,427.0,535.0,338.0,197.0,15.0,0.0,585.0,393.0,393.0,184.0,2.0,76.0,282.0,107.0,62.1,-13.5
601,10510,2002JJ00,1068.0,529.0,523.0,314.0,209.0,16.0,0.0,571.0,497.0,497.0,189.0,3.0,76.0,381.0,106.0,81.9,31.9
602,10510,2003JJ00,958.0,429.0,513.0,322.0,190.0,16.0,0.0,573.0,385.0,385.0,194.0,3.0,91.0,279.0,96.0,64.9,-20.7
603,10510,2004JJ00,1081.0,559.0,505.0,318.0,186.0,17.0,0.0,605.0,475.0,475.0,196.0,4.0,124.0,400.0,90.0,97.7,50.5
604,10510,2005JJ00,1059.0,524.0,516.0,323.0,192.0,19.0,0.0,586.0,473.0,473.0,205.0,4.0,150.0,414.0,90.0,100.0,2.3
605,10510,2006JJ00,1058.0,509.0,530.0,330.0,199.0,19.0,0.0,599.0,459.0,459.0,213.0,4.0,161.0,404.0,89.0,96.9,-3.1
606,10510,2007JJ00,1116.0,588.0,509.0,310.0,199.0,19.0,0.0,698.0,419.0,419.0,224.0,3.0,254.0,446.0,84.0,108.5,12.0
607,10510,2008JJ00,1167.0,590.0,557.0,327.0,230.0,21.0,0.0,774.0,393.0,393.0,237.0,2.0,255.0,408.0,83.0,95.9,-11.6
608,10510,2009JJ00,1052.0,536.0,495.0,305.0,191.0,20.0,0.0,667.0,386.0,386.0,246.0,1.0,248.0,386.0,80.0,91.2,-5.0
609,10510,2010JJ00,1104.0,586.0,497.0,302.0,195.0,21.0,0.0,700.0,404.0,404.0,241.0,1.0,242.0,403.0,77.0,100.0,9.7
610,10510,2011JJ00,1234.0,669.0,545.0,315.0,230.0,20.0,0.0,757.0,477.0,477.0,243.0,1.0,237.0,470.0,78.0,113.9,13.9
611,10510,2012JJ00,1151.0,595.0,535.0,312.0,223.0,20.0,0.0,763.0,388.0,388.0,246.0,1.0,254.0,395.0,81.0,92.1,-19.1
612,10510,2013JJ00,1160.0,599.0,542.0,300.0,242.0,19.0,0.0,751.0,409.0,409.0,250.0,1.0,259.0,416.0,83.0,93.9,1.9
613,10510,2014JJ00,1226.0,655.0,551.0,299.0,253.0,20.0,0.0,750.0,477.0,477.0,257.0,1.0,251.0,470.0,82.0,106.5,13.4
614,10510,2015JJ00,1264.0,718.0,525.0,293.0,232.0,20.0,0.0,738.0,525.0,525.0,258.0,1.0,244.0,510.0,81.0,115.0,8.0
615,10510,2016JJ00,1187.0,642.0,525.0,305.0,220.0,20.0,0.0,724.0,463.0,463.0,257.0,1.0,249.0,453.0,80.0,102.4,-11.0
616,10520,1995JJ00,1591.0,591.0,826.0,525.0,301.0,30.0,145.0,1057.0,534.0,534.0,242.0,27.0,141.0,405.0,203.0,50.2,
617,10520,1996JJ00,1710.0,694.0,826.0,528.0,298.0,62.0,129.0,1142.0,569.0,569.0,247.0,27.0,138.0,432.0,198.0,51.9,3.3
618,10520,1997JJ00,1843.0,698.0,930.0,598.0,331.0,84.0,131.0,1252.0,590.0,590.0,245.0,31.0,150.0,464.0,190.0,54.1,4.4
619,10520,1998JJ00,1654.0,631.0,842.0,521.0,320.0,71.0,111.0,1171.0,483.0,483.0,229.0,22.0,144.0,376.0,171.0,47.0,-13.1
620,10520,1999JJ00,1407.0,573.0,695.0,431.0,263.0,58.0,82.0,992.0,415.0,415.0,187.0,19.0,133.0,342.0,153.0,48.8,3.8
621,10520,2000JJ00,1416.0,462.0,773.0,480.0,293.0,60.0,120.0,1071.0,345.0,345.0,181.0,16.0,202.0,350.0,143.0,49.0,0.4
622,10520,2001JJ00,1575.0,665.0,733.0,430.0,303.0,67.0,110.0,1135.0,440.0,440.0,175.0,20.0,135.0,380.0,132.0,55.7,13.6
623,10520,2002JJ00,1677.0,660.0,809.0,491.0,317.0,38.0,171.0,1151.0,527.0,527.0,254.0,17.0,121.0,377.0,132.0,52.6,-5.5
624,10520,2003JJ00,1621.0,630.0,799.0,458.0,341.0,64.0,129.0,1219.0,402.0,402.0,173.0,20.0,135.0,344.0,119.0,49.2,-6.6
625,10520,2004JJ00,1866.0,954.0,764.0,431.0,333.0,60.0,87.0,1289.0,577.0,577.0,177.0,31.0,65.0,434.0,105.0,63.7,29.6
626,10520,2005JJ00,1693.0,753.0,766.0,432.0,334.0,70.0,105.0,1243.0,450.0,450.0,182.0,34.0,168.0,403.0,99.0,59.3,-6.9
627,10520,2006JJ00,1770.0,793.0,781.0,418.0,363.0,69.0,127.0,1261.0,509.0,509.0,199.0,36.0,211.0,485.0,91.0,72.4,22.1
628,10520,2007JJ00,2016.0,951.0,889.0,455.0,434.0,83.0,92.0,1490.0,526.0,526.0,235.0,41.0,321.0,570.0,91.0,76.5,5.5
629,10520,2008JJ00,2356.0,1108.0,1038.0,565.0,474.0,102.0,107.0,1711.0,645.0,645.0,239.0,46.0,339.0,698.0,90.0,85.2,11.4
630,10520,2009JJ00,1858.0,851.0,813.0,471.0,343.0,76.0,118.0,1568.0,290.0,290.0,197.0,44.0,475.0,525.0,86.0,65.6,-23.0
631,10520,2010JJ00,1887.0,868.0,805.0,452.0,353.0,88.0,125.0,1525.0,361.0,361.0,231.0,39.0,433.0,525.0,56.0,100.0,52.5
632,10520,2011JJ00,2295.0,1203.0,877.0,446.0,431.0,95.0,120.0,1761.0,534.0,534.0,276.0,42.0,431.0,647.0,57.0,118.7,18.7
633,10520,2012JJ00,2397.0,1196.0,959.0,440.0,519.0,118.0,124.0,1819.0,578.0,578.0,286.0,46.0,488.0,735.0,57.0,133.7,12.6
634,10520,2013JJ00,2407.0,1211.0,952.0,458.0,494.0,122.0,122.0,1809.0,598.0,598.0,335.0,49.0,469.0,683.0,54.0,130.3,-2.5
635,10520,2014JJ00,2392.0,1273.0,871.0,405.0,466.0,129.0,118.0,1790.0,602.0,602.0,292.0,52.0,489.0,746.0,54.0,143.3,10.0
636,10520,2015JJ00,2161.0,1127.0,767.0,339.0,428.0,150.0,117.0,1687.0,474.0,474.0,222.0,46.0,467.0,673.0,49.0,142.9,-0.3
637,10520,2016JJ00,2182.0,1185.0,732.0,343.0,389.0,149.0,117.0,1639.0,543.0,543.0,260.0,47.0,472.0,709.0,47.0,156.8,9.8
638,10530,1995JJ00,29122.0,17339.0,10712.0,8062.0,2650.0,318.0,753.0,9905.0,19217.0,19217.0,2324.0,54.0,864.0,17702.0,1102.0,100.2,
639,10530,1996JJ00,33046.0,19842.0,12014.0,9190.0,2823.0,364.0,825.0,10730.0,22315.0,22315.0,2479.0,117.0,1165.0,20884.0,1105.0,112.4,12.2
640,10530,1997JJ00,33774.0,20585.0,11959.0,9174.0,2785.0,382.0,848.0,10963.0,22811.0,22811.0,2526.0,120.0,957.0,21122.0,1117.0,113.3,0.8
641,10530,1998JJ00,34047.0,21351.0,11471.0,8605.0,2866.0,392.0,833.0,10963.0,23084.0,23084.0,2572.0,124.0,994.0,21381.0,1160.0,108.5,-4.2
642,10530,1999JJ00,33713.0,21113.0,11206.0,8382.0,2823.0,422.0,973.0,12048.0,21665.0,21665.0,2662.0,129.0,959.0,19834.0,1113.0,101.8,-6.2
643,10530,2000JJ00,36282.0,22464.0,12355.0,9244.0,3111.0,455.0,1008.0,13468.0,22814.0,22814.0,2777.0,136.0,1307.0,21208.0,1101.0,106.3,4.4
644,10530,2001JJ00,38508.0,22346.0,14596.0,11150.0,3447.0,452.0,1113.0,13813.0,24695.0,24695.0,3140.0,143.0,2364.0,23776.0,1099.0,114.8,8.0
645,10530,2002JJ00,39066.0,24054.0,13307.0,9908.0,3399.0,490.0,1215.0,14623.0,24443.0,24443.0,3265.0,148.0,2344.0,23374.0,1069.0,111.4,-3.0
646,10530,2003JJ00,42155.0,27126.0,13548.0,10104.0,3444.0,454.0,1027.0,14847.0,27309.0,27309.0,3359.0,156.0,2530.0,26324.0,1023.0,126.3,13.3
647,10530,2004JJ00,41624.0,26667.0,13415.0,9782.0,3633.0,459.0,1083.0,15092.0,26532.0,26532.0,3511.0,166.0,2568.0,25423.0,1032.0,116.3,-7.9
648,10530,2005JJ00,39599.0,24100.0,13968.0,10191.0,3777.0,416.0,1115.0,15062.0,24537.0,24537.0,3650.0,171.0,2358.0,23074.0,1017.0,102.8,-11.6
649,10530,2006JJ00,37176.0,21683.0,13800.0,10463.0,3338.0,545.0,1148.0,15598.0,21578.0,21578.0,3765.0,180.0,5230.0,22864.0,1013.0,98.3,-4.3
650,10530,2007JJ00,42490.0,26148.0,14777.0,10891.0,3886.0,391.0,1174.0,17320.0,25169.0,25169.0,4634.0,194.0,5809.0,26150.0,998.0,110.5,12.4
651,10530,2008JJ00,41589.0,25756.0,14162.0,10072.0,4090.0,439.0,1232.0,18742.0,22848.0,22848.0,4820.0,220.0,5224.0,23032.0,1012.0,94.0,-15.0
652,10530,2009JJ00,37946.0,22510.0,13911.0,10132.0,3779.0,368.0,1157.0,16992.0,20954.0,20954.0,4794.0,248.0,5189.0,21101.0,922.0,94.3,0.3
653,10530,2010JJ00,40371.0,25028.0,13797.0,10241.0,3556.0,390.0,1156.0,18005.0,22366.0,22366.0,4758.0,256.0,6081.0,23433.0,964.0,100.0,6.1
654,10530,2011JJ00,40964.0,24157.0,15160.0,11491.0,3669.0,415.0,1231.0,19715.0,21249.0,21249.0,4700.0,264.0,5934.0,22219.0,903.0,101.1,1.1
655,10530,2012JJ00,41955.0,24030.0,16245.0,12281.0,3964.0,443.0,1237.0,20625.0,21329.0,21329.0,4885.0,285.0,6034.0,22193.0,890.0,102.5,1.3
656,10530,2013JJ00,44065.0,25896.0,16458.0,12468.0,3989.0,469.0,1242.0,21445.0,22619.0,22619.0,5022.0,314.0,5878.0,23162.0,842.0,112.7,9.9
657,10530,2014JJ00,43994.0,25585.0,16681.0,12315.0,4367.0,520.0,1207.0,20998.0,22996.0,22996.0,5251.0,328.0,5944.0,23361.0,824.0,116.3,3.3
658,10530,2015JJ00,45491.0,27552.0,16265.0,12041.0,4224.0,484.0,1190.0,21495.0,23995.0,23995.0,5281.0,347.0,5673.0,24040.0,819.0,119.9,3.1
659,10530,2016JJ00,46807.0,28752.0,16377.0,12307.0,4070.0,480.0,1198.0,21310.0,25497.0,25497.0,5252.0,362.0,5805.0,25688.0,832.0,125.2,4.4
660,10540,1995JJ00,,,,,,,,,,,,,,,,,
661,10540,1996JJ00,,,,,,,,,,,,,,,,,
662,10540,1997JJ00,,,,,,,,,,,,,,,,,
663,10540,1998JJ00,2956.0,1376.0,1531.0,849.0,682.0,49.0,0.0,2036.0,920.0,920.0,310.0,49.0,102.0,663.0,193.0,47.9,
664,10540,1999JJ00,2584.0,1219.0,1326.0,712.0,614.0,40.0,0.0,1818.0,766.0,766.0,326.0,47.0,125.0,519.0,177.0,40.7,-15.0
665,10540,2000JJ00,2842.0,1398.0,1420.0,794.0,626.0,25.0,0.0,1988.0,855.0,855.0,332.0,55.0,147.0,614.0,166.0,48.8,19.9
666,10540,2001JJ00,3232.0,1624.0,1580.0,929.0,651.0,28.0,0.0,2189.0,1043.0,1043.0,330.0,47.0,153.0,820.0,164.0,60.5,23.9
667,10540,2002JJ00,3321.0,1653.0,1569.0,847.0,722.0,29.0,70.0,2388.0,933.0,933.0,372.0,53.0,220.0,728.0,161.0,48.0,-20.6
668,10540,2003JJ00,2941.0,1379.0,1456.0,763.0,693.0,42.0,64.0,2091.0,850.0,850.0,339.0,54.0,228.0,685.0,151.0,49.5,3.1
669,10540,2004JJ00,3630.0,1976.0,1532.0,813.0,719.0,45.0,76.0,2344.0,1285.0,1285.0,370.0,58.0,224.0,1081.0,145.0,78.2,57.9
670,10540,2005JJ00,3455.0,1678.0,1602.0,819.0,782.0,73.0,103.0,2455.0,1000.0,1000.0,436.0,53.0,639.0,1150.0,139.0,80.8,3.3
671,10540,2006JJ00,3608.0,1746.0,1686.0,909.0,778.0,83.0,93.0,2604.0,1005.0,1005.0,476.0,52.0,745.0,1222.0,133.0,84.8,5.0
672,10540,2007JJ00,4328.0,2391.0,1770.0,932.0,838.0,84.0,83.0,3120.0,1208.0,1208.0,511.0,50.0,744.0,1391.0,127.0,95.7,12.9
673,10540,2008JJ00,4801.0,2506.0,2101.0,1085.0,1016.0,107.0,88.0,3564.0,1237.0,1237.0,586.0,48.0,1025.0,1629.0,121.0,103.9,8.5
674,10540,2009JJ00,3700.0,1934.0,1604.0,906.0,698.0,98.0,64.0,2976.0,724.0,724.0,538.0,48.0,1085.0,1223.0,115.0,84.8,-18.4
675,10540,2010JJ00,4058.0,2252.0,1617.0,808.0,809.0,107.0,81.0,3092.0,966.0,966.0,564.0,54.0,1062.0,1410.0,109.0,100.0,17.9
676,10540,2011JJ00,4834.0,2857.0,1766.0,829.0,936.0,111.0,101.0,3393.0,1441.0,1441.0,603.0,51.0,1121.0,1908.0,106.0,134.8,34.8
677,10540,2012JJ00,4861.0,2850.0,1790.0,871.0,919.0,123.0,98.0,3509.0,1352.0,1352.0,597.0,48.0,1164.0,1870.0,106.0,133.6,-0.8
678,10540,2013JJ00,4936.0,2920.0,1805.0,858.0,947.0,111.0,100.0,3509.0,1427.0,1427.0,600.0,44.0,1059.0,1841.0,105.0,134.9,0.9
679,10540,2014JJ00,4976.0,2885.0,1872.0,821.0,1051.0,122.0,97.0,3490.0,1486.0,1486.0,596.0,42.0,1198.0,2046.0,105.0,155.3,15.1
680,10540,2015JJ00,4640.0,2740.0,1687.0,781.0,905.0,116.0,97.0,3267.0,1373.0,1373.0,620.0,47.0,1093.0,1800.0,105.0,134.2,-13.6
681,10540,2016JJ00,4682.0,2765.0,1718.0,822.0,896.0,108.0,91.0,3136.0,1546.0,1546.0,644.0,47.0,1141.0,1996.0,105.0,147.0,9.5
682,10560,1995JJ00,23715.0,9393.0,12921.0,8405.0,4516.0,861.0,540.0,12154.0,11560.0,11560.0,2237.0,88.0,506.0,9741.0,391.0,108.5,
683,10560,1996JJ00,24466.0,9459.0,13449.0,8780.0,4668.0,974.0,585.0,13107.0,11359.0,11359.0,2376.0,100.0,494.0,9378.0,385.0,100.5,-7.3
684,10560,1997JJ00,25660.0,9308.0,14635.0,9674.0,4961.0,1044.0,673.0,14632.0,11028.0,11028.0,2857.0,123.0,532.0,8581.0,380.0,77.2,-23.2
685,10560,1998JJ00,24133.0,9464.0,12903.0,8540.0,4363.0,1017.0,749.0,14022.0,10111.0,10111.0,2994.0,131.0,555.0,7541.0,371.0,66.5,-13.9
686,10560,1999JJ00,24023.0,9666.0,12488.0,8118.0,4369.0,1100.0,769.0,14090.0,9933.0,9933.0,3049.0,140.0,703.0,7447.0,357.0,65.0,-2.2
687,10560,2000JJ00,24357.0,9378.0,12990.0,8670.0,4320.0,1047.0,942.0,14466.0,9891.0,9891.0,3272.0,136.0,743.0,7227.0,343.0,60.5,-7.0
688,10560,2001JJ00,24356.0,9229.0,12977.0,8021.0,4957.0,1010.0,1139.0,14707.0,9648.0,9648.0,3204.0,135.0,1108.0,7417.0,333.0,64.7,7.0
689,10560,2002JJ00,24447.0,9272.0,13146.0,8758.0,4389.0,1021.0,1009.0,14146.0,10301.0,10301.0,3334.0,128.0,1132.0,7972.0,323.0,70.9,9.5
690,10560,2003JJ00,23124.0,8692.0,12557.0,8283.0,4274.0,914.0,961.0,12937.0,10187.0,10187.0,2981.0,119.0,1129.0,8216.0,313.0,81.0,14.2
691,10560,2004JJ00,24542.0,9326.0,13114.0,8593.0,4522.0,1056.0,1046.0,14390.0,10152.0,10152.0,3013.0,140.0,1151.0,8149.0,308.0,78.1,-3.5
692,10560,2005JJ00,21419.0,7550.0,11843.0,7545.0,4298.0,933.0,1093.0,14165.0,7255.0,7255.0,3123.0,148.0,4171.0,8155.0,304.0,77.9,-0.3
693,10560,2006JJ00,21318.0,7781.0,11526.0,7341.0,4185.0,912.0,1099.0,14263.0,7056.0,7056.0,3174.0,145.0,4462.0,8199.0,296.0,77.8,-0.1
694,10560,2007JJ00,23013.0,8729.0,12071.0,7374.0,4697.0,993.0,1219.0,15345.0,7668.0,7668.0,3235.0,147.0,4284.0,8570.0,290.0,81.1,4.3
695,10560,2008JJ00,24856.0,9936.0,12808.0,7861.0,4948.0,992.0,1121.0,16320.0,8536.0,8536.0,2933.0,129.0,4065.0,9539.0,287.0,103.3,27.3
696,10560,2009JJ00,21740.0,7891.0,11791.0,7703.0,4089.0,975.0,1084.0,14282.0,7458.0,7458.0,2632.0,119.0,4058.0,8765.0,283.0,106.1,2.7
697,10560,2010JJ00,23746.0,8624.0,12879.0,8329.0,4551.0,1070.0,1172.0,15935.0,7811.0,7811.0,2774.0,130.0,4047.0,8954.0,291.0,100.0,-5.7
698,10560,2011JJ00,27036.0,10453.0,14172.0,9190.0,4981.0,1182.0,1230.0,17290.0,9746.0,9746.0,2898.0,139.0,4012.0,10721.0,296.0,116.7,16.7
699,10560,2012JJ00,29553.0,11070.0,15879.0,10415.0,5464.0,1252.0,1352.0,19147.0,10406.0,10406.0,3223.0,149.0,4022.0,11055.0,296.0,110.7,-5.2
700,10560,2013JJ00,30250.0,11110.0,16449.0,10543.0,5906.0,1239.0,1451.0,19431.0,10819.0,10819.0,3123.0,139.0,3931.0,11487.0,293.0,119.4,7.8
701,10560,2014JJ00,31770.0,11404.0,17449.0,10856.0,6594.0,1392.0,1525.0,19886.0,11884.0,11884.0,3348.0,119.0,3663.0,12081.0,294.0,117.1,-1.9
702,10560,2015JJ00,32761.0,11696.0,17728.0,11683.0,6045.0,1529.0,1809.0,21083.0,11678.0,11678.0,3782.0,127.0,3875.0,11644.0,295.0,100.5,-14.2
703,10560,2016JJ00,27604.0,9674.0,14974.0,10274.0,4699.0,1354.0,1602.0,18002.0,9602.0,9602.0,3433.0,112.0,3880.0,9937.0,295.0,96.4,-4.1
704,10590,1995JJ00,4429.0,1919.0,2340.0,1136.0,1205.0,67.0,102.0,2821.0,1608.0,1608.0,639.0,0.0,293.0,1262.0,95.0,68.9,
705,10590,1996JJ00,4830.0,2123.0,2502.0,1167.0,1335.0,81.0,124.0,3169.0,1662.0,1662.0,687.0,0.0,339.0,1313.0,92.0,66.5,-3.5
706,10590,1997JJ00,4808.0,2096.0,2492.0,1188.0,1304.0,87.0,134.0,3128.0,1680.0,1680.0,676.0,0.0,342.0,1346.0,89.0,71.1,7.0
707,10590,1998JJ00,4623.0,2069.0,2322.0,1063.0,1259.0,91.0,141.0,3033.0,1591.0,1591.0,655.0,0.0,365.0,1300.0,85.0,73.5,3.3
708,10590,1999JJ00,4485.0,1958.0,2273.0,1005.0,1268.0,99.0,155.0,3111.0,1374.0,1374.0,668.0,0.0,398.0,1104.0,81.0,63.6,-13.5
709,10590,2000JJ00,4873.0,2169.0,2419.0,1090.0,1330.0,111.0,173.0,3307.0,1566.0,1566.0,701.0,0.0,405.0,1270.0,80.0,69.3,9.1
710,10590,2001JJ00,4664.0,2049.0,2322.0,1118.0,1204.0,108.0,186.0,3183.0,1481.0,1481.0,644.0,0.0,423.0,1260.0,79.0,74.2,7.0
711,10590,2002JJ00,4864.0,2059.0,2344.0,1129.0,1216.0,194.0,267.0,3177.0,1687.0,1687.0,664.0,0.0,447.0,1470.0,79.0,84.9,14.4
712,10590,2003JJ00,4858.0,2086.0,2318.0,1085.0,1233.0,205.0,249.0,3137.0,1721.0,1721.0,694.0,0.0,418.0,1445.0,78.0,82.8,-2.5
713,10590,2004JJ00,4889.0,2043.0,2350.0,1118.0,1233.0,235.0,260.0,3257.0,1632.0,1632.0,728.0,0.0,404.0,1308.0,77.0,75.5,-8.8
714,10590,2005JJ00,4407.0,1638.0,2179.0,998.0,1181.0,268.0,322.0,3169.0,1239.0,1239.0,760.0,0.0,901.0,1379.0,76.0,81.7,8.2
715,10590,2006JJ00,4628.0,1726.0,2246.0,1038.0,1209.0,263.0,393.0,3187.0,1441.0,1441.0,789.0,0.0,926.0,1578.0,75.0,92.8,13.6
716,10590,2007JJ00,5278.0,2412.0,2195.0,1037.0,1158.0,270.0,401.0,3610.0,1668.0,1668.0,833.0,0.0,975.0,1810.0,69.0,112.3,21.1
717,10590,2008JJ00,5207.0,2078.0,2447.0,1141.0,1306.0,281.0,401.0,3769.0,1437.0,1437.0,854.0,0.0,980.0,1563.0,67.0,99.3,-11.6
718,10590,2009JJ00,4326.0,1763.0,2018.0,1016.0,1001.0,249.0,295.0,3294.0,1031.0,1031.0,820.0,0.0,898.0,1110.0,66.0,77.3,-22.2
719,10590,2010JJ00,5379.0,2314.0,2408.0,1151.0,1257.0,265.0,392.0,3831.0,1548.0,1548.0,935.0,0.0,976.0,1589.0,65.0,100.0,29.4
720,10590,2011JJ00,5915.0,2562.0,2640.0,1253.0,1386.0,301.0,413.0,4219.0,1697.0,1697.0,1030.0,0.0,1036.0,1702.0,64.0,102.0,2.0
721,10590,2012JJ00,6323.0,2963.0,2703.0,1297.0,1405.0,321.0,336.0,4533.0,1790.0,1790.0,1102.0,0.0,1054.0,1742.0,63.0,101.2,-0.7
722,10590,2013JJ00,6405.0,2714.0,2930.0,1398.0,1532.0,353.0,408.0,4791.0,1614.0,1614.0,1114.0,0.0,1068.0,1568.0,62.0,91.2,-9.9
723,10590,2014JJ00,6216.0,2769.0,2771.0,1326.0,1445.0,355.0,322.0,4519.0,1696.0,1696.0,1065.0,0.0,1014.0,1645.0,61.0,100.5,10.2
724,10590,2015JJ00,6129.0,2764.0,2662.0,1412.0,1250.0,341.0,362.0,4290.0,1839.0,1839.0,1060.0,0.0,905.0,1685.0,60.0,105.4,4.9
725,10590,2016JJ00,5908.0,2540.0,2685.0,1494.0,1191.0,337.0,346.0,4131.0,1777.0,1777.0,1053.0,0.0,941.0,1665.0,59.0,104.9,-0.5
726,10600,1995JJ00,7700.0,3226.0,3932.0,1827.0,2105.0,300.0,241.0,4082.0,3618.0,3618.0,1303.0,44.0,1080.0,3350.0,113.0,93.8,
727,10600,1996JJ00,7399.0,3380.0,3468.0,1588.0,1879.0,297.0,254.0,4137.0,3262.0,3262.0,1273.0,47.0,1291.0,3232.0,115.0,90.1,-3.9
