ID,BronTechniek,Energietoepassingen,Perioden,BrutoEindverbruik_1,BrutoEindverbruikRelatief_2
576,E006587,E007022 ,2006JJ00,361.0,0.02
577,E006587,E007022 ,2007JJ00,358.0,0.02
578,E006587,E007022 ,2008JJ00,360.0,0.02
579,E006587,E007022 ,2009JJ00,360.0,0.02
580,E006587,E007022 ,2010JJ00,364.0,0.02
581,E006587,E007022 ,2011JJ00,358.0,0.02
582,E006587,E007022 ,2012JJ00,361.0,0.02
583,E006587,E007022 ,2013JJ00,362.0,0.02
584,E006587,E007022 ,2014JJ00,367.0,0.02
585,E006587,E007022 ,2015JJ00,355.0,0.02
586,E006587,E007022 ,2016JJ00,351.0,0.02
587,E006587,E007022 ,2017JJ00,339.0,0.02
588,E006587,E007022 ,2018JJ00,340.0,0.02
589,E006587,E007022 ,2019JJ00,334.0,0.02
590,E006587,E007022 ,2020JJ00,324.0,0.02
591,E006587,E007022 ,2021JJ00,326.0,0.02
592,E006587,E007022 ,2022JJ00,312.0,0.02
593,E006587,E007022 ,2023JJ00,304.0,0.02
594,E006587,E007022 ,2024JJ00,300.0,0.02
595,E006587,E006607 ,1990JJ00,306.0,0.02
596,E006587,E006607 ,1991JJ00,340.0,0.02
597,E006587,E006607 ,1992JJ00,371.0,0.02
598,E006587,E006607 ,1993JJ00,361.0,0.02
599,E006587,E006607 ,1994JJ00,361.0,0.02
600,E006587,E006607 ,1995JJ00,353.0,0.02
601,E006587,E006607 ,1996JJ00,344.0,0.02
602,E006587,E006607 ,1997JJ00,342.0,0.02
603,E006587,E006607 ,1998JJ00,349.0,0.02
604,E006587,E006607 ,1999JJ00,347.0,0.02
605,E006587,E006607 ,2000JJ00,362.0,0.02
606,E006587,E006607 ,2001JJ00,367.0,0.02
607,E006587,E006607 ,2002JJ00,369.0,0.02
608,E006587,E006607 ,2003JJ00,361.0,0.02
609,E006587,E006607 ,2004JJ00,360.0,0.02
610,E006587,E006607 ,2005JJ00,361.0,0.02
611,E006587,E006607 ,2006JJ00,361.0,0.02
612,E006587,E006607 ,2007JJ00,358.0,0.02
613,E006587,E006607 ,2008JJ00,360.0,0.02
614,E006587,E006607 ,2009JJ00,360.0,0.02
615,E006587,E006607 ,2010JJ00,364.0,0.02
616,E006587,E006607 ,2011JJ00,358.0,0.02
617,E006587,E006607 ,2012JJ00,361.0,0.02
618,E006587,E006607 ,2013JJ00,362.0,0.02
619,E006587,E006607 ,2014JJ00,367.0,0.02
620,E006587,E006607 ,2015JJ00,355.0,0.02
621,E006587,E006607 ,2016JJ00,351.0,0.02
622,E006587,E006607 ,2017JJ00,339.0,0.02
623,E006587,E006607 ,2018JJ00,340.0,0.02
624,E006587,E006607 ,2019JJ00,334.0,0.02
625,E006587,E006607 ,2020JJ00,324.0,0.02
626,E006587,E006607 ,2021JJ00,326.0,0.02
627,E006587,E006607 ,2022JJ00,312.0,0.02
628,E006587,E006607 ,2023JJ00,304.0,0.02
629,E006587,E006607 ,2024JJ00,300.0,0.02
630,E006587,E006608 ,1990JJ00,,
631,E006587,E006608 ,1991JJ00,,
632,E006587,E006608 ,1992JJ00,,
633,E006587,E006608 ,1993JJ00,,
634,E006587,E006608 ,1994JJ00,,
635,E006587,E006608 ,1995JJ00,,
636,E006587,E006608 ,1996JJ00,,
637,E006587,E006608 ,1997JJ00,,
638,E006587,E006608 ,1998JJ00,,
639,E006587,E006608 ,1999JJ00,,
640,E006587,E006608 ,2000JJ00,,
641,E006587,E006608 ,2001JJ00,,
642,E006587,E006608 ,2002JJ00,,
643,E006587,E006608 ,2003JJ00,,
644,E006587,E006608 ,2004JJ00,,
645,E006587,E006608 ,2005JJ00,,
646,E006587,E006608 ,2006JJ00,,
647,E006587,E006608 ,2007JJ00,,
648,E006587,E006608 ,2008JJ00,,
649,E006587,E006608 ,2009JJ00,,
650,E006587,E006608 ,2010JJ00,,
651,E006587,E006608 ,2011JJ00,,
652,E006587,E006608 ,2012JJ00,,
653,E006587,E006608 ,2013JJ00,,
654,E006587,E006608 ,2014JJ00,,
655,E006587,E006608 ,2015JJ00,,
656,E006587,E006608 ,2016JJ00,,
657,E006587,E006608 ,2017JJ00,,
658,E006587,E006608 ,2018JJ00,,
659,E006587,E006608 ,2019JJ00,,
660,E006587,E006608 ,2020JJ00,,
661,E006587,E006608 ,2021JJ00,,
662,E006587,E006608 ,2022JJ00,,
663,E006587,E006608 ,2023JJ00,,
664,E006587,E006608 ,2024JJ00,,
665,E006587,E007028 ,1990JJ00,,
666,E006587,E007028 ,1991JJ00,,
667,E006587,E007028 ,1992JJ00,,
668,E006587,E007028 ,1993JJ00,,
669,E006587,E007028 ,1994JJ00,,
670,E006587,E007028 ,1995JJ00,,
671,E006587,E007028 ,1996JJ00,,
672,E006587,E007028 ,1997JJ00,,
673,E006587,E007028 ,1998JJ00,,
674,E006587,E007028 ,1999JJ00,,
675,E006587,E007028 ,2000JJ00,,
676,E006587,E007028 ,2001JJ00,,
677,E006587,E007028 ,2002JJ00,,
678,E006587,E007028 ,2003JJ00,,
679,E006587,E007028 ,2004JJ00,,
680,E006587,E007028 ,2005JJ00,,
681,E006587,E007028 ,2006JJ00,,
682,E006587,E007028 ,2007JJ00,,
683,E006587,E007028 ,2008JJ00,,
684,E006587,E007028 ,2009JJ00,,
685,E006587,E007028 ,2010JJ00,,
686,E006587,E007028 ,2011JJ00,,
687,E006587,E007028 ,2012JJ00,,
688,E006587,E007028 ,2013JJ00,,
689,E006587,E007028 ,2014JJ00,,
690,E006587,E007028 ,2015JJ00,,
691,E006587,E007028 ,2016JJ00,,
692,E006587,E007028 ,2017JJ00,,
693,E006587,E007028 ,2018JJ00,,
694,E006587,E007028 ,2019JJ00,,
695,E006587,E007028 ,2020JJ00,,
696,E006587,E007028 ,2021JJ00,,
697,E006587,E007028 ,2022JJ00,,
698,E006587,E007028 ,2023JJ00,,
699,E006587,E007028 ,2024JJ00,,
700,E006588,E007022 ,1990JJ00,202.0,0.01
701,E006588,E007022 ,1991JJ00,317.0,0.02
702,E006588,E007022 ,1992JJ00,492.0,0.03
703,E006588,E007022 ,1993JJ00,624.0,0.03
704,E006588,E007022 ,1994JJ00,794.0,0.04
705,E006588,E007022 ,1995JJ00,1132.0,0.06
706,E006588,E007022 ,1996JJ00,1568.0,0.07
707,E006588,E007022 ,1997JJ00,1761.0,0.08
708,E006588,E007022 ,1998JJ00,2056.0,0.1
709,E006588,E007022 ,1999JJ00,2312.0,0.11
710,E006588,E007022 ,2000JJ00,2678.0,0.13
711,E006588,E007022 ,2001JJ00,2958.0,0.14
712,E006588,E007022 ,2002JJ00,3672.0,0.17
713,E006588,E007022 ,2003JJ00,4892.0,0.22
714,E006588,E007022 ,2004JJ00,6347.0,0.27
715,E006588,E007022 ,2005JJ00,7321.0,0.32
716,E006588,E007022 ,2006JJ00,9145.0,0.4
717,E006588,E007022 ,2007JJ00,11396.0,0.51
718,E006588,E007022 ,2008JJ00,14131.0,0.62
719,E006588,E007022 ,2009JJ00,16131.0,0.73
720,E006588,E007022 ,2010JJ00,16210.0,0.69
721,E006588,E007022 ,2011JJ00,17010.0,0.78
722,E006588,E007022 ,2012JJ00,17780.0,0.81
723,E006588,E007022 ,2013JJ00,19324.0,0.88
724,E006588,E007022 ,2014JJ00,20914.0,1.04
725,E006588,E007022 ,2015JJ00,24900.0,1.22
726,E006588,E007022 ,2016JJ00,30110.0,1.44
727,E006588,E007022 ,2017JJ00,34710.0,1.65
728,E006588,E007022 ,2018JJ00,36106.0,1.71
729,E006588,E007022 ,2019JJ00,38784.0,1.87
730,E006588,E007022 ,2020JJ00,50215.0,2.58
731,E006588,E007022 ,2021JJ00,68394.0,3.41
732,E006588,E007022 ,2022JJ00,77054.0,4.2
733,E006588,E007022 ,2023JJ00,97140.0,5.44
734,E006588,E007022 ,2024JJ00,115924.0,6.48
735,E006588,E006607 ,1990JJ00,202.0,0.01
736,E006588,E006607 ,1991JJ00,317.0,0.02
737,E006588,E006607 ,1992JJ00,492.0,0.03
738,E006588,E006607 ,1993JJ00,624.0,0.03
739,E006588,E006607 ,1994JJ00,794.0,0.04
740,E006588,E006607 ,1995JJ00,1132.0,0.06
741,E006588,E006607 ,1996JJ00,1568.0,0.07
742,E006588,E006607 ,1997JJ00,1761.0,0.08
743,E006588,E006607 ,1998JJ00,2056.0,0.1
744,E006588,E006607 ,1999JJ00,2312.0,0.11
745,E006588,E006607 ,2000JJ00,2678.0,0.13
746,E006588,E006607 ,2001JJ00,2958.0,0.14
747,E006588,E006607 ,2002JJ00,3672.0,0.17
748,E006588,E006607 ,2003JJ00,4892.0,0.22
749,E006588,E006607 ,2004JJ00,6347.0,0.27
750,E006588,E006607 ,2005JJ00,7321.0,0.32
751,E006588,E006607 ,2006JJ00,9145.0,0.4
752,E006588,E006607 ,2007JJ00,11396.0,0.51
753,E006588,E006607 ,2008JJ00,14131.0,0.62
754,E006588,E006607 ,2009JJ00,16131.0,0.73
755,E006588,E006607 ,2010JJ00,16210.0,0.69
756,E006588,E006607 ,2011JJ00,17010.0,0.78
757,E006588,E006607 ,2012JJ00,17780.0,0.81
758,E006588,E006607 ,2013JJ00,19324.0,0.88
759,E006588,E006607 ,2014JJ00,20914.0,1.04
760,E006588,E006607 ,2015JJ00,24900.0,1.22
761,E006588,E006607 ,2016JJ00,30110.0,1.44
762,E006588,E006607 ,2017JJ00,34710.0,1.65
763,E006588,E006607 ,2018JJ00,36106.0,1.71
764,E006588,E006607 ,2019JJ00,38784.0,1.87
765,E006588,E006607 ,2020JJ00,50215.0,2.58
766,E006588,E006607 ,2021JJ00,68394.0,3.41
767,E006588,E006607 ,2022JJ00,77054.0,4.2
768,E006588,E006607 ,2023JJ00,97140.0,5.44
769,E006588,E006607 ,2024JJ00,115924.0,6.48
770,E006588,E006608 ,1990JJ00,,
771,E006588,E006608 ,1991JJ00,,
772,E006588,E006608 ,1992JJ00,,
773,E006588,E006608 ,1993JJ00,,
774,E006588,E006608 ,1994JJ00,,
775,E006588,E006608 ,1995JJ00,,
776,E006588,E006608 ,1996JJ00,,
777,E006588,E006608 ,1997JJ00,,
778,E006588,E006608 ,1998JJ00,,
779,E006588,E006608 ,1999JJ00,,
780,E006588,E006608 ,2000JJ00,,
781,E006588,E006608 ,2001JJ00,,
782,E006588,E006608 ,2002JJ00,,
783,E006588,E006608 ,2003JJ00,,
784,E006588,E006608 ,2004JJ00,,
785,E006588,E006608 ,2005JJ00,,
786,E006588,E006608 ,2006JJ00,,
787,E006588,E006608 ,2007JJ00,,
788,E006588,E006608 ,2008JJ00,,
789,E006588,E006608 ,2009JJ00,,
790,E006588,E006608 ,2010JJ00,,
791,E006588,E006608 ,2011JJ00,,
792,E006588,E006608 ,2012JJ00,,
793,E006588,E006608 ,2013JJ00,,
794,E006588,E006608 ,2014JJ00,,
795,E006588,E006608 ,2015JJ00,,
796,E006588,E006608 ,2016JJ00,,
797,E006588,E006608 ,2017JJ00,,
798,E006588,E006608 ,2018JJ00,,
799,E006588,E006608 ,2019JJ00,,
800,E006588,E006608 ,2020JJ00,,
801,E006588,E006608 ,2021JJ00,,
802,E006588,E006608 ,2022JJ00,,
803,E006588,E006608 ,2023JJ00,,
804,E006588,E006608 ,2024JJ00,,
805,E006588,E007028 ,1990JJ00,,
806,E006588,E007028 ,1991JJ00,,
807,E006588,E007028 ,1992JJ00,,
808,E006588,E007028 ,1993JJ00,,
809,E006588,E007028 ,1994JJ00,,
810,E006588,E007028 ,1995JJ00,,
811,E006588,E007028 ,1996JJ00,,
812,E006588,E007028 ,1997JJ00,,
813,E006588,E007028 ,1998JJ00,,
814,E006588,E007028 ,1999JJ00,,
815,E006588,E007028 ,2000JJ00,,
816,E006588,E007028 ,2001JJ00,,
817,E006588,E007028 ,2002JJ00,,
818,E006588,E007028 ,2003JJ00,,
819,E006588,E007028 ,2004JJ00,,
820,E006588,E007028 ,2005JJ00,,
821,E006588,E007028 ,2006JJ00,,
822,E006588,E007028 ,2007JJ00,,
823,E006588,E007028 ,2008JJ00,,
824,E006588,E007028 ,2009JJ00,,
825,E006588,E007028 ,2010JJ00,,
826,E006588,E007028 ,2011JJ00,,
827,E006588,E007028 ,2012JJ00,,
828,E006588,E007028 ,2013JJ00,,
829,E006588,E007028 ,2014JJ00,,
830,E006588,E007028 ,2015JJ00,,
831,E006588,E007028 ,2016JJ00,,
832,E006588,E007028 ,2017JJ00,,
833,E006588,E007028 ,2018JJ00,,
834,E006588,E007028 ,2019JJ00,,
835,E006588,E007028 ,2020JJ00,,
836,E006588,E007028 ,2021JJ00,,
837,E006588,E007028 ,2022JJ00,,
838,E006588,E007028 ,2023JJ00,,
839,E006588,E007028 ,2024JJ00,,
840,E006637,E007022 ,1990JJ00,202.0,0.01
841,E006637,E007022 ,1991JJ00,317.0,0.02
842,E006637,E007022 ,1992JJ00,492.0,0.03
843,E006637,E007022 ,1993JJ00,624.0,0.03
844,E006637,E007022 ,1994JJ00,794.0,0.04
845,E006637,E007022 ,1995JJ00,1132.0,0.06
846,E006637,E007022 ,1996JJ00,1568.0,0.07
847,E006637,E007022 ,1997JJ00,1761.0,0.08
848,E006637,E007022 ,1998JJ00,2056.0,0.1
849,E006637,E007022 ,1999JJ00,2312.0,0.11
850,E006637,E007022 ,2000JJ00,2678.0,0.13
851,E006637,E007022 ,2001JJ00,2958.0,0.14
852,E006637,E007022 ,2002JJ00,3672.0,0.17
853,E006637,E007022 ,2003JJ00,4892.0,0.22
854,E006637,E007022 ,2004JJ00,6347.0,0.27
855,E006637,E007022 ,2005JJ00,7321.0,0.32
856,E006637,E007022 ,2006JJ00,8917.0,0.39
857,E006637,E007022 ,2007JJ00,10304.0,0.46
858,E006637,E007022 ,2008JJ00,12154.0,0.53
859,E006637,E007022 ,2009JJ00,13543.0,0.62
860,E006637,E007022 ,2010JJ00,13455.0,0.57
861,E006637,E007022 ,2011JJ00,14336.0,0.65
862,E006637,E007022 ,2012JJ00,14963.0,0.68
863,E006637,E007022 ,2013JJ00,16676.0,0.76
864,E006637,E007022 ,2014JJ00,18215.0,0.91
865,E006637,E007022 ,2015JJ00,21174.0,1.03
866,E006637,E007022 ,2016JJ00,21748.0,1.04
867,E006637,E007022 ,2017JJ00,22560.0,1.07
868,E006637,E007022 ,2018JJ00,23681.0,1.12
869,E006637,E007022 ,2019JJ00,26743.0,1.29
870,E006637,E007022 ,2020JJ00,32264.0,1.66
871,E006637,E007022 ,2021JJ00,37635.0,1.87
872,E006637,E007022 ,2022JJ00,46644.0,2.54
873,E006637,E007022 ,2023JJ00,56580.0,3.17
874,E006637,E007022 ,2024JJ00,61912.0,3.46
875,E006637,E006607 ,1990JJ00,202.0,0.01
876,E006637,E006607 ,1991JJ00,317.0,0.02
877,E006637,E006607 ,1992JJ00,492.0,0.03
878,E006637,E006607 ,1993JJ00,624.0,0.03
879,E006637,E006607 ,1994JJ00,794.0,0.04
880,E006637,E006607 ,1995JJ00,1132.0,0.06
881,E006637,E006607 ,1996JJ00,1568.0,0.07
882,E006637,E006607 ,1997JJ00,1761.0,0.08
883,E006637,E006607 ,1998JJ00,2056.0,0.1
884,E006637,E006607 ,1999JJ00,2312.0,0.11
885,E006637,E006607 ,2000JJ00,2678.0,0.13
886,E006637,E006607 ,2001JJ00,2958.0,0.14
887,E006637,E006607 ,2002JJ00,3672.0,0.17
888,E006637,E006607 ,2003JJ00,4892.0,0.22
889,E006637,E006607 ,2004JJ00,6347.0,0.27
890,E006637,E006607 ,2005JJ00,7321.0,0.32
891,E006637,E006607 ,2006JJ00,8917.0,0.39
892,E006637,E006607 ,2007JJ00,10304.0,0.46
893,E006637,E006607 ,2008JJ00,12154.0,0.53
894,E006637,E006607 ,2009JJ00,13543.0,0.62
895,E006637,E006607 ,2010JJ00,13455.0,0.57
896,E006637,E006607 ,2011JJ00,14336.0,0.65
897,E006637,E006607 ,2012JJ00,14963.0,0.68
898,E006637,E006607 ,2013JJ00,16676.0,0.76
899,E006637,E006607 ,2014JJ00,18215.0,0.91
900,E006637,E006607 ,2015JJ00,21174.0,1.03
901,E006637,E006607 ,2016JJ00,21748.0,1.04
902,E006637,E006607 ,2017JJ00,22560.0,1.07
903,E006637,E006607 ,2018JJ00,23681.0,1.12
904,E006637,E006607 ,2019JJ00,26743.0,1.29
905,E006637,E006607 ,2020JJ00,32264.0,1.66
906,E006637,E006607 ,2021JJ00,37635.0,1.87
907,E006637,E006607 ,2022JJ00,46644.0,2.54
908,E006637,E006607 ,2023JJ00,56580.0,3.17
909,E006637,E006607 ,2024JJ00,61912.0,3.46
910,E006637,E006608 ,1990JJ00,,
911,E006637,E006608 ,1991JJ00,,
912,E006637,E006608 ,1992JJ00,,
913,E006637,E006608 ,1993JJ00,,
914,E006637,E006608 ,1994JJ00,,
915,E006637,E006608 ,1995JJ00,,
916,E006637,E006608 ,1996JJ00,,
917,E006637,E006608 ,1997JJ00,,
918,E006637,E006608 ,1998JJ00,,
919,E006637,E006608 ,1999JJ00,,
920,E006637,E006608 ,2000JJ00,,
921,E006637,E006608 ,2001JJ00,,
922,E006637,E006608 ,2002JJ00,,
923,E006637,E006608 ,2003JJ00,,
924,E006637,E006608 ,2004JJ00,,
925,E006637,E006608 ,2005JJ00,,
926,E006637,E006608 ,2006JJ00,,
927,E006637,E006608 ,2007JJ00,,
928,E006637,E006608 ,2008JJ00,,
929,E006637,E006608 ,2009JJ00,,
930,E006637,E006608 ,2010JJ00,,
931,E006637,E006608 ,2011JJ00,,
932,E006637,E006608 ,2012JJ00,,
933,E006637,E006608 ,2013JJ00,,
934,E006637,E006608 ,2014JJ00,,
935,E006637,E006608 ,2015JJ00,,
936,E006637,E006608 ,2016JJ00,,
937,E006637,E006608 ,2017JJ00,,
938,E006637,E006608 ,2018JJ00,,
939,E006637,E006608 ,2019JJ00,,
940,E006637,E006608 ,2020JJ00,,
941,E006637,E006608 ,2021JJ00,,
942,E006637,E006608 ,2022JJ00,,
943,E006637,E006608 ,2023JJ00,,
944,E006637,E006608 ,2024JJ00,,
945,E006637,E007028 ,1990JJ00,,
946,E006637,E007028 ,1991JJ00,,
947,E006637,E007028 ,1992JJ00,,
948,E006637,E007028 ,1993JJ00,,
949,E006637,E007028 ,1994JJ00,,
950,E006637,E007028 ,1995JJ00,,
951,E006637,E007028 ,1996JJ00,,
952,E006637,E007028 ,1997JJ00,,
953,E006637,E007028 ,1998JJ00,,
954,E006637,E007028 ,1999JJ00,,
955,E006637,E007028 ,2000JJ00,,
956,E006637,E007028 ,2001JJ00,,
957,E006637,E007028 ,2002JJ00,,
958,E006637,E007028 ,2003JJ00,,
959,E006637,E007028 ,2004JJ00,,
960,E006637,E007028 ,2005JJ00,,
961,E006637,E007028 ,2006JJ00,,
962,E006637,E007028 ,2007JJ00,,
963,E006637,E007028 ,2008JJ00,,
964,E006637,E007028 ,2009JJ00,,
965,E006637,E007028 ,2010JJ00,,
966,E006637,E007028 ,2011JJ00,,
967,E006637,E007028 ,2012JJ00,,
968,E006637,E007028 ,2013JJ00,,
969,E006637,E007028 ,2014JJ00,,
970,E006637,E007028 ,2015JJ00,,
971,E006637,E007028 ,2016JJ00,,
972,E006637,E007028 ,2017JJ00,,
973,E006637,E007028 ,2018JJ00,,
974,E006637,E007028 ,2019JJ00,,
975,E006637,E007028 ,2020JJ00,,
976,E006637,E007028 ,2021JJ00,,
977,E006637,E007028 ,2022JJ00,,
978,E006637,E007028 ,2023JJ00,,
979,E006637,E007028 ,2024JJ00,,
980,E006638,E007022 ,1990JJ00,,
981,E006638,E007022 ,1991JJ00,,
982,E006638,E007022 ,1992JJ00,,
983,E006638,E007022 ,1993JJ00,,
984,E006638,E007022 ,1994JJ00,,
985,E006638,E007022 ,1995JJ00,,
986,E006638,E007022 ,1996JJ00,,
987,E006638,E007022 ,1997JJ00,,
988,E006638,E007022 ,1998JJ00,,
989,E006638,E007022 ,1999JJ00,,
990,E006638,E007022 ,2000JJ00,,
991,E006638,E007022 ,2001JJ00,,
992,E006638,E007022 ,2002JJ00,,
993,E006638,E007022 ,2003JJ00,,
994,E006638,E007022 ,2004JJ00,,
995,E006638,E007022 ,2005JJ00,,
996,E006638,E007022 ,2006JJ00,228.0,0.01
997,E006638,E007022 ,2007JJ00,1092.0,0.05
998,E006638,E007022 ,2008JJ00,1977.0,0.09
999,E006638,E007022 ,2009JJ00,2588.0,0.12
1000,E006638,E007022 ,2010JJ00,2755.0,0.12
1001,E006638,E007022 ,2011JJ00,2674.0,0.12
1002,E006638,E007022 ,2012JJ00,2817.0,0.13
1003,E006638,E007022 ,2013JJ00,2648.0,0.12
1004,E006638,E007022 ,2014JJ00,2700.0,0.13
1005,E006638,E007022 ,2015JJ00,3727.0,0.18
1006,E006638,E007022 ,2016JJ00,8362.0,0.4
1007,E006638,E007022 ,2017JJ00,12150.0,0.58
1008,E006638,E007022 ,2018JJ00,12426.0,0.59
1009,E006638,E007022 ,2019JJ00,12041.0,0.58
1010,E006638,E007022 ,2020JJ00,17951.0,0.92
1011,E006638,E007022 ,2021JJ00,30759.0,1.53
1012,E006638,E007022 ,2022JJ00,30410.0,1.66
1013,E006638,E007022 ,2023JJ00,40561.0,2.27
1014,E006638,E007022 ,2024JJ00,54011.0,3.02
1015,E006638,E006607 ,1990JJ00,,
1016,E006638,E006607 ,1991JJ00,,
1017,E006638,E006607 ,1992JJ00,,
1018,E006638,E006607 ,1993JJ00,,
1019,E006638,E006607 ,1994JJ00,,
1020,E006638,E006607 ,1995JJ00,,
1021,E006638,E006607 ,1996JJ00,,
1022,E006638,E006607 ,1997JJ00,,
1023,E006638,E006607 ,1998JJ00,,
1024,E006638,E006607 ,1999JJ00,,
1025,E006638,E006607 ,2000JJ00,,
1026,E006638,E006607 ,2001JJ00,,
1027,E006638,E006607 ,2002JJ00,,
1028,E006638,E006607 ,2003JJ00,,
1029,E006638,E006607 ,2004JJ00,,
1030,E006638,E006607 ,2005JJ00,,
1031,E006638,E006607 ,2006JJ00,228.0,0.01
1032,E006638,E006607 ,2007JJ00,1092.0,0.05
1033,E006638,E006607 ,2008JJ00,1977.0,0.09
1034,E006638,E006607 ,2009JJ00,2588.0,0.12
1035,E006638,E006607 ,2010JJ00,2755.0,0.12
1036,E006638,E006607 ,2011JJ00,2674.0,0.12
1037,E006638,E006607 ,2012JJ00,2817.0,0.13
1038,E006638,E006607 ,2013JJ00,2648.0,0.12
1039,E006638,E006607 ,2014JJ00,2700.0,0.13
1040,E006638,E006607 ,2015JJ00,3727.0,0.18
1041,E006638,E006607 ,2016JJ00,8362.0,0.4
1042,E006638,E006607 ,2017JJ00,12150.0,0.58
1043,E006638,E006607 ,2018JJ00,12426.0,0.59
1044,E006638,E006607 ,2019JJ00,12041.0,0.58
1045,E006638,E006607 ,2020JJ00,17951.0,0.92
1046,E006638,E006607 ,2021JJ00,30759.0,1.53
1047,E006638,E006607 ,2022JJ00,30410.0,1.66
1048,E006638,E006607 ,2023JJ00,40561.0,2.27
1049,E006638,E006607 ,2024JJ00,54011.0,3.02
1050,E006638,E006608 ,1990JJ00,,
1051,E006638,E006608 ,1991JJ00,,
1052,E006638,E006608 ,1992JJ00,,
1053,E006638,E006608 ,1993JJ00,,
1054,E006638,E006608 ,1994JJ00,,
1055,E006638,E006608 ,1995JJ00,,
1056,E006638,E006608 ,1996JJ00,,
1057,E006638,E006608 ,1997JJ00,,
1058,E006638,E006608 ,1998JJ00,,
1059,E006638,E006608 ,1999JJ00,,
1060,E006638,E006608 ,2000JJ00,,
1061,E006638,E006608 ,2001JJ00,,
1062,E006638,E006608 ,2002JJ00,,
1063,E006638,E006608 ,2003JJ00,,
1064,E006638,E006608 ,2004JJ00,,
1065,E006638,E006608 ,2005JJ00,,
1066,E006638,E006608 ,2006JJ00,,
1067,E006638,E006608 ,2007JJ00,,
1068,E006638,E006608 ,2008JJ00,,
1069,E006638,E006608 ,2009JJ00,,
1070,E006638,E006608 ,2010JJ00,,
1071,E006638,E006608 ,2011JJ00,,
1072,E006638,E006608 ,2012JJ00,,
1073,E006638,E006608 ,2013JJ00,,
1074,E006638,E006608 ,2014JJ00,,
1075,E006638,E006608 ,2015JJ00,,
1076,E006638,E006608 ,2016JJ00,,
1077,E006638,E006608 ,2017JJ00,,
1078,E006638,E006608 ,2018JJ00,,
1079,E006638,E006608 ,2019JJ00,,
1080,E006638,E006608 ,2020JJ00,,
1081,E006638,E006608 ,2021JJ00,,
1082,E006638,E006608 ,2022JJ00,,
1083,E006638,E006608 ,2023JJ00,,
1084,E006638,E006608 ,2024JJ00,,
1085,E006638,E007028 ,1990JJ00,,
1086,E006638,E007028 ,1991JJ00,,
1087,E006638,E007028 ,1992JJ00,,
1088,E006638,E007028 ,1993JJ00,,
1089,E006638,E007028 ,1994JJ00,,
1090,E006638,E007028 ,1995JJ00,,
1091,E006638,E007028 ,1996JJ00,,
1092,E006638,E007028 ,1997JJ00,,
1093,E006638,E007028 ,1998JJ00,,
1094,E006638,E007028 ,1999JJ00,,
1095,E006638,E007028 ,2000JJ00,,
1096,E006638,E007028 ,2001JJ00,,
1097,E006638,E007028 ,2002JJ00,,
1098,E006638,E007028 ,2003JJ00,,
1099,E006638,E007028 ,2004JJ00,,
1100,E006638,E007028 ,2005JJ00,,
1101,E006638,E007028 ,2006JJ00,,
1102,E006638,E007028 ,2007JJ00,,
1103,E006638,E007028 ,2008JJ00,,
1104,E006638,E007028 ,2009JJ00,,
1105,E006638,E007028 ,2010JJ00,,
1106,E006638,E007028 ,2011JJ00,,
1107,E006638,E007028 ,2012JJ00,,
1108,E006638,E007028 ,2013JJ00,,
1109,E006638,E007028 ,2014JJ00,,
1110,E006638,E007028 ,2015JJ00,,
1111,E006638,E007028 ,2016JJ00,,
1112,E006638,E007028 ,2017JJ00,,
1113,E006638,E007028 ,2018JJ00,,
1114,E006638,E007028 ,2019JJ00,,
1115,E006638,E007028 ,2020JJ00,,
1116,E006638,E007028 ,2021JJ00,,
1117,E006638,E007028 ,2022JJ00,,
1118,E006638,E007028 ,2023JJ00,,
1119,E006638,E007028 ,2024JJ00,,
1120,E006589,E007022 ,1990JJ00,102.0,0.01
1121,E006589,E007022 ,1991JJ00,115.0,0.01
1122,E006589,E007022 ,1992JJ00,139.0,0.01
1123,E006589,E007022 ,1993JJ00,157.0,0.01
1124,E006589,E007022 ,1994JJ00,184.0,0.01
1125,E006589,E007022 ,1995JJ00,216.0,0.01
1126,E006589,E007022 ,1996JJ00,251.0,0.01
1127,E006589,E007022 ,1997JJ00,303.0,0.01
1128,E006589,E007022 ,1998JJ00,358.0,0.02
1129,E006589,E007022 ,1999JJ00,424.0,0.02
1130,E006589,E007022 ,2000JJ00,482.0,0.02
1131,E006589,E007022 ,2001JJ00,553.0,0.03
1132,E006589,E007022 ,2002JJ00,634.0,0.03
1133,E006589,E007022 ,2003JJ00,715.0,0.03
1134,E006589,E007022 ,2004JJ00,795.0,0.03
1135,E006589,E007022 ,2005JJ00,847.0,0.04
1136,E006589,E007022 ,2006JJ00,886.0,0.04
1137,E006589,E007022 ,2007JJ00,934.0,0.04
1138,E006589,E007022 ,2008JJ00,988.0,0.04
1139,E006589,E007022 ,2009JJ00,1088.0,0.05
1140,E006589,E007022 ,2010JJ00,1196.0,0.05
1141,E006589,E007022 ,2011JJ00,1416.0,0.06
1142,E006589,E007022 ,2012JJ00,1757.0,0.08
1143,E006589,E007022 ,2013JJ00,2582.0,0.12
1144,E006589,E007022 ,2014JJ00,3739.0,0.19
1145,E006589,E007022 ,2015JJ00,5127.0,0.25
1146,E006589,E007022 ,2016JJ00,6913.0,0.33
1147,E006589,E007022 ,2017JJ00,9080.0,0.43
1148,E006589,E007022 ,2018JJ00,14510.0,0.69
1149,E006589,E007022 ,2019JJ00,20617.0,0.99
