ID,SectorBranchesSIC2008,Periods,OutputBasicPrices_1,IntermediateConsumption_2,GrossValueAddedBasicPrices_3,OutputBasicPrices_4,IntermediateConsumption_5,GrossValueAddedBasicPrices_6,OutputBasicPrices_7,IntermediateConsumption_8,GrossValueAddedBasicPrices_9,OutputBasicPrices_10,IntermediateConsumption_11,GrossValueAddedBasicPrices_12,Total_13,WagesAndSalaries_14,EmployersSocialContributions_15,Gross_16,ConsumptionOfFixedCapital_17,Net_18,TaxesLessSubsidies_19,OtherTaxesOnProduction_20,OtherSubsidiesOnProduction_21,GrossValueAddedBasicPrices_22
73,301000,1994JJ00,20518.0,10806.0,9712.0,23103.0,14207.0,8922.0,1.1,-0.5,2.9,88.8,76.1,108.9,1664.0,1431.0,233.0,7928.0,2178.0,5750.0,120.0,351.0,231.0,9712.0
74,301000,1995JJ00,20776.0,10797.0,9979.0,23352.0,14122.0,9185.0,1.1,-0.6,2.9,89.0,76.5,108.6,1676.0,1439.0,237.0,8223.0,2217.0,6006.0,80.0,298.0,218.0,9979.0
75,301000,1996JJ00,21156.0,11505.0,9651.0,23234.0,14606.0,8748.0,-0.5,3.4,-4.8,91.1,78.8,110.3,1734.0,1489.0,245.0,8004.0,2262.0,5742.0,-87.0,273.0,360.0,9651.0
76,301000,1997JJ00,22308.0,11636.0,10672.0,23883.0,14465.0,9384.0,2.8,-1.0,7.3,93.4,80.4,113.7,1786.0,1548.0,238.0,8880.0,2313.0,6567.0,6.0,281.0,275.0,10672.0
77,301000,1998JJ00,21398.0,11620.0,9778.0,23604.0,14785.0,8928.0,-1.2,2.2,-4.9,90.7,78.6,109.5,1859.0,1534.0,325.0,7922.0,2385.0,5537.0,-3.0,275.0,278.0,9778.0
78,301000,1999JJ00,21134.0,11691.0,9443.0,24639.0,15144.0,9527.0,4.4,2.4,6.7,85.8,77.2,99.1,1991.0,1620.0,371.0,7629.0,2476.0,5153.0,-177.0,275.0,452.0,9443.0
79,301000,2000JJ00,22349.0,12312.0,10037.0,24847.0,15249.0,9625.0,0.8,0.7,1.0,89.9,80.7,104.3,2102.0,1680.0,422.0,7933.0,2644.0,5289.0,2.0,289.0,287.0,10037.0
80,301000,2001JJ00,23153.0,12811.0,10342.0,24199.0,15207.0,9099.0,-2.6,-0.3,-5.5,95.7,84.2,113.7,2209.0,1797.0,412.0,8161.0,2796.0,5365.0,-28.0,339.0,367.0,10342.0
81,301000,2002JJ00,22880.0,12880.0,10000.0,24338.0,15279.0,9162.0,0.6,0.5,0.7,94.0,84.3,109.1,2350.0,1910.0,440.0,7555.0,2922.0,4633.0,95.0,339.0,244.0,10000.0
82,301000,2003JJ00,22825.0,12685.0,10140.0,24257.0,14877.0,9403.0,-0.3,-2.6,2.6,94.1,85.3,107.8,2374.0,1900.0,474.0,7849.0,2983.0,4866.0,-83.0,309.0,392.0,10140.0
83,301000,2004JJ00,22600.0,13175.0,9425.0,25096.0,15161.0,9910.0,3.5,1.9,5.4,90.1,86.9,95.1,2326.0,1877.0,449.0,7208.0,3056.0,4152.0,-109.0,311.0,420.0,9425.0
84,301000,2005JJ00,23241.0,13475.0,9766.0,25170.0,15224.0,9923.0,0.3,0.4,0.1,92.3,88.5,98.4,2313.0,1875.0,438.0,7505.0,3113.0,4392.0,-52.0,343.0,395.0,9766.0
85,301000,2006JJ00,25243.0,14341.0,10902.0,25464.0,15519.0,9933.0,1.2,1.9,0.1,99.1,92.4,109.8,2351.0,1924.0,427.0,8888.0,3174.0,5714.0,-337.0,342.0,679.0,10902.0
86,301000,2007JJ00,26489.0,15729.0,10760.0,26295.0,16101.0,10194.0,3.3,3.8,2.6,100.7,97.7,105.6,2480.0,2022.0,458.0,8796.0,3277.0,5519.0,-516.0,331.0,847.0,10760.0
87,301000,2008JJ00,27445.0,17346.0,10099.0,27167.0,16697.0,10474.0,3.3,3.7,2.8,101.0,103.9,96.4,2543.0,2075.0,468.0,8160.0,3427.0,4733.0,-604.0,354.0,958.0,10099.0
88,301000,2009JJ00,25716.0,16524.0,9192.0,27587.0,16787.0,10819.0,1.5,0.5,3.3,93.2,98.4,85.0,2563.0,2087.0,476.0,7183.0,3570.0,3613.0,-554.0,401.0,955.0,9192.0
89,301000,2010JJ00,27953.0,17125.0,10828.0,27953.0,17125.0,10828.0,1.3,2.0,0.1,100.0,100.0,100.0,2603.0,2114.0,489.0,8762.0,3660.0,5102.0,-537.0,402.0,939.0,10828.0
90,301000,2011JJ00,28449.0,18752.0,9697.0,27832.0,17158.0,10674.0,-0.4,0.2,-1.4,102.2,109.3,90.8,2677.0,2149.0,528.0,7742.0,3683.0,4059.0,-722.0,404.0,1126.0,9697.0
91,301000,2012JJ00,29406.0,19181.0,10225.0,27584.0,17037.0,10541.0,-0.9,-0.7,-1.2,106.6,112.6,97.0,2739.0,2178.0,561.0,8214.0,3777.0,4437.0,-728.0,389.0,1117.0,10225.0
92,301000,2013JJ00,30835.0,19637.0,11198.0,27818.0,17211.0,10595.0,0.8,1.0,0.5,110.8,114.1,105.7,2792.0,2225.0,567.0,9203.0,3901.0,5302.0,-797.0,360.0,1157.0,11198.0
93,301000,2014JJ00,29648.0,18652.0,10996.0,28064.0,17028.0,11052.0,0.9,-1.1,4.3,105.6,109.5,99.5,2799.0,2216.0,583.0,8887.0,3967.0,4920.0,-690.0,352.0,1042.0,10996.0
94,301000,2015JJ00,29429.0,18327.0,11102.0,28422.0,17218.0,11222.0,1.3,1.1,1.5,103.5,106.4,98.9,2789.0,2225.0,564.0,9006.0,4046.0,4960.0,-693.0,375.0,1068.0,11102.0
95,301000,2016JJ00,29791.0,18248.0,11543.0,28889.0,17474.0,11436.0,1.6,1.5,1.9,103.1,104.4,100.9,2903.0,2308.0,595.0,9166.0,4129.0,5037.0,-526.0,374.0,900.0,11543.0
96,301100,1969JJ00,,,,,,,,,,,,,,,,,,,,,,
97,301100,1970JJ00,,,,,,,,,,,,,,,,,,,,,,
98,301100,1971JJ00,,,,,,,,,,,,,,,,,,,,,,
99,301100,1972JJ00,,,,,,,,,,,,,,,,,,,,,,
100,301100,1973JJ00,,,,,,,,,,,,,,,,,,,,,,
101,301100,1974JJ00,,,,,,,,,,,,,,,,,,,,,,
102,301100,1975JJ00,,,,,,,,,,,,,,,,,,,,,,
103,301100,1976JJ00,,,,,,,,,,,,,,,,,,,,,,
104,301100,1977JJ00,,,,,,,,,,,,,,,,,,,,,,
105,301100,1978JJ00,,,,,,,,,,,,,,,,,,,,,,
106,301100,1979JJ00,,,,,,,,,,,,,,,,,,,,,,
107,301100,1980JJ00,,,,,,,,,,,,,,,,,,,,,,
108,301100,1981JJ00,,,,,,,,,,,,,,,,,,,,,,
109,301100,1982JJ00,,,,,,,,,,,,,,,,,,,,,,
110,301100,1983JJ00,,,,,,,,,,,,,,,,,,,,,,
111,301100,1984JJ00,,,,,,,,,,,,,,,,,,,,,,
112,301100,1985JJ00,,,,,,,,,,,,,,,,,,,,,,
113,301100,1986JJ00,,,,,,,,,,,,,,,,,,,,,,
114,301100,1987JJ00,,,,,,,,,,,,,,,,,,,,,,
115,301100,1988JJ00,,,,,,,,,,,,,,,,,,,,,,
116,301100,1989JJ00,,,,,,,,,,,,,,,,,,,,,,
117,301100,1990JJ00,,,,,,,,,,,,,,,,,,,,,,
118,301100,1991JJ00,,,,,,,,,,,,,,,,,,,,,,
119,301100,1992JJ00,,,,,,,,,,,,,,,,,,,,,,
120,301100,1993JJ00,,,,,,,,,,,,,,,,,,,,,,
121,301100,1994JJ00,,,,,,,,,,,,,,,,,,,,,,
122,301100,1995JJ00,20128.0,10570.0,9558.0,22553.0,13816.0,8713.0,,,,89.2,76.5,109.7,1516.0,1303.0,213.0,7962.0,2126.0,5836.0,80.0,293.0,213.0,9558.0
123,301100,1996JJ00,20527.0,11279.0,9248.0,22470.0,14305.0,8305.0,-0.4,3.5,-4.7,91.4,78.8,111.4,1581.0,1363.0,218.0,7753.0,2173.0,5580.0,-86.0,268.0,354.0,9248.0
124,301100,1997JJ00,21678.0,11405.0,10273.0,23156.0,14163.0,8968.0,3.1,-1.0,8.0,93.6,80.5,114.5,1639.0,1422.0,217.0,8627.0,2226.0,6401.0,7.0,276.0,269.0,10273.0
125,301100,1998JJ00,20719.0,11379.0,9340.0,22838.0,14469.0,8492.0,-1.4,2.2,-5.3,90.7,78.6,110.0,1712.0,1412.0,300.0,7630.0,2293.0,5337.0,-2.0,268.0,270.0,9340.0
126,301100,1999JJ00,20410.0,11434.0,8976.0,23846.0,14816.0,9076.0,4.4,2.4,6.9,85.6,77.2,98.9,1833.0,1490.0,343.0,7321.0,2381.0,4940.0,-178.0,267.0,445.0,8976.0
127,301100,2000JJ00,21636.0,12039.0,9597.0,24129.0,14927.0,9235.0,1.2,0.7,1.7,89.7,80.7,103.9,1948.0,1556.0,392.0,7645.0,2546.0,5099.0,4.0,280.0,276.0,9597.0
128,301100,2001JJ00,22393.0,12530.0,9863.0,23456.0,14876.0,8693.0,-2.8,-0.3,-5.9,95.5,84.2,113.5,2057.0,1673.0,384.0,7835.0,2698.0,5137.0,-29.0,328.0,357.0,9863.0
129,301100,2002JJ00,22171.0,12603.0,9568.0,23664.0,14958.0,8808.0,0.9,0.6,1.3,93.7,84.3,108.6,2202.0,1789.0,413.0,7268.0,2820.0,4448.0,98.0,329.0,231.0,9568.0
130,301100,2003JJ00,22100.0,12392.0,9708.0,23558.0,14545.0,9037.0,-0.4,-2.8,2.6,93.8,85.2,107.4,2217.0,1776.0,441.0,7569.0,2879.0,4690.0,-78.0,300.0,378.0,9708.0
131,301100,2004JJ00,21892.0,12870.0,9022.0,24378.0,14820.0,9534.0,3.5,1.9,5.5,89.8,86.8,94.6,2181.0,1761.0,420.0,6947.0,2954.0,3993.0,-106.0,299.0,405.0,9022.0
132,301100,2005JJ00,22508.0,13153.0,9355.0,24444.0,14875.0,9547.0,0.3,0.4,0.1,92.1,88.4,98.0,2179.0,1767.0,412.0,7224.0,3011.0,4213.0,-48.0,332.0,380.0,9355.0
133,301100,2006JJ00,24486.0,14007.0,10479.0,24767.0,15166.0,9588.0,1.3,2.0,0.4,98.9,92.4,109.3,2221.0,1819.0,402.0,8592.0,3074.0,5518.0,-334.0,331.0,665.0,10479.0
134,301100,2007JJ00,25674.0,15367.0,10307.0,25504.0,15721.0,9785.0,3.0,3.7,2.1,100.7,97.7,105.3,2341.0,1910.0,431.0,8482.0,3178.0,5304.0,-516.0,319.0,835.0,10307.0
135,301100,2008JJ00,26627.0,16961.0,9666.0,26376.0,16309.0,10073.0,3.4,3.7,2.9,101.0,104.0,96.0,2412.0,1964.0,448.0,7862.0,3331.0,4531.0,-608.0,342.0,950.0,9666.0
136,301100,2009JJ00,24997.0,16164.0,8833.0,26842.0,16412.0,10451.0,1.8,0.6,3.8,93.1,98.5,84.5,2428.0,1973.0,455.0,6965.0,3474.0,3491.0,-560.0,389.0,949.0,8833.0
137,301100,2010JJ00,27182.0,16751.0,10431.0,27182.0,16751.0,10431.0,1.3,2.1,-0.2,100.0,100.0,100.0,2462.0,1999.0,463.0,8508.0,3567.0,4941.0,-539.0,393.0,932.0,10431.0
138,301100,2011JJ00,27694.0,18382.0,9312.0,27134.0,16817.0,10317.0,-0.2,0.4,-1.1,102.1,109.3,90.3,2534.0,2033.0,501.0,7502.0,3593.0,3909.0,-724.0,395.0,1119.0,9312.0
139,301100,2012JJ00,28640.0,18811.0,9829.0,26921.0,16708.0,10208.0,-0.8,-0.6,-1.1,106.4,112.6,96.3,2596.0,2063.0,533.0,7959.0,3688.0,4271.0,-726.0,384.0,1110.0,9829.0
140,301100,2013JJ00,30122.0,19266.0,10856.0,27170.0,16879.0,10283.0,0.9,1.0,0.7,110.9,114.1,105.6,2649.0,2109.0,540.0,9004.0,3812.0,5192.0,-797.0,353.0,1150.0,10856.0
141,301100,2014JJ00,28946.0,18304.0,10642.0,27446.0,16710.0,10757.0,1.0,-1.0,4.6,105.5,109.5,98.9,2650.0,2096.0,554.0,8678.0,3879.0,4799.0,-686.0,350.0,1036.0,10642.0
142,301100,2015JJ00,28675.0,17975.0,10700.0,27797.0,16894.0,10927.0,1.3,1.1,1.6,103.2,106.4,97.9,2641.0,2105.0,536.0,8748.0,3957.0,4791.0,-689.0,373.0,1062.0,10700.0
143,301100,2016JJ00,28958.0,17886.0,11072.0,28244.0,17147.0,11123.0,1.6,1.5,1.8,102.5,104.3,99.5,2756.0,2189.0,567.0,8838.0,,,-522.0,372.0,894.0,11072.0
144,304300,1969JJ00,,,,,,,,,,,,,,,,,,,,,,
145,304300,1970JJ00,,,,,,,,,,,,,,,,,,,,,,
146,304300,1971JJ00,,,,,,,,,,,,,,,,,,,,,,
147,304300,1972JJ00,,,,,,,,,,,,,,,,,,,,,,
148,304300,1973JJ00,,,,,,,,,,,,,,,,,,,,,,
149,304300,1974JJ00,,,,,,,,,,,,,,,,,,,,,,
150,304300,1975JJ00,,,,,,,,,,,,,,,,,,,,,,
151,304300,1976JJ00,,,,,,,,,,,,,,,,,,,,,,
152,304300,1977JJ00,,,,,,,,,,,,,,,,,,,,,,
153,304300,1978JJ00,,,,,,,,,,,,,,,,,,,,,,
154,304300,1979JJ00,,,,,,,,,,,,,,,,,,,,,,
155,304300,1980JJ00,,,,,,,,,,,,,,,,,,,,,,
156,304300,1981JJ00,,,,,,,,,,,,,,,,,,,,,,
157,304300,1982JJ00,,,,,,,,,,,,,,,,,,,,,,
158,304300,1983JJ00,,,,,,,,,,,,,,,,,,,,,,
159,304300,1984JJ00,,,,,,,,,,,,,,,,,,,,,,
160,304300,1985JJ00,,,,,,,,,,,,,,,,,,,,,,
161,304300,1986JJ00,,,,,,,,,,,,,,,,,,,,,,
162,304300,1987JJ00,,,,,,,,,,,,,,,,,,,,,,
163,304300,1988JJ00,,,,,,,,,,,,,,,,,,,,,,
164,304300,1989JJ00,,,,,,,,,,,,,,,,,,,,,,
165,304300,1990JJ00,,,,,,,,,,,,,,,,,,,,,,
166,304300,1991JJ00,,,,,,,,,,,,,,,,,,,,,,
167,304300,1992JJ00,,,,,,,,,,,,,,,,,,,,,,
168,304300,1993JJ00,,,,,,,,,,,,,,,,,,,,,,
169,304300,1994JJ00,,,,,,,,,,,,,,,,,,,,,,
170,304300,1995JJ00,123.0,57.0,66.0,151.0,67.0,82.0,,,,81.5,84.5,80.3,59.0,45.0,14.0,10.0,8.0,2.0,-3.0,2.0,5.0,66.0
171,304300,1996JJ00,126.0,60.0,66.0,152.0,72.0,78.0,0.8,7.0,-4.5,82.8,83.1,84.2,60.0,42.0,18.0,10.0,7.0,3.0,-4.0,2.0,6.0,66.0
172,304300,1997JJ00,129.0,65.0,64.0,152.0,78.0,72.0,0.0,8.3,-7.6,84.8,83.1,88.3,58.0,45.0,13.0,10.0,7.0,3.0,-4.0,2.0,6.0,64.0
173,304300,1998JJ00,133.0,68.0,65.0,152.0,82.0,69.0,0.0,4.6,-4.7,87.4,83.1,94.1,57.0,45.0,12.0,12.0,7.0,5.0,-4.0,4.0,8.0,65.0
174,304300,1999JJ00,142.0,74.0,68.0,159.0,88.0,70.0,4.5,7.4,1.5,89.3,84.3,97.0,62.0,49.0,13.0,9.0,7.0,2.0,-3.0,4.0,7.0,68.0
175,304300,2000JJ00,146.0,80.0,66.0,161.0,93.0,68.0,1.4,5.4,-2.9,90.5,86.4,97.0,64.0,49.0,15.0,8.0,7.0,1.0,-6.0,5.0,11.0,66.0
176,304300,2001JJ00,157.0,81.0,76.0,168.0,94.0,73.0,4.1,1.3,7.6,93.5,86.4,103.8,70.0,55.0,15.0,11.0,7.0,4.0,-5.0,5.0,10.0,76.0
177,304300,2002JJ00,162.0,87.0,75.0,171.0,99.0,71.0,1.9,6.2,-2.6,94.7,87.4,105.2,74.0,58.0,16.0,8.0,7.0,1.0,-7.0,6.0,13.0,75.0
178,304300,2003JJ00,166.0,93.0,73.0,174.0,105.0,69.0,1.9,5.7,-2.7,95.3,88.4,105.2,78.0,58.0,20.0,3.0,7.0,-4.0,-8.0,6.0,14.0,73.0
179,304300,2004JJ00,181.0,100.0,81.0,189.0,111.0,78.0,8.4,5.4,12.3,95.8,90.2,103.9,74.0,56.0,18.0,12.0,7.0,5.0,-5.0,9.0,14.0,81.0
180,304300,2005JJ00,193.0,107.0,86.0,198.0,116.0,82.0,5.0,5.0,4.9,97.3,91.9,105.1,69.0,53.0,16.0,23.0,8.0,15.0,-6.0,8.0,14.0,86.0
181,304300,2006JJ00,206.0,117.0,89.0,210.0,126.0,84.0,5.7,8.4,2.3,98.2,92.7,106.3,69.0,53.0,16.0,25.0,8.0,17.0,-5.0,8.0,13.0,89.0
182,304300,2007JJ00,206.0,123.0,83.0,210.0,132.0,79.0,0.0,4.3,-5.6,98.2,93.5,105.1,73.0,56.0,17.0,12.0,8.0,4.0,-2.0,9.0,11.0,83.0
183,304300,2008JJ00,224.0,134.0,90.0,225.0,140.0,86.0,7.3,6.5,8.4,99.6,95.6,105.1,69.0,59.0,10.0,20.0,8.0,12.0,1.0,8.0,7.0,90.0
184,304300,2009JJ00,229.0,134.0,95.0,230.0,138.0,92.0,2.2,-1.5,7.8,99.6,97.1,102.9,75.0,63.0,12.0,17.0,9.0,8.0,3.0,8.0,5.0,95.0
185,304300,2010JJ00,240.0,136.0,104.0,240.0,136.0,104.0,4.4,-1.5,12.6,100.0,100.0,100.0,82.0,65.0,17.0,22.0,10.0,12.0,0.0,6.0,6.0,104.0
186,304300,2011JJ00,243.0,132.0,111.0,228.0,126.0,102.0,-5.0,-7.4,-1.9,106.6,104.8,108.8,83.0,65.0,18.0,28.0,9.0,19.0,0.0,6.0,6.0,111.0
187,304300,2012JJ00,256.0,139.0,117.0,230.0,127.0,103.0,0.8,0.8,0.9,111.4,109.5,113.7,81.0,63.0,18.0,40.0,9.0,31.0,-4.0,2.0,6.0,117.0
188,304300,2013JJ00,267.0,150.0,117.0,239.0,136.0,103.0,3.9,7.2,0.0,111.8,110.2,113.7,79.0,62.0,17.0,38.0,9.0,29.0,0.0,6.0,6.0,117.0
189,304300,2014JJ00,252.0,139.0,113.0,229.0,128.0,101.0,-4.1,-6.0,-1.7,110.0,108.7,111.7,79.0,61.0,18.0,38.0,8.0,30.0,-4.0,2.0,6.0,113.0
190,304300,2015JJ00,254.0,143.0,111.0,234.0,133.0,102.0,2.4,3.6,0.9,108.3,107.9,108.8,81.0,64.0,17.0,34.0,8.0,26.0,-4.0,2.0,6.0,111.0
191,304300,2016JJ00,262.0,142.0,120.0,232.0,125.0,107.0,-1.2,-5.6,4.5,113.1,113.5,112.5,81.0,64.0,17.0,43.0,,,-4.0,2.0,6.0,120.0
192,305000,1969JJ00,,,,,,,,,,,,,,,,,,,,,,
193,305000,1970JJ00,,,,,,,,,,,,,,,,,,,,,,
194,305000,1971JJ00,,,,,,,,,,,,,,,,,,,,,,
195,305000,1972JJ00,,,,,,,,,,,,,,,,,,,,,,
196,305000,1973JJ00,,,,,,,,,,,,,,,,,,,,,,
197,305000,1974JJ00,,,,,,,,,,,,,,,,,,,,,,
198,305000,1975JJ00,,,,,,,,,,,,,,,,,,,,,,
199,305000,1976JJ00,,,,,,,,,,,,,,,,,,,,,,
200,305000,1977JJ00,,,,,,,,,,,,,,,,,,,,,,
201,305000,1978JJ00,,,,,,,,,,,,,,,,,,,,,,
202,305000,1979JJ00,,,,,,,,,,,,,,,,,,,,,,
203,305000,1980JJ00,,,,,,,,,,,,,,,,,,,,,,
204,305000,1981JJ00,,,,,,,,,,,,,,,,,,,,,,
205,305000,1982JJ00,,,,,,,,,,,,,,,,,,,,,,
206,305000,1983JJ00,,,,,,,,,,,,,,,,,,,,,,
207,305000,1984JJ00,,,,,,,,,,,,,,,,,,,,,,
208,305000,1985JJ00,,,,,,,,,,,,,,,,,,,,,,
209,305000,1986JJ00,,,,,,,,,,,,,,,,,,,,,,
210,305000,1987JJ00,,,,,,,,,,,,,,,,,,,,,,
211,305000,1988JJ00,,,,,,,,,,,,,,,,,,,,,,
212,305000,1989JJ00,,,,,,,,,,,,,,,,,,,,,,
213,305000,1990JJ00,,,,,,,,,,,,,,,,,,,,,,
214,305000,1991JJ00,,,,,,,,,,,,,,,,,,,,,,
215,305000,1992JJ00,,,,,,,,,,,,,,,,,,,,,,
216,305000,1993JJ00,,,,,,,,,,,,,,,,,,,,,,
217,305000,1994JJ00,,,,,,,,,,,,,,,,,,,,,,
218,305000,1995JJ00,525.0,170.0,355.0,650.0,244.0,395.0,,,,80.8,69.8,89.8,101.0,91.0,10.0,251.0,83.0,168.0,3.0,3.0,0.0,355.0
219,305000,1996JJ00,503.0,166.0,337.0,610.0,232.0,368.0,-6.1,-4.7,-6.8,82.5,71.5,91.5,93.0,84.0,9.0,241.0,82.0,159.0,3.0,3.0,0.0,337.0
220,305000,1997JJ00,501.0,166.0,335.0,566.0,227.0,333.0,-7.2,-2.4,-9.5,88.5,73.3,100.5,89.0,81.0,8.0,243.0,80.0,163.0,3.0,3.0,0.0,335.0
221,305000,1998JJ00,546.0,173.0,373.0,608.0,237.0,362.0,7.4,4.8,8.7,89.8,72.8,103.0,90.0,77.0,13.0,280.0,85.0,195.0,3.0,3.0,0.0,373.0
222,305000,1999JJ00,582.0,183.0,399.0,627.0,243.0,375.0,3.1,2.3,3.5,92.8,75.3,106.4,96.0,81.0,15.0,299.0,88.0,211.0,4.0,4.0,0.0,399.0
223,305000,2000JJ00,567.0,193.0,374.0,557.0,232.0,321.0,-11.2,-4.4,-14.3,101.8,83.1,116.4,90.0,75.0,15.0,280.0,91.0,189.0,4.0,4.0,0.0,374.0
224,305000,2001JJ00,603.0,200.0,403.0,572.0,240.0,329.0,2.6,3.1,2.4,105.5,83.5,122.5,82.0,69.0,13.0,315.0,91.0,224.0,6.0,6.0,0.0,403.0
225,305000,2002JJ00,547.0,190.0,357.0,506.0,224.0,283.0,-11.4,-6.5,-13.9,108.0,84.8,126.0,74.0,63.0,11.0,279.0,95.0,184.0,4.0,4.0,0.0,357.0
226,305000,2003JJ00,559.0,200.0,359.0,525.0,229.0,296.0,3.7,2.1,4.5,106.5,87.4,121.3,79.0,66.0,13.0,277.0,97.0,180.0,3.0,3.0,0.0,359.0
227,305000,2004JJ00,527.0,205.0,322.0,530.0,231.0,299.0,1.1,1.0,1.1,99.4,88.7,107.6,71.0,60.0,11.0,249.0,95.0,154.0,2.0,3.0,1.0,322.0
228,305000,2005JJ00,540.0,215.0,325.0,529.0,234.0,296.0,-0.2,1.5,-1.2,102.0,91.7,109.9,65.0,55.0,10.0,258.0,94.0,164.0,2.0,3.0,1.0,325.0
229,305000,2006JJ00,551.0,217.0,334.0,492.0,228.0,267.0,-7.0,-2.8,-9.8,112.0,95.2,125.3,61.0,52.0,9.0,271.0,92.0,179.0,2.0,3.0,1.0,334.0
230,305000,2007JJ00,609.0,239.0,370.0,578.0,250.0,326.0,17.4,9.7,22.5,105.4,95.6,113.4,66.0,56.0,10.0,302.0,91.0,211.0,2.0,3.0,1.0,370.0
231,305000,2008JJ00,594.0,251.0,343.0,564.0,249.0,314.0,-2.5,-0.4,-3.8,105.4,100.9,109.2,62.0,52.0,10.0,278.0,88.0,190.0,3.0,4.0,1.0,343.0
232,305000,2009JJ00,490.0,226.0,264.0,516.0,237.0,279.0,-8.4,-4.8,-11.1,94.9,95.4,94.5,60.0,51.0,9.0,201.0,87.0,114.0,3.0,4.0,1.0,264.0
233,305000,2010JJ00,531.0,238.0,293.0,531.0,238.0,293.0,2.9,0.4,4.9,100.0,100.0,100.0,59.0,50.0,9.0,232.0,83.0,149.0,2.0,3.0,1.0,293.0
234,305000,2011JJ00,512.0,238.0,274.0,470.0,215.0,255.0,-11.5,-9.7,-13.0,108.9,110.7,107.5,60.0,51.0,9.0,212.0,81.0,131.0,2.0,3.0,1.0,274.0
235,305000,2012JJ00,510.0,231.0,279.0,435.0,202.0,233.0,-7.4,-5.9,-8.8,117.2,114.2,119.9,62.0,52.0,10.0,215.0,80.0,135.0,2.0,3.0,1.0,279.0
236,305000,2013JJ00,446.0,221.0,225.0,414.0,197.0,217.0,-4.9,-2.6,-6.8,107.8,112.1,103.8,64.0,54.0,10.0,161.0,80.0,81.0,0.0,1.0,1.0,225.0
237,305000,2014JJ00,450.0,209.0,241.0,392.0,191.0,201.0,-5.2,-3.2,-7.1,114.7,109.5,119.7,70.0,59.0,11.0,171.0,80.0,91.0,0.0,0.0,0.0,241.0
238,305000,2015JJ00,500.0,209.0,291.0,394.0,192.0,202.0,0.4,0.5,0.4,126.8,109.0,143.9,67.0,56.0,11.0,224.0,81.0,143.0,0.0,0.0,0.0,291.0
239,305000,2016JJ00,571.0,220.0,351.0,414.0,202.0,212.0,5.0,5.3,4.8,138.0,109.0,165.6,66.0,55.0,11.0,285.0,,,0.0,0.0,0.0,351.0
240,300002,1969JJ00,38177.0,23582.0,14595.0,121989.0,78093.0,43502.0,,,,31.3,30.2,33.5,8192.0,6432.0,1760.0,6316.0,1776.0,4540.0,87.0,128.0,41.0,14595.0
241,300002,1970JJ00,43179.0,27084.0,16095.0,130555.0,84515.0,45714.0,7.0,8.2,5.1,33.1,32.0,35.2,9071.0,7126.0,1945.0,6943.0,2051.0,4892.0,81.0,134.0,53.0,16095.0
242,300002,1971JJ00,47954.0,30097.0,17857.0,137978.0,89975.0,47716.0,5.7,6.5,4.4,34.8,33.5,37.4,10057.0,7855.0,2202.0,7729.0,2426.0,5303.0,71.0,146.0,75.0,17857.0
243,300002,1972JJ00,51287.0,31160.0,20127.0,142536.0,90881.0,51139.0,3.3,1.0,7.2,36.0,34.3,39.4,11028.0,8583.0,2445.0,8994.0,2779.0,6215.0,105.0,191.0,86.0,20127.0
244,300002,1973JJ00,59452.0,36723.0,22729.0,152516.0,97231.0,54732.0,7.0,7.0,7.0,39.0,37.8,41.5,12669.0,9718.0,2951.0,9922.0,3123.0,6799.0,138.0,232.0,94.0,22729.0
245,300002,1974JJ00,75072.0,48782.0,26290.0,159807.0,101343.0,57836.0,4.8,4.2,5.7,47.0,48.1,45.5,14542.0,11094.0,3448.0,11573.0,3614.0,7959.0,175.0,282.0,107.0,26290.0
246,300002,1975JJ00,76079.0,48406.0,27673.0,152050.0,95821.0,55667.0,-4.9,-5.4,-3.8,50.0,50.5,49.7,15137.0,11521.0,3616.0,12406.0,4161.0,8245.0,130.0,277.0,147.0,27673.0
247,300002,1976JJ00,87510.0,55804.0,31706.0,162762.0,103232.0,58918.0,7.0,7.7,5.8,53.8,54.1,53.8,16597.0,12544.0,4053.0,15016.0,4664.0,10352.0,93.0,323.0,230.0,31706.0
248,300002,1977JJ00,90987.0,57829.0,33158.0,162048.0,102694.0,58745.0,-0.4,-0.5,-0.3,56.1,56.3,56.4,17221.0,13080.0,4141.0,15795.0,5033.0,10762.0,142.0,327.0,185.0,33158.0
249,300002,1978JJ00,93224.0,59118.0,34106.0,164682.0,104968.0,59096.0,1.6,2.2,0.6,56.6,56.3,57.7,17986.0,13654.0,4332.0,16052.0,5455.0,10597.0,68.0,306.0,238.0,34106.0
250,300002,1979JJ00,103980.0,66787.0,37193.0,172554.0,111426.0,60515.0,4.8,6.2,2.4,60.3,59.9,61.5,19035.0,14429.0,4606.0,18113.0,5879.0,12234.0,45.0,311.0,266.0,37193.0
251,300002,1980JJ00,114668.0,73997.0,40671.0,171994.0,111933.0,59472.0,-0.3,0.5,-1.7,66.7,66.1,68.4,19665.0,14838.0,4827.0,20972.0,6378.0,14594.0,34.0,333.0,299.0,40671.0
252,300002,1981JJ00,125862.0,81394.0,44468.0,168970.0,110810.0,57610.0,-1.8,-1.0,-3.1,74.5,73.5,77.2,20018.0,15169.0,4849.0,24407.0,6928.0,17479.0,43.0,352.0,309.0,44468.0
